index	r	g	b	hex
0	255	255	255	#FFFFFF
1	255	255	255	#FFFFFF
2	16	12	13	#100C0D
3	18	14	15	#120E0F
4	6	3	4	#060304
5	15	12	13	#0F0C0D
6	17	14	15	#110E0F
7	16	11	13	#100B0D
8	18	13	15	#120D0F
9	20	15	17	#140F11
10	22	17	19	#161113
11	32	23	27	#20171B
12	34	25	29	#22191D
13	36	27	31	#241B1F
14	38	29	33	#261D21
15	31	24	27	#1F181B
16	33	26	29	#211A1D
17	65	50	57	#413239
18	49	38	43	#31262B
19	79	60	69	#4F3C45
20	6	4	5	#060405
21	14	10	12	#0E0A0C
22	7	5	6	#070506
23	72	54	63	#48363F
24	56	42	49	#382A31
25	40	30	35	#281E23
26	24	18	21	#181215
27	8	6	7	#080607
28	74	56	65	#4A3841
29	57	43	50	#392B32
30	41	31	36	#291F24
31	58	44	51	#3A2C33
32	25	19	22	#191316
33	76	58	67	#4C3A43
34	59	45	52	#3B2D34
35	51	39	45	#33272D
36	42	32	37	#2A2025
37	60	46	53	#3C2E35
38	43	33	38	#2B2126
39	26	20	23	#1A1417
40	44	34	39	#2C2227
41	62	48	55	#3E3037
42	53	41	47	#35292F
43	27	21	24	#1B1518
44	9	7	8	#090708
45	46	36	41	#2E2429
46	28	22	25	#1C1619
47	10	8	9	#0A0809
48	11	9	10	#0B090A
49	12	10	11	#0C0A0B
50	58	43	51	#3A2B33
51	50	37	44	#32252C
52	66	49	58	#42313A
53	77	58	68	#4D3A44
54	76	57	67	#4C3943
55	68	51	60	#44333C
56	60	45	53	#3C2D35
57	52	39	46	#34272E
58	78	59	69	#4E3B45
59	61	46	54	#3D2E36
60	71	54	63	#47363F
61	62	47	55	#3E2F37
62	54	41	48	#362930
63	81	62	72	#513E48
64	80	61	71	#503D47
65	72	55	64	#483740
66	63	48	56	#3F3038
67	55	42	49	#372A31
68	82	63	73	#523F49
69	73	56	65	#493841
70	65	50	58	#41323A
71	64	49	57	#403139
72	75	58	67	#4B3A43
73	74	57	66	#4A3942
74	66	51	59	#42333B
75	57	44	51	#392C33
76	67	52	60	#43343C
77	59	46	53	#3B2E35
78	32	23	28	#20171C
79	42	31	37	#2A1F25
80	34	25	30	#22191E
81	44	33	39	#2C2127
82	36	27	32	#241B20
83	45	34	40	#2D2228
84	37	28	33	#251C21
85	83	63	74	#533F4A
86	46	35	41	#2E2329
87	84	64	75	#54404B
88	38	29	34	#261D22
89	78	60	70	#4E3C46
90	47	36	42	#2F242A
91	39	30	35	#271E23
92	79	61	71	#4F3D47
93	48	37	43	#30252B
94	49	38	44	#31262C
95	41	32	37	#292025
96	51	40	46	#33282E
97	43	34	39	#2B2227
98	26	19	23	#1A1317
99	74	55	66	#4A3742
100	47	35	42	#2F232A
101	76	57	68	#4C3944
102	65	49	58	#41313A
103	28	21	25	#1C1519
104	78	59	70	#4E3B46
105	49	37	44	#31252C
106	67	51	60	#43333C
107	50	38	45	#32262D
108	29	22	26	#1D161A
109	80	61	72	#503D48
110	68	52	61	#44343D
111	51	39	46	#33272E
112	69	53	62	#45353E
113	52	40	47	#34282F
114	30	23	27	#1E171B
115	53	41	48	#352930
116	31	24	28	#1F181C
117	32	25	29	#20191D
118	33	26	30	#211A1E
119	35	28	32	#231C20
120	16	11	14	#100B0E
121	18	13	16	#120D10
122	19	14	17	#130E11
123	39	29	35	#271D23
124	60	45	54	#3C2D36
125	40	30	36	#281E24
126	20	15	18	#140F12
127	70	53	63	#46353F
128	71	54	64	#473640
129	62	47	56	#3E2F38
130	21	16	19	#151013
131	73	56	66	#493842
132	75	58	68	#4B3A44
133	22	17	20	#161114
134	23	18	21	#171215
135	25	20	23	#191417
136	31	23	28	#1F171C
137	33	25	30	#21191E
138	75	57	68	#4B3944
139	55	42	50	#372A32
140	34	26	31	#221A1F
141	77	59	70	#4D3B46
142	57	44	52	#392C34
143	35	27	32	#231B20
144	59	46	54	#3B2E36
145	37	29	34	#251D22
146	42	31	38	#2A1F26
147	44	33	40	#2C2128
148	59	45	54	#3B2D36
149	8	5	7	#080507
150	10	7	9	#0A0709
151	23	17	21	#171115
152	12	9	11	#0C090B
153	13	10	12	#0D0A0C
154	41	32	38	#292026
155	14	11	13	#0E0B0D
156	15	12	14	#0F0C0E
157	17	14	16	#110E10
158	19	16	18	#131012
159	41	31	38	#291F26
160	28	21	26	#1C151A
161	13	9	12	#0D090C
162	15	11	14	#0F0B0E
163	16	12	15	#100C0F
164	17	13	16	#110D10
165	19	15	18	#130F12
166	21	16	20	#151014
167	23	18	22	#171216
168	25	20	24	#191418
169	2	1	2	#020102
170	6	4	6	#060406
171	4	3	4	#040304
172	10	8	10	#0A080A
173	5	4	5	#050405
174	7	6	7	#070607
175	9	8	9	#090809
176	1	1	2	#010102
177	1	2	2	#010202
178	1	2	1	#010201
179	2	2	1	#020201
180	4	4	3	#040403
181	2	1	1	#020101
182	6	4	4	#060404
183	3	2	2	#030202
184	4	3	3	#040303
185	3	3	3	#030303
186	1	1	1	#010101
187	0	0	0	#000000
188	0	0	0	#000000
189	0	0	0	#000000
190	0	0	0	#000000
191	0	0	0	#000000
192	0	0	0	#000000
193	0	0	0	#000000
194	0	0	0	#000000
195	0	0	0	#000000
196	0	0	0	#000000
197	0	0	0	#000000
198	0	0	0	#000000
199	0	0	0	#000000
200	0	0	0	#000000
201	0	0	0	#000000
202	0	0	0	#000000
203	0	0	0	#000000
204	0	0	0	#000000
205	0	0	0	#000000
206	0	0	0	#000000
207	0	0	0	#000000
208	0	0	0	#000000
209	0	0	0	#000000
210	0	0	0	#000000
211	0	0	0	#000000
212	0	0	0	#000000
213	0	0	0	#000000
214	0	0	0	#000000
215	0	0	0	#000000
216	0	0	0	#000000
217	0	0	0	#000000
218	0	0	0	#000000
219	0	0	0	#000000
220	0	0	0	#000000
221	0	0	0	#000000
222	0	0	0	#000000
223	0	0	0	#000000
224	0	0	0	#000000
225	0	0	0	#000000
226	0	0	0	#000000
227	0	0	0	#000000
228	0	0	0	#000000
229	0	0	0	#000000
230	0	0	0	#000000
231	0	0	0	#000000
232	0	0	0	#000000
233	0	0	0	#000000
234	0	0	0	#000000
235	0	0	0	#000000
236	0	0	0	#000000
