index	r	g	b	hex
0	255	255	255	#FFFFFF
1	255	255	255	#FFFFFF
2	62	17	18	#3E1112
3	112	90	91	#705A5B
4	173	13	21	#AD0D15
5	247	67	76	#F7434C
6	61	23	25	#3D1719
7	151	122	124	#977A7C
8	195	160	162	#C3A0A2
9	124	15	27	#7C0F1B
10	93	29	38	#5D1D26
11	78	23	31	#4E171F
12	95	30	40	#5F1E28
13	78	72	73	#4E4849
14	28	1	7	#1C0107
15	50	2	13	#32020D
16	91	42	53	#5B2A35
17	41	1	11	#29010B
18	103	40	56	#672838
19	67	22	34	#431622
20	66	34	43	#42222B
21	106	17	54	#6A1136
22	94	27	54	#5E1B36
23	57	22	36	#391624
24	76	35	52	#4C2334
25	75	14	40	#4B0E28
26	152	72	109	#98486D
27	195	9	97	#C30961
28	138	6	69	#8A0645
29	213	58	134	#D53A86
30	46	2	25	#2E0219
31	9	6	8	#090608
32	206	160	193	#CEA0C1
33	70	21	59	#46153B
34	153	135	153	#998799
35	46	43	46	#2E2B2E
36	69	57	70	#453946
37	29	24	30	#1D181E
38	189	160	195	#BDA0C3
39	59	50	61	#3B323D
40	53	45	55	#352D37
41	17	14	18	#110E12
42	81	79	82	#514F52
43	20	18	22	#141216
44	92	83	111	#5C536F
45	67	67	75	#43434B
46	74	77	83	#4A4D53
47	21	27	34	#151B22
48	55	88	102	#375866
49	43	60	66	#2B3C42
50	76	105	114	#4C6972
51	32	50	53	#203235
52	34	134	130	#228682
53	6	10	9	#060A09
54	76	82	80	#4C5250
55	1	6	4	#010604
56	21	27	24	#151B18
57	28	30	29	#1C1E1D
58	70	73	71	#464947
59	131	137	131	#838983
60	50	52	50	#323432
61	67	69	67	#434543
62	50	84	43	#32542B
63	111	116	110	#6F746E
64	28	41	25	#1C2919
65	59	66	57	#3B4239
66	99	104	97	#636861
67	23	27	21	#171B15
68	3	6	1	#030601
69	74	105	28	#4A691C
70	90	108	52	#5A6C34
71	75	76	73	#4B4C49
72	115	135	64	#738740
73	133	136	74	#85884A
74	196	198	134	#C4C686
75	2	2	1	#020201
76	21	21	17	#151511
77	16	16	14	#10100E
78	85	81	43	#55512B
79	42	41	34	#2A2922
80	49	42	2	#312A02
81	120	104	49	#786831
82	196	154	50	#C49A32
83	236	230	217	#ECE6D9
84	244	212	151	#F4D497
85	74	70	63	#4A463F
86	222	214	199	#DED6C7
87	199	162	100	#C7A264
88	53	46	35	#352E23
89	63	58	50	#3F3A32
90	87	80	70	#575046
91	235	169	81	#EBA951
92	183	172	158	#B7AC9E
93	253	242	229	#FDF2E5
94	75	41	3	#4B2903
95	215	145	66	#D79142
96	79	67	53	#4F4335
97	100	91	81	#645B51
98	123	68	11	#7B440B
99	6	4	2	#060402
100	12	9	6	#0C0906
101	4	3	2	#040302
102	27	21	15	#1B150F
103	111	96	81	#6F6051
104	83	73	63	#53493F
105	27	24	21	#1B1815
106	196	179	161	#C4B3A1
107	53	50	47	#35322F
108	107	55	9	#6B3709
109	230	173	118	#E6AD76
110	196	156	120	#C49C78
111	70	58	47	#463A2F
112	104	86	70	#685646
113	62	52	43	#3E342B
114	143	128	114	#8F8072
115	74	45	20	#4A2D14
116	178	110	54	#B26E36
117	176	122	77	#B07A4D
118	184	134	91	#B8865B
119	188	142	102	#BC8E66
120	192	148	110	#C0946E
121	195	153	117	#C39975
122	132	105	83	#846953
123	140	115	93	#8C735D
124	68	56	46	#44382E
125	197	164	136	#C5A488
126	165	141	121	#A58D79
127	176	151	130	#B09782
128	128	112	99	#807063
129	244	215	190	#F4D7BE
130	192	172	155	#C0AC9B
131	154	140	128	#9A8C80
132	224	155	100	#E09B64
133	205	144	98	#CD9062
134	208	150	107	#D0966B
135	211	156	115	#D39C73
136	213	162	123	#D5A27B
137	216	170	134	#D8AA86
138	218	173	139	#DAAD8B
139	199	160	129	#C7A081
140	220	176	143	#DCB08F
141	220	178	146	#DCB292
142	221	179	147	#DDB393
143	222	181	150	#DEB596
144	223	183	153	#DFB799
145	216	177	148	#D8B194
146	208	171	143	#D0AB8F
147	223	185	155	#DFB99B
148	157	133	114	#9D8572
149	143	123	107	#8F7B6B
150	171	151	136	#AB9788
151	181	124	86	#B57C56
152	62	45	33	#3E2D21
153	222	194	175	#DEC2AF
154	184	175	169	#B8AFA9
155	189	85	17	#BD5511
156	109	63	34	#6D3F22
157	72	43	24	#482B18
158	175	105	62	#AF693E
159	161	117	89	#A17559
160	87	54	35	#573623
161	168	112	79	#A8704F
162	202	135	96	#CA8760
163	126	85	62	#7E553E
164	198	144	112	#C69070
165	120	91	74	#785B4A
166	99	79	68	#634F44
167	125	72	45	#7D482D
168	60	38	27	#3C261B
169	174	117	87	#AE7557
170	8	6	5	#080605
171	180	159	148	#B49F94
172	202	187	179	#CABBB3
173	207	192	184	#CFC0B8
174	66	62	60	#423E3C
175	37	20	12	#25140C
176	141	72	44	#8D482C
177	201	182	174	#C9B6AE
178	236	217	209	#ECD9D1
179	81	36	19	#512413
180	124	63	40	#7C3F28
181	107	56	38	#6B3826
182	153	84	58	#99543A
183	230	156	128	#E69C80
184	90	34	16	#5A2210
185	116	60	42	#743C2A
186	87	46	33	#572E21
187	182	110	86	#B66E56
188	108	66	53	#6C4235
189	195	122	99	#C37A63
190	106	47	29	#6A2F1D
191	137	60	39	#893C27
192	99	46	31	#632E1F
193	70	37	28	#46251C
194	154	92	75	#9A5C4B
195	78	54	47	#4E362F
196	37	24	21	#251815
197	59	55	54	#3B3736
198	131	47	29	#832F1D
199	93	37	25	#5D2519
200	127	54	38	#7F3626
201	63	29	22	#3F1D16
202	92	45	35	#5C2D23
203	76	41	34	#4C2922
204	66	36	30	#42241E
205	187	111	96	#BB6F60
206	99	59	51	#633B33
207	54	49	48	#363130
208	146	50	34	#923222
209	77	36	28	#4D241C
210	64	31	25	#401F19
211	127	63	51	#7F3F33
212	83	42	35	#532A23
213	59	30	25	#3B1E19
214	47	24	20	#2F1814
215	74	39	33	#4A2721
216	173	93	78	#AD5D4E
217	63	34	29	#3F221D
218	79	45	39	#4F2D27
219	70	41	36	#462924
220	195	60	41	#C33C29
221	206	71	52	#CE4734
222	66	32	27	#42201B
223	72	36	31	#48241F
