index	r	g	b	hex
0	255	255	255	#FFFFFF
1	121	144	187	#7990BB
2	0	102	204	#0066CC
3	102	153	204	#6699CC
4	153	204	255	#99CCFF
5	0	67	124	#00437C
6	8	130	191	#0882BF
7	51	153	204	#3399CC
8	192	221	236	#C0DDEC
9	111	174	202	#6FAECA
10	80	131	152	#508398
11	103	161	185	#67A1B9
12	77	115	130	#4D7382
13	129	184	206	#81B8CE
14	104	147	164	#6893A4
15	68	119	138	#44778A
16	93	151	173	#5D97AD
17	132	204	232	#84CCE8
18	112	161	180	#70A1B4
19	74	99	105	#4A6369
20	104	125	130	#687D82
21	60	89	95	#3C595F
22	58	80	85	#3A5055
23	104	134	140	#68868C
24	125	157	164	#7D9DA4
25	102	135	141	#66878D
26	91	119	124	#5B777C
27	103	134	140	#67868C
28	123	157	163	#7B9DA3
29	98	124	129	#627C81
30	142	179	186	#8EB3BA
31	125	156	162	#7D9CA2
32	183	221	228	#B7DDE4
33	165	198	204	#A5C6CC
34	80	140	149	#508C95
35	107	167	176	#6BA7B0
36	112	172	181	#70ACB5
37	121	181	189	#79B5BD
38	126	186	195	#7EBAC3
39	134	194	203	#86C2CB
40	77	103	107	#4D676B
41	164	215	223	#A4D7DF
42	186	234	241	#BAEAF1
43	103	171	179	#67ABB3
44	113	184	192	#71B8C0
45	68	94	96	#445E60
46	77	103	105	#4D6769
47	51	102	102	#336666
48	102	153	153	#669999
49	153	204	204	#99CCCC
50	107	143	143	#6B8F8F
51	161	201	188	#A1C9BC
52	0	136	0	#008800
53	0	119	0	#007700
54	0	85	0	#005500
55	90	92	89	#5A5C59
56	51	102	0	#336600
57	43	87	0	#2B5700
58	26	27	25	#1A1B19
59	106	108	104	#6A6C68
60	114	115	113	#727371
61	215	218	211	#D7DAD3
62	82	84	79	#52544F
63	114	116	111	#72746F
64	124	126	121	#7C7E79
65	168	171	163	#A8ABA3
66	71	107	0	#476B00
67	102	153	0	#669900
68	87	130	0	#578200
69	198	201	192	#C6C9C0
70	134	136	130	#868882
71	142	144	138	#8E908A
72	97	98	95	#61625F
73	167	169	162	#A7A9A2
74	52	53	49	#343531
75	70	71	67	#464743
76	255	255	51	#FFFF33
77	5	5	2	#050502
78	255	238	41	#FFEE29
79	139	123	0	#8B7B00
80	118	105	0	#766900
