index	r	g	b	hex
0	255	255	255	#FFFFFF
1	255	255	255	#FFFFFF
2	0	1	0	#000100
3	1	3	0	#010300
4	4	8	0	#040800
5	3	6	0	#030600
6	2	4	0	#020400
7	1	2	0	#010200
8	7	13	1	#070D01
9	6	11	1	#060B01
10	7	13	0	#070D00
11	6	11	0	#060B00
12	10	18	1	#0A1201
13	9	16	1	#091001
14	8	14	1	#080E01
15	15	26	2	#0F1A02
16	7	12	1	#070C01
17	9	16	0	#091000
18	5	9	0	#050900
19	15	26	1	#0F1A01
20	14	24	1	#0E1801
21	12	21	1	#0C1501
22	23	39	2	#172702
23	11	19	1	#0B1301
24	21	36	2	#152402
25	29	49	3	#1D3103
26	20	34	2	#142202
27	19	32	2	#132002
28	10	17	1	#0A1101
29	28	47	3	#1C2F03
30	18	31	2	#121F02
31	17	29	2	#111D02
32	16	27	2	#101B02
33	15	25	2	#0F1902
34	6	10	1	#060A01
35	8	14	0	#080E00
36	7	12	0	#070C00
37	4	7	0	#040700
38	19	32	1	#132001
39	18	30	1	#121E01
40	17	29	1	#111D01
41	17	28	1	#111C01
42	16	27	1	#101B01
43	29	48	2	#1D3002
44	28	47	2	#1C2F02
45	15	25	1	#0F1901
46	28	46	2	#1C2E02
47	27	45	2	#1B2D02
48	26	44	2	#1A2C02
49	26	43	2	#1A2B02
50	14	23	1	#0E1701
51	13	22	1	#0D1601
52	38	62	3	#263E03
53	37	61	3	#253D03
54	36	60	3	#243C03
55	25	42	2	#192A02
56	25	41	2	#192902
57	24	40	2	#182802
58	12	20	1	#0C1401
59	36	59	3	#243B03
60	35	58	3	#233A03
61	35	57	3	#233903
62	34	56	3	#223803
63	33	55	3	#213703
64	23	38	2	#172602
65	22	37	2	#162502
66	43	70	4	#2B4604
67	42	69	4	#2A4504
68	33	54	3	#213603
69	32	53	3	#203503
70	31	52	3	#1F3403
71	32	52	3	#203403
72	22	36	2	#162402
73	21	35	2	#152302
74	11	18	1	#0B1201
75	41	68	4	#294404
76	42	68	4	#2A4404
77	41	67	4	#294304
78	40	66	4	#284204
79	39	65	4	#274104
80	40	65	4	#284104
81	39	64	4	#274004
82	31	51	3	#1F3303
83	30	50	3	#1E3203
84	30	49	3	#1E3103
85	29	48	3	#1D3003
86	21	34	2	#152202
87	20	33	2	#142102
88	38	63	4	#263F04
89	39	63	4	#273F04
90	38	62	4	#263E04
91	37	61	4	#253D04
92	29	47	3	#1D2F03
93	28	46	3	#1C2E03
94	19	31	2	#131F02
95	36	60	4	#243C04
96	37	60	4	#253C04
97	36	59	4	#243B04
98	27	45	3	#1B2D03
99	27	44	3	#1B2C03
100	26	43	3	#1A2B03
101	18	30	2	#121E02
102	18	29	2	#121D02
103	9	15	1	#090F01
104	17	28	2	#111C02
105	16	26	2	#101A02
106	8	13	1	#080D01
107	15	24	2	#0F1802
108	9	15	0	#090F00
109	8	13	0	#080D00
110	6	10	0	#060A00
111	3	5	0	#030500
112	19	31	1	#131F01
113	18	29	1	#121D01
114	17	27	1	#111B01
115	16	26	1	#101A01
116	30	49	2	#1E3102
117	30	48	2	#1E3002
118	29	47	2	#1D2F02
119	15	24	1	#0F1801
120	29	46	2	#1D2E02
121	28	45	2	#1C2D02
122	27	44	2	#1B2C02
123	27	43	2	#1B2B02
124	38	61	3	#263D03
125	37	60	3	#253C03
126	26	42	2	#1A2A02
127	26	41	2	#1A2902
128	25	40	2	#192802
129	13	21	1	#0D1501
130	37	59	3	#253B03
131	36	58	3	#243A03
132	35	56	3	#233803
133	34	55	3	#223703
134	24	39	2	#182702
135	24	38	2	#182602
136	23	37	2	#172502
137	12	19	1	#0C1301
138	43	69	4	#2B4504
139	34	54	3	#223603
140	33	53	3	#213503
141	22	35	2	#162302
142	41	66	4	#294204
143	40	64	4	#284004
144	32	51	3	#203303
145	31	50	3	#1F3203
146	30	48	3	#1E3003
147	21	33	2	#152102
148	20	32	2	#142002
149	10	16	1	#0A1001
150	38	61	4	#263D04
151	29	46	3	#1D2E03
152	37	59	4	#253B04
153	28	45	3	#1C2D03
154	19	30	2	#131E02
155	18	28	2	#121C02
156	17	27	2	#111B02
157	9	14	1	#090E01
158	7	11	1	#070B01
159	10	16	0	#0A1000
160	7	11	0	#070B00
161	5	8	0	#050800
162	19	30	1	#131E01
163	18	28	1	#121C01
164	16	25	1	#101901
165	15	23	1	#0F1701
166	14	22	1	#0E1601
167	13	20	1	#0D1401
168	11	17	1	#0B1101
169	8	12	1	#080C01
170	9	14	0	#090E00
171	12	18	1	#0C1201
172	10	15	1	#0A0F01
173	8	12	0	#080C00
174	6	9	0	#060900
175	4	6	0	#040600
176	2	3	0	#020300
177	7	10	0	#070A00
178	5	7	0	#050700
179	3	4	0	#030400
180	4	5	0	#040500
181	2	2	0	#020200
182	1	1	0	#010100
183	0	0	0	#000000
184	0	0	0	#000000
185	0	0	0	#000000
186	0	0	0	#000000
187	0	0	0	#000000
188	0	0	0	#000000
189	0	0	0	#000000
190	0	0	0	#000000
191	0	0	0	#000000
192	0	0	0	#000000
193	0	0	0	#000000
194	0	0	0	#000000
195	0	0	0	#000000
196	0	0	0	#000000
197	0	0	0	#000000
198	0	0	0	#000000
199	0	0	0	#000000
200	0	0	0	#000000
201	0	0	0	#000000
202	0	0	0	#000000
203	0	0	0	#000000
204	0	0	0	#000000
205	0	0	0	#000000
206	0	0	0	#000000
207	0	0	0	#000000
208	0	0	0	#000000
209	0	0	0	#000000
210	0	0	0	#000000
211	0	0	0	#000000
212	0	0	0	#000000
213	0	0	0	#000000
214	0	0	0	#000000
215	0	0	0	#000000
216	0	0	0	#000000
217	0	0	0	#000000
218	0	0	0	#000000
219	0	0	0	#000000
220	0	0	0	#000000
221	0	0	0	#000000
222	0	0	0	#000000
223	0	0	0	#000000
224	0	0	0	#000000
225	0	0	0	#000000
226	0	0	0	#000000
227	0	0	0	#000000
228	0	0	0	#000000
229	0	0	0	#000000
230	0	0	0	#000000
231	0	0	0	#000000
232	0	0	0	#000000
233	0	0	0	#000000
234	0	0	0	#000000
235	0	0	0	#000000
236	0	0	0	#000000
237	0	0	0	#000000
238	0	0	0	#000000
239	0	0	0	#000000
240	0	0	0	#000000
241	0	0	0	#000000
