index	r	g	b	hex
0	255	255	255	#FFFFFF
1	0	0	0	#000000
2	204	0	6	#CC0006
3	255	51	57	#FF3339
4	136	130	134	#888286
5	0	17	204	#0011CC
6	51	68	255	#3344FF
7	0	51	153	#003399
8	4	35	81	#042351
9	35	126	255	#237EFF
10	13	45	92	#0D2D5C
11	52	89	145	#345991
12	46	61	83	#2E3D53
13	99	122	156	#637A9C
14	139	167	207	#8BA7CF
15	71	85	106	#47556A
16	103	123	153	#677B99
17	174	207	255	#AECFFF
18	195	211	234	#C3D3EA
19	0	95	229	#005FE5
20	190	217	255	#BED9FF
21	106	150	204	#6A96CC
22	0	102	204	#0066CC
23	25	86	149	#195695
24	153	204	255	#99CCFF
25	45	109	157	#2D6D9D
26	11	153	255	#0B99FF
27	10	58	93	#0A3A5D
28	73	168	224	#49A8E0
29	72	166	218	#48A6DA
30	78	172	224	#4EACE0
31	17	67	92	#11435C
32	23	73	98	#174962
33	78	174	222	#4EAEDE
34	72	162	206	#48A2CE
35	73	162	206	#49A2CE
36	81	177	224	#51B1E0
37	80	170	217	#50AAD9
38	80	172	217	#50ACD9
39	79	170	215	#4FAAD7
40	79	168	213	#4FA8D5
41	80	169	214	#50A9D6
42	82	173	218	#52ADDA
43	87	176	221	#57B0DD
44	90	180	224	#5AB4E0
45	83	166	207	#53A6CF
46	83	165	206	#53A5CE
47	90	167	207	#5AA7CF
48	50	121	155	#32799B
49	80	173	217	#50ADD9
50	83	176	221	#53B0DD
51	83	166	206	#53A6CE
52	87	169	206	#57A9CE
53	90	175	211	#5AAFD3
54	90	173	206	#5AADCE
55	80	173	206	#50ADCE
56	90	176	206	#5AB0CE
57	90	140	158	#5A8C9E
58	100	152	171	#6498AB
59	106	159	178	#6A9FB2
60	0	153	204	#0099CC
61	34	134	167	#2286A7
62	77	183	218	#4DB7DA
63	96	130	140	#60828C
64	104	142	152	#688E98
65	112	147	154	#70939A
66	116	144	150	#749096
67	115	143	149	#738F95
68	114	142	148	#728E94
69	97	121	126	#61797E
70	118	146	152	#769298
71	121	149	155	#79959B
72	119	147	153	#779399
73	124	152	158	#7C989E
74	122	150	156	#7A969C
75	127	155	161	#7F9BA1
76	125	153	159	#7D999F
77	130	158	164	#829EA4
78	128	156	162	#809CA2
79	133	161	167	#85A1A7
80	131	159	165	#839FA5
81	136	164	170	#88A4AA
82	134	162	168	#86A2A8
83	140	168	174	#8CA8AE
84	137	165	171	#89A5AB
85	142	170	176	#8EAAB0
86	114	134	138	#72868A
87	103	129	134	#678186
88	102	128	133	#668085
89	83	104	108	#53686C
90	132	165	171	#84A5AB
91	119	149	154	#77959A
92	104	130	135	#688287
93	85	106	110	#556A6E
94	84	105	109	#54696D
95	107	133	138	#6B858A
96	106	132	137	#6A8489
97	87	108	112	#576C70
98	88	109	113	#586D71
99	103	124	128	#677C80
100	105	126	130	#697E82
101	108	129	133	#6C8185
102	106	127	131	#6A7F83
103	111	132	136	#6F8488
104	109	130	134	#6D8286
105	51	102	102	#336666
106	102	153	153	#669999
107	153	204	204	#99CCCC
108	0	131	0	#008300
109	0	104	0	#006800
110	0	76	0	#004C00
111	0	48	0	#003000
112	51	102	0	#336600
113	36	71	0	#244700
114	215	218	211	#D7DAD3
115	182	184	179	#B6B8B3
116	71	107	0	#476B00
117	145	217	0	#91D900
118	102	153	0	#669900
119	4	6	0	#040600
120	45	47	41	#2D2F29
121	73	75	69	#494B45
122	76	78	72	#4C4E48
123	91	93	87	#5B5D57
124	97	99	93	#61635D
125	134	136	130	#868882
126	223	226	217	#DFE2D9
127	168	171	161	#A8ABA1
128	187	190	180	#BBBEB4
129	167	169	162	#A7A9A2
130	41	42	38	#292A26
131	112	113	109	#70716D
132	248	255	46	#F8FF2E
133	255	252	0	#FFFC00
134	139	121	12	#8B790C
135	182	159	19	#B69F13
136	209	185	36	#D1B924
137	255	231	107	#FFE76B
138	255	204	0	#FFCC00
139	139	119	38	#8B7726
140	234	207	97	#EACF61
141	255	183	0	#FFB700
142	151	108	0	#976C00
143	255	195	41	#FFC329
144	153	102	0	#996600
145	202	124	0	#CA7C00
146	255	153	0	#FF9900
147	222	133	0	#DE8500
148	255	182	72	#FFB648
149	205	118	0	#CD7600
150	161	93	0	#A15D00
151	110	64	0	#6E4000
152	184	100	0	#B86400
153	208	108	0	#D06C00
154	204	102	0	#CC6600
155	102	51	0	#663300
156	255	153	51	#FF9933
157	255	179	99	#FFB363
158	147	66	0	#934200
159	254	132	25	#FE8419
160	187	83	0	#BB5300
161	99	44	0	#632C00
162	195	94	25	#C35E19
163	153	51	0	#993300
164	230	53	0	#E63500
165	255	70	15	#FF460F
166	153	30	0	#991E00
167	202	20	0	#CA1400
168	204	0	0	#CC0000
169	153	0	0	#990000
170	108	0	0	#6C0000
171	255	51	51	#FF3333
172	255	99	99	#FF6363
173	254	254	254	#FEFEFE
174	242	242	242	#F2F2F2
175	236	236	236	#ECECEC
176	227	227	227	#E3E3E3
177	223	223	223	#DFDFDF
178	204	204	204	#CCCCCC
179	183	183	183	#B7B7B7
180	174	174	174	#AEAEAE
181	171	171	171	#ABABAB
182	155	155	155	#9B9B9B
183	145	145	145	#919191
184	102	102	102	#666666
185	74	74	74	#4A4A4A
186	7	7	7	#070707
187	2	2	2	#020202
188	0	0	0	#000000
189	0	0	0	#000000
190	0	0	0	#000000
191	0	0	0	#000000
192	0	0	0	#000000
193	0	0	0	#000000
194	0	0	0	#000000
195	0	0	0	#000000
196	0	0	0	#000000
197	0	0	0	#000000
198	0	0	0	#000000
199	0	0	0	#000000
200	0	0	0	#000000
201	0	0	0	#000000
202	0	0	0	#000000
203	0	0	0	#000000
204	0	0	0	#000000
205	0	0	0	#000000
206	0	0	0	#000000
207	0	0	0	#000000
208	0	0	0	#000000
209	0	0	0	#000000
210	0	0	0	#000000
211	0	0	0	#000000
212	0	0	0	#000000
213	0	0	0	#000000
214	0	0	0	#000000
215	0	0	0	#000000
216	0	0	0	#000000
217	0	0	0	#000000
218	0	0	0	#000000
219	0	0	0	#000000
220	0	0	0	#000000
221	0	0	0	#000000
222	0	0	0	#000000
223	0	0	0	#000000
224	0	0	0	#000000
225	0	0	0	#000000
226	0	0	0	#000000
227	0	0	0	#000000
228	0	0	0	#000000
229	0	0	0	#000000
230	0	0	0	#000000
231	0	0	0	#000000
232	0	0	0	#000000
233	0	0	0	#000000
234	0	0	0	#000000
235	0	0	0	#000000
236	0	0	0	#000000
237	0	0	0	#000000
238	0	0	0	#000000
239	0	0	0	#000000
240	0	0	0	#000000
241	0	0	0	#000000
