index	r	g	b	hex
0	255	255	255	#FFFFFF
1	208	77	85	#D04D55
2	253	152	158	#FD989E
3	253	91	114	#FD5B72
4	201	72	108	#C9486C
5	172	49	84	#AC3154
6	225	119	149	#E17795
7	63	20	36	#3F1424
8	216	68	125	#D8447D
9	111	35	64	#6F2340
10	207	66	120	#CF4278
11	161	51	93	#A1335D
12	153	143	158	#998F9E
13	191	179	198	#BFB3C6
14	165	165	212	#A5A5D4
15	237	237	255	#EDEDFF
16	81	167	224	#51A7E0
17	0	154	255	#009AFF
18	0	23	38	#001726
19	5	125	203	#057DCB
20	96	121	134	#607986
21	122	148	161	#7A94A1
22	155	179	191	#9BB3BF
23	195	213	222	#C3D5DE
24	91	221	253	#5BDDFD
25	191	203	205	#BFCBCD
26	227	233	234	#E3E9EA
27	111	148	153	#6F9499
28	148	183	188	#94B7BC
29	139	154	156	#8B9A9C
30	89	113	116	#597174
31	74	92	94	#4A5C5E
32	113	140	143	#718C8F
33	115	134	136	#738688
34	125	143	145	#7D8F91
35	159	175	177	#9FAFB1
36	191	201	202	#BFC9CA
37	49	63	64	#313F40
38	180	194	192	#B4C2C0
39	229	234	233	#E5EAE9
40	36	99	56	#246338
41	74	158	100	#4A9E64
42	131	222	158	#83DE9E
43	28	255	0	#1CFF00
44	4	38	0	#042600
45	27	203	5	#1BCB05
46	97	224	81	#61E051
47	141	253	91	#8DFD5B
48	35	38	0	#232600
49	239	255	0	#EFFF00
50	191	203	5	#BFCB05
51	215	224	81	#D7E051
52	187	187	74	#BBBB4A
53	136	136	54	#888836
54	255	253	184	#FFFDB8
55	255	226	30	#FFE21E
56	253	230	91	#FDE65B
57	231	194	21	#E7C215
58	239	194	0	#EFC200
59	197	146	0	#C59200
60	108	77	11	#6C4D0B
61	154	103	0	#9A6700
62	70	51	14	#46330E
63	255	204	102	#FFCC66
64	139	89	0	#8B5900
65	85	62	21	#553E15
66	221	162	56	#DDA238
67	170	124	43	#AA7C2B
68	255	187	65	#FFBB41
69	238	174	61	#EEAE3D
70	204	149	52	#CC9534
71	153	112	39	#997027
72	136	99	35	#886323
73	255	221	165	#FFDDA5
74	124	75	0	#7C4B00
75	201	125	9	#C97D09
76	232	145	16	#E89110
77	255	163	30	#FFA31E
78	227	145	28	#E3911C
79	252	172	57	#FCAC39
80	231	170	78	#E7AA4E
81	255	200	119	#FFC877
82	249	207	144	#F9CF90
83	84	74	59	#544A3B
84	251	221	177	#FBDDB1
85	184	162	130	#B8A282
86	168	148	119	#A89477
87	117	103	83	#756753
88	118	68	0	#764400
89	40	27	10	#281B0A
90	255	178	71	#FFB247
91	113	61	0	#713D00
92	239	128	0	#EF8000
93	48	33	16	#302110
94	165	82	0	#A55200
95	102	51	0	#663300
96	156	123	90	#9C7B5A
97	204	162	121	#CCA279
98	255	203	152	#FFCB98
99	245	195	146	#F5C392
100	40	33	26	#28211A
101	154	136	118	#9A8876
102	70	67	64	#464340
103	201	133	71	#C98547
104	251	177	106	#FBB16A
105	153	121	91	#99795B
106	53	28	7	#351C07
107	207	75	0	#CF4B00
108	89	33	0	#592100
109	153	48	12	#99300C
110	120	40	16	#782810
111	106	10	0	#6A0A00
112	53	5	0	#350500
113	217	31	10	#D91F0A
114	143	20	7	#8F1407
115	169	36	22	#A92416
116	170	44	31	#AA2C1F
117	255	15	0	#FF0F00
118	38	2	0	#260200
119	136	11	3	#880B03
120	203	17	5	#CB1105
121	224	89	81	#E05951
122	239	0	0	#EF0000
123	182	0	0	#B60000
124	133	0	0	#850000
125	150	31	31	#961F1F
126	116	24	24	#741818
127	163	34	34	#A32222
128	123	26	26	#7B1A1A
129	75	16	16	#4B1010
130	214	56	56	#D63838
131	47	46	46	#2F2E2E
132	176	175	175	#B0AFAF
133	144	38	45	#90262D
134	247	247	247	#F7F7F7
135	241	241	241	#F1F1F1
136	240	240	240	#F0F0F0
137	239	239	239	#EFEFEF
138	238	238	238	#EEEEEE
139	225	225	225	#E1E1E1
140	218	218	218	#DADADA
141	216	216	216	#D8D8D8
142	211	211	211	#D3D3D3
143	205	205	205	#CDCDCD
144	204	204	204	#CCCCCC
145	192	192	192	#C0C0C0
146	189	189	189	#BDBDBD
147	159	159	159	#9F9F9F
148	153	153	153	#999999
149	152	152	152	#989898
150	140	140	140	#8C8C8C
151	136	136	136	#888888
152	128	128	128	#808080
153	115	115	115	#737373
154	114	114	114	#727272
155	110	110	110	#6E6E6E
156	99	99	99	#636363
157	96	96	96	#606060
158	77	77	77	#4D4D4D
159	66	66	66	#424242
160	52	52	52	#343434
161	51	51	51	#333333
162	26	26	26	#1A1A1A
163	103	190	129	#67BE81
164	231	115	122	#E7737A
165	222	0	0	#DE0000
166	255	123	123	#FF7B7B
167	140	8	8	#8C0808
168	225	22	22	#E11616
169	227	38	38	#E32626
170	196	1	1	#C40101
171	82	0	0	#520000
172	178	86	86	#B25656
173	155	0	0	#9B0000
174	137	1	1	#890101
175	158	27	27	#9E1B1B
176	157	15	15	#9D0F0F
177	0	0	0	#000000
178	0	0	0	#000000
179	0	0	0	#000000
180	0	0	0	#000000
181	0	0	0	#000000
182	0	0	0	#000000
183	0	0	0	#000000
184	0	0	0	#000000
185	0	0	0	#000000
186	0	0	0	#000000
187	0	0	0	#000000
188	0	0	0	#000000
189	0	0	0	#000000
190	0	0	0	#000000
191	0	0	0	#000000
192	0	0	0	#000000
193	0	0	0	#000000
194	0	0	0	#000000
195	0	0	0	#000000
196	0	0	0	#000000
197	0	0	0	#000000
198	0	0	0	#000000
199	0	0	0	#000000
200	0	0	0	#000000
201	0	0	0	#000000
202	0	0	0	#000000
203	0	0	0	#000000
204	0	0	0	#000000
205	0	0	0	#000000
206	0	0	0	#000000
207	0	0	0	#000000
208	0	0	0	#000000
209	0	0	0	#000000
210	0	0	0	#000000
211	0	0	0	#000000
212	0	0	0	#000000
213	0	0	0	#000000
214	0	0	0	#000000
215	0	0	0	#000000
216	0	0	0	#000000
217	0	0	0	#000000
218	0	0	0	#000000
219	0	0	0	#000000
220	0	0	0	#000000
221	0	0	0	#000000
222	0	0	0	#000000
223	0	0	0	#000000
224	0	0	0	#000000
225	0	0	0	#000000
226	0	0	0	#000000
227	0	0	0	#000000
228	0	0	0	#000000
229	0	0	0	#000000
230	0	0	0	#000000
231	0	0	0	#000000
232	0	0	0	#000000
233	0	0	0	#000000
234	0	0	0	#000000
235	0	0	0	#000000
236	0	0	0	#000000
237	0	0	0	#000000
238	0	0	0	#000000
239	0	0	0	#000000
240	0	0	0	#000000
241	0	0	0	#000000
242	0	0	0	#000000
243	0	0	0	#000000
244	0	0	0	#000000
245	0	0	0	#000000
246	221	221	221	#DDDDDD
247	187	187	187	#BBBBBB
248	170	170	170	#AAAAAA
249	136	136	136	#888888
250	119	119	119	#777777
251	85	85	85	#555555
252	68	68	68	#444444
253	34	34	34	#222222
254	17	17	17	#111111
255	0	0	0	#000000
