index	r	g	b	hex
0	255	255	255	#FFFFFF
1	0	0	0	#000000
2	93	6	8	#5D0608
3	235	73	74	#EB494A
4	74	6	9	#4A0609
5	43	7	9	#2B0709
6	54	52	53	#363435
7	73	72	73	#494849
8	74	74	80	#4A4A50
9	55	55	59	#37373B
10	57	61	63	#393D3F
11	37	42	44	#252A2C
12	33	36	37	#212425
13	41	48	50	#293032
14	46	50	51	#2E3233
15	99	107	109	#636B6D
16	75	79	80	#4B4F50
17	104	113	115	#687173
18	75	86	88	#4B5658
19	73	79	80	#494F50
20	76	82	83	#4C5253
21	55	64	65	#374041
22	43	52	52	#2B3434
23	41	49	49	#293131
24	35	41	41	#232929
25	37	43	43	#252B2B
26	8	9	9	#080909
27	41	46	46	#292E2E
28	58	64	64	#3A4040
29	18	19	19	#121313
30	71	82	81	#475251
31	28	57	53	#1C3935
32	124	153	149	#7C9995
33	33	70	64	#214640
34	37	82	74	#25524A
35	96	130	123	#60827B
36	50	58	56	#323A38
37	30	34	33	#1E2221
38	68	76	74	#444C4A
39	39	43	42	#272B2A
40	52	62	59	#343E3B
41	71	80	76	#47504C
42	55	62	59	#373E3B
43	98	109	103	#626D67
44	95	103	98	#5F6762
45	72	93	73	#485D49
46	82	110	81	#526E51
47	18	50	15	#12320F
48	69	109	64	#456D40
49	65	83	62	#41533E
50	31	75	19	#1F4B13
51	53	81	42	#35512A
52	46	57	39	#2E3927
53	52	58	45	#343A2D
54	76	81	67	#4C5143
55	72	77	61	#484D3D
56	175	226	50	#AFE232
57	57	60	50	#393C32
58	43	46	35	#2B2E23
59	73	76	65	#494C41
60	180	213	53	#B4D535
61	59	60	54	#3B3C36
62	89	90	84	#595A54
63	106	109	81	#6A6D51
64	186	188	13	#BABC0D
65	208	207	86	#D0CF56
66	8	8	6	#080806
67	13	13	10	#0D0D0A
68	68	68	63	#44443F
69	69	69	67	#454543
70	59	58	14	#3B3A0E
71	43	41	9	#2B2909
72	222	218	150	#DEDA96
73	149	137	8	#958908
74	115	108	10	#736C0A
75	142	128	12	#8E800C
76	71	65	6	#474106
77	174	159	15	#AE9F0F
78	178	171	103	#B2AB67
79	156	139	9	#9C8B09
80	49	44	4	#312C04
81	169	151	18	#A99712
82	131	118	14	#83760E
83	103	92	11	#675C0B
84	94	84	11	#5E540B
85	21	19	4	#151304
86	210	190	50	#D2BE32
87	158	136	9	#9E8809
88	156	136	9	#9C8809
89	122	105	10	#7A690A
90	109	95	9	#6D5F09
91	125	110	13	#7D6E0D
92	87	75	9	#574B09
93	79	71	24	#4F4718
94	206	175	11	#CEAF0B
95	200	168	11	#C8A80B
96	223	190	17	#DFBE11
97	94	79	10	#5E4F0A
98	69	59	9	#453B09
99	231	198	41	#E7C629
100	126	109	25	#7E6D19
101	194	168	41	#C2A829
102	59	58	53	#3B3A35
103	80	66	4	#504204
104	37	31	6	#251F06
105	184	157	39	#B89D27
106	49	43	17	#312B11
107	58	57	53	#3A3935
108	68	67	63	#44433F
109	84	64	4	#544004
110	88	68	6	#584406
111	78	60	6	#4E3C06
112	75	59	8	#4B3B08
113	170	135	29	#AA871D
114	54	51	42	#36332A
115	121	90	6	#795A06
116	104	80	10	#68500A
117	95	72	9	#5F4809
118	69	53	9	#453509
119	82	66	22	#524216
120	169	123	8	#A97B08
121	59	44	5	#3B2C05
122	93	68	8	#5D4408
123	72	54	9	#483609
124	118	93	28	#765D1C
125	79	64	25	#4F4019
126	31	25	10	#1F190A
127	63	51	21	#3F3315
128	66	61	49	#423D31
129	93	67	6	#5D4306
130	133	94	9	#855E09
131	150	114	29	#96721D
132	33	27	13	#211B0D
133	239	198	109	#EFC66D
134	64	45	7	#402D07
135	32	28	20	#201C14
136	44	43	41	#2C2B29
137	146	98	15	#92620F
138	67	55	33	#433721
139	101	69	15	#65450F
140	120	90	43	#785A2B
141	117	88	42	#75582A
142	21	16	8	#151008
143	89	71	42	#59472A
144	44	39	31	#2C271F
145	178	125	45	#B27D2D
146	112	82	39	#705227
147	72	54	27	#48361B
148	74	56	28	#4A381C
149	69	52	26	#45341A
150	73	55	28	#49371C
151	105	86	57	#695639
152	100	82	56	#645238
153	84	82	79	#54524F
154	197	116	11	#C5740B
155	68	43	8	#442B08
156	73	46	10	#492E0A
157	55	35	9	#372309
158	120	79	23	#784F17
159	83	55	17	#533711
160	76	52	20	#4C3414
161	68	50	26	#44321A
162	79	59	31	#4F3B1F
163	74	55	30	#4A371E
164	86	64	35	#564023
165	103	83	56	#675338
166	96	78	53	#604E35
167	38	32	24	#262018
168	114	69	12	#72450C
169	58	36	9	#3A2409
170	102	66	21	#664215
171	34	23	9	#221709
172	67	48	25	#433019
173	83	60	32	#533C20
174	71	52	28	#47341C
175	76	55	30	#4C371E
176	95	76	53	#5F4C35
177	63	41	17	#3F2911
178	71	47	21	#472F15
179	62	44	24	#3E2C18
180	68	49	27	#44311B
181	110	82	51	#6E5233
182	73	47	21	#492F15
183	107	75	43	#6B4B2B
184	11	10	9	#0B0A09
185	241	238	235	#F1EEEB
186	71	39	13	#47270D
187	45	27	12	#2D1B0C
188	76	50	28	#4C321C
189	162	82	19	#A25213
190	117	60	16	#753C10
191	94	49	15	#5E310F
192	74	40	13	#4A280D
193	77	42	14	#4D2A0E
194	68	37	13	#44250D
195	75	41	15	#4B290F
196	64	35	13	#40230D
197	60	33	12	#3C210C
198	54	30	11	#361E0B
199	57	31	12	#391F0C
200	38	21	8	#261508
201	27	17	9	#1B1109
202	63	33	13	#3F210D
203	20	14	10	#140E0A
204	43	23	11	#2B170B
205	94	56	35	#5E3823
206	101	15	4	#650F04
207	68	10	4	#440A04
208	94	15	6	#5E0F06
209	118	30	20	#761E14
210	103	28	19	#671C13
211	67	19	14	#43130E
212	105	15	6	#690F06
213	91	15	8	#5B0F08
214	88	15	9	#580F09
215	82	22	16	#521610
216	110	13	8	#6E0D08
217	86	13	8	#560D08
218	145	9	4	#910904
219	205	30	23	#CD1E17
220	63	20	18	#3F1412
221	111	4	4	#6F0404
222	191	15	15	#BF0F0F
223	54	9	8	#360908
224	32	9	9	#200909
225	13	9	9	#0D0909
226	23	22	22	#171616
227	42	42	42	#2A2A2A
228	15	15	15	#0F0F0F
229	10	10	10	#0A0A0A
230	8	8	8	#080808
231	6	6	6	#060606
232	2	2	2	#020202
233	0	0	0	#000000
234	0	0	0	#000000
235	0	0	0	#000000
236	0	0	0	#000000
237	0	0	0	#000000
238	0	0	0	#000000
239	0	0	0	#000000
240	0	0	0	#000000
241	0	0	0	#000000
242	0	0	0	#000000
243	0	0	0	#000000
