index	r	g	b	hex
0	255	255	255	#FFFFFF
1	255	255	255	#FFFFFF
2	241	49	50	#F13132
3	78	9	12	#4E090C
4	154	42	46	#9A2A2E
5	116	24	29	#74181D
6	65	16	19	#411013
7	231	65	75	#E7414B
8	204	30	47	#CC1E2F
9	246	11	43	#F60B2B
10	175	0	31	#AF001F
11	155	0	28	#9B001C
12	139	0	26	#8B001A
13	130	0	23	#820017
14	102	0	17	#660011
15	123	2	23	#7B0217
16	178	5	36	#B20524
17	142	0	27	#8E001B
18	156	0	38	#9C0026
19	178	31	125	#B21F7D
20	161	159	201	#A19FC9
21	162	161	183	#A2A1B7
22	64	61	158	#403D9E
23	132	131	197	#8483C5
24	102	102	153	#666699
25	82	85	172	#5255AC
26	85	91	140	#555B8C
27	85	89	116	#555974
28	96	104	150	#606896
29	101	118	186	#6576BA
30	177	188	227	#B1BCE3
31	134	153	211	#8699D3
32	109	116	139	#6D748B
33	20	31	55	#141F37
34	47	57	80	#2F3950
35	163	178	212	#A3B2D4
36	75	100	144	#4B6490
37	76	99	142	#4C638E
38	134	155	192	#869BC0
39	164	186	224	#A4BAE0
40	204	215	235	#CCD7EB
41	22	35	56	#162338
42	51	75	113	#334B71
43	93	133	201	#5D85C9
44	124	146	181	#7C92B5
45	167	190	228	#A7BEE4
46	169	191	227	#A9BFE3
47	181	196	221	#B5C4DD
48	104	147	211	#6893D3
49	50	86	135	#325687
50	134	148	157	#86949D
51	74	124	149	#4A7C95
52	104	134	149	#688695
53	111	174	202	#6FAECA
54	112	161	184	#70A1B8
55	86	132	150	#568496
56	130	158	169	#829EA9
57	132	204	232	#84CCE8
58	133	205	233	#85CDE9
59	137	208	233	#89D0E9
60	158	204	221	#9ECCDD
61	212	236	245	#D4ECF5
62	211	235	244	#D3EBF4
63	67	118	135	#437687
64	141	211	235	#8DD3EB
65	147	215	237	#93D7ED
66	166	210	224	#A6D2E0
67	155	222	240	#9BDEF0
68	221	242	248	#DDF2F8
69	216	239	245	#D8EFF5
70	164	229	243	#A4E5F3
71	178	219	228	#B2DBE4
72	176	238	247	#B0EEF7
73	228	248	250	#E4F8FA
74	192	230	232	#C0E6E8
75	235	253	252	#EBFDFC
76	203	239	236	#CBEFEC
77	127	193	183	#7FC1B7
78	212	246	239	#D4F6EF
79	0	169	58	#00A93A
80	50	59	52	#323B34
81	34	91	44	#225B2C
82	56	61	55	#383D37
83	157	219	139	#9DDB8B
84	25	52	16	#193410
85	19	39	12	#13270C
86	12	20	9	#0C1409
87	3	6	1	#030601
88	36	65	18	#244112
89	52	58	48	#343A30
90	54	60	48	#363C30
91	59	61	57	#3B3D39
92	54	93	14	#365D0E
93	66	105	20	#426914
94	84	122	36	#547A24
95	47	50	41	#2F3229
96	48	51	42	#30332A
97	50	53	44	#32352C
98	52	55	46	#34372E
99	55	58	49	#373A31
100	57	60	51	#393C33
101	59	62	53	#3B3E35
102	57	59	53	#393B35
103	58	60	54	#3A3C36
104	91	94	85	#5B5E55
105	82	84	78	#52544E
106	85	87	81	#555751
107	135	136	133	#878885
108	19	21	14	#13150E
109	132	145	97	#849161
110	178	189	148	#B2BD94
111	116	119	108	#74776C
112	102	104	97	#666861
113	99	101	94	#63655E
114	111	113	106	#6F716A
115	130	140	100	#828C64
116	171	184	135	#ABB887
117	106	108	100	#6A6C64
118	101	102	98	#656662
119	143	144	140	#8F908C
120	142	143	139	#8E8F8B
121	178	190	138	#B2BE8A
122	60	62	53	#3C3E35
123	122	124	115	#7A7C73
124	72	73	67	#484943
125	87	88	82	#575852
126	107	108	102	#6B6C66
127	106	107	101	#6A6B65
128	105	112	62	#69703E
129	23	24	16	#171810
130	55	57	42	#37392A
131	90	93	70	#5A5D46
132	89	92	71	#595C47
133	55	56	48	#373830
134	56	57	49	#383931
135	64	65	58	#40413A
136	108	109	102	#6C6D66
137	141	154	37	#8D9A25
138	118	124	70	#767C46
139	133	140	82	#858C52
140	167	175	103	#A7AF67
141	206	225	0	#CEE100
142	224	238	70	#E0EE46
143	65	67	47	#41432F
144	91	93	68	#5B5D44
145	251	252	220	#FBFCDC
146	253	254	228	#FDFEE4
147	1	1	0	#010100
148	4	4	1	#040401
149	28	28	19	#1C1C13
150	59	59	44	#3B3B2C
151	4	4	3	#040403
152	8	8	7	#080807
153	138	138	122	#8A8A7A
154	147	147	141	#93938D
155	152	152	147	#989893
156	235	233	194	#EBE9C2
157	169	168	150	#A9A896
158	220	214	150	#DCD696
159	191	185	129	#BFB981
160	14	13	6	#0E0D06
161	205	183	79	#CDB74F
162	251	229	123	#FBE57B
163	174	152	56	#AE9838
164	137	120	48	#897830
165	184	165	80	#B8A550
166	211	191	100	#D3BF64
167	162	156	129	#A29C81
168	42	41	37	#2A2925
169	240	198	40	#F0C628
170	113	93	29	#715D1D
171	142	120	51	#8E7833
172	226	220	201	#E2DCC9
173	171	156	123	#AB9C7B
174	160	147	119	#A09377
175	50	47	40	#322F28
176	3	2	0	#030200
177	94	72	26	#5E481A
178	152	140	116	#988C74
179	173	115	19	#AD7313
180	56	42	19	#382A13
181	64	51	30	#40331E
182	84	68	43	#54442B
183	113	93	60	#715D3C
184	108	89	58	#6C593A
185	105	87	58	#69573A
186	138	119	89	#8A7759
187	149	132	103	#958467
188	135	121	97	#877961
189	118	106	86	#766A56
190	94	88	78	#5E584E
191	50	47	42	#322F2A
192	38	30	18	#261E12
193	136	107	65	#886B41
194	80	65	42	#50412A
195	160	130	87	#A08257
196	103	85	57	#675539
197	152	113	60	#98713C
198	129	101	62	#81653E
199	98	80	55	#625037
200	91	75	53	#5B4B35
201	140	78	4	#8C4E04
202	223	142	39	#DF8E27
203	84	57	25	#543919
204	126	107	84	#7E6B54
205	117	100	79	#75644F
206	103	88	70	#675846
207	114	99	80	#726350
208	53	47	40	#352F28
209	170	103	32	#AA6720
210	10	7	4	#0A0704
211	76	61	46	#4C3D2E
212	48	39	30	#30271E
213	218	120	27	#DA781B
214	102	81	62	#66513E
215	93	76	60	#5D4C3C
216	78	64	51	#4E4033
217	253	122	26	#FD7A1A
218	63	51	43	#3F332B
219	132	92	69	#845C45
220	58	47	41	#3A2F29
221	135	45	1	#872D01
