index	r	g	b	hex
0	255	255	255	#FFFFFF
1	1	1	1	#010101
2	126	12	14	#7E0C0E
3	235	43	46	#EB2B2E
4	254	117	122	#FE757A
5	18	1	2	#120102
6	226	69	79	#E2454F
7	151	41	51	#972933
8	189	139	149	#BD8B95
9	77	16	29	#4D101D
10	100	23	41	#641729
11	255	0	102	#FF0066
12	255	76	153	#FF4C99
13	255	153	204	#FF99CC
14	168	94	137	#A85E89
15	139	83	166	#8B53A6
16	79	78	83	#4F4E53
17	71	68	97	#474461
18	153	153	255	#9999FF
19	2	2	3	#020203
20	122	122	145	#7A7A91
21	31	31	34	#1F1F22
22	19	19	20	#131314
23	168	168	173	#A8A8AD
24	94	94	96	#5E5E60
25	125	125	126	#7D7D7E
26	101	101	102	#656566
27	220	220	221	#DCDCDD
28	145	146	161	#9192A1
29	109	111	127	#6D6F7F
30	0	30	216	#001ED8
31	67	70	87	#434657
32	84	86	92	#54565C
33	198	199	202	#C6C7CA
34	233	234	237	#E9EAED
35	52	53	55	#343537
36	46	125	255	#2E7DFF
37	31	76	120	#1F4C78
38	12	14	16	#0C0E10
39	166	183	200	#A6B7C8
40	16	92	163	#105CA3
41	57	143	223	#398FDF
42	112	174	233	#70AEE9
43	93	154	203	#5D9ACB
44	31	37	42	#1F252A
45	3	7	10	#03070A
46	59	114	156	#3B729C
47	119	151	176	#7797B0
48	61	77	89	#3D4D59
49	85	106	122	#556A7A
50	41	49	55	#293137
51	65	70	74	#41464A
52	2	5	7	#020507
53	147	202	242	#93CAF2
54	42	56	66	#2A3842
55	63	81	93	#3F515D
56	77	98	113	#4D6271
57	139	149	156	#8B959C
58	106	109	111	#6A6D6F
59	35	94	131	#235E83
60	104	135	155	#68879B
61	93	117	132	#5D7584
62	142	176	197	#8EB0C5
63	157	191	213	#9DBFD5
64	154	187	208	#9ABBD0
65	4	11	15	#040B0F
66	51	97	124	#33617C
67	137	170	189	#89AABD
68	1	3	4	#010304
69	43	136	179	#2B88B3
70	115	172	196	#73ACC4
71	91	116	123	#5B747B
72	184	230	240	#B8E6F0
73	43	229	255	#2BE5FF
74	123	164	168	#7BA4A8
75	118	157	161	#769DA1
76	43	136	136	#2B8888
77	54	153	153	#369999
78	49	131	131	#318383
79	70	164	164	#46A4A4
80	128	218	218	#80DADA
81	102	153	154	#66999A
82	204	255	255	#CCFFFF
83	76	158	155	#4C9E9B
84	140	167	166	#8CA7A6
85	97	179	164	#61B3A4
86	37	47	44	#252F2C
87	223	254	245	#DFFEF5
88	82	113	103	#527167
89	42	45	44	#2A2D2C
90	69	102	90	#45665A
91	8	89	58	#08593A
92	37	47	40	#252F28
93	44	48	45	#2C302D
94	67	121	79	#43794F
95	0	218	43	#00DA2B
96	0	123	24	#007B18
97	41	47	42	#292F2A
98	101	113	102	#657166
