index	r	g	b	hex
0	255	255	255	#FFFFFF
1	0	0	0	#000000
2	255	204	51	#FFCC33
3	204	153	102	#CC9966
4	111	162	60	#6FA23C
5	81	81	81	#515151
6	80	174	218	#50AEDA
7	60	111	60	#3C6F3C
8	235	43	46	#EB2B2E
9	29	12	13	#1D0C0D
10	151	41	51	#972933
11	17	8	9	#110809
12	1	0	1	#010001
13	153	143	158	#998F9E
14	101	101	102	#656566
15	149	151	165	#9597A5
16	84	85	92	#54555C
17	67	70	87	#434657
18	111	113	124	#6F717C
19	179	182	195	#B3B6C3
20	199	209	229	#C7D1E5
21	132	139	152	#848B98
22	9	86	166	#0956A6
23	57	143	223	#398FDF
24	112	174	233	#70AEE9
25	36	83	123	#24537B
26	93	154	203	#5D9ACB
27	3	7	10	#03070A
28	59	114	156	#3B729C
29	90	115	134	#5A7386
30	25	30	34	#191E22
31	71	80	87	#475057
32	2	5	7	#020507
33	75	100	117	#4B6475
34	50	60	66	#323C42
35	4	11	15	#040B0F
36	38	45	49	#262D31
37	95	102	106	#5F666A
38	1	3	4	#010304
39	100	138	158	#648A9E
40	43	136	179	#2B88B3
41	79	171	215	#4FABD7
42	94	166	200	#5EA6C8
43	112	172	195	#70ACC3
44	173	222	241	#ADDEF1
45	204	255	255	#CCFFFF
46	225	226	226	#E1E2E2
47	203	204	204	#CBCCCC
48	140	167	166	#8CA7A6
49	42	45	44	#2A2D2C
50	8	89	58	#08593A
51	224	255	243	#E0FFF3
52	28	40	35	#1C2823
53	37	47	43	#252F2B
54	37	137	87	#258957
55	44	48	45	#2C302D
56	67	121	79	#43794F
57	0	218	43	#00DA2B
58	0	123	24	#007B18
59	101	113	102	#657166
60	38	98	38	#266226
61	51	102	51	#336633
62	47	86	47	#2F562F
63	63	114	63	#3F723F
64	42	45	42	#2A2D2A
65	69	71	69	#454745
66	111	112	111	#6F706F
67	174	175	174	#AEAFAE
68	161	162	161	#A1A2A1
69	129	130	129	#818281
70	10	45	6	#0A2D06
71	63	102	55	#3F6637
72	79	126	70	#4F7E46
73	64	102	57	#406639
74	78	117	70	#4E7546
75	23	58	15	#173A0F
76	71	145	51	#479133
77	30	72	16	#1E4810
78	38	85	19	#265513
79	122	168	105	#7AA869
80	100	111	96	#646F60
81	45	108	19	#2D6C13
82	56	120	27	#38781B
83	51	99	30	#33631E
84	87	148	60	#57943C
85	78	131	54	#4E8336
86	103	170	73	#67AA49
87	159	173	153	#9FAD99
88	51	152	0	#339800
89	36	110	1	#246E01
90	69	140	36	#458C24
91	75	134	47	#4B862F
92	62	109	39	#3E6D27
93	70	120	47	#46782F
94	39	115	0	#277300
95	78	207	9	#4ECF09
96	66	166	14	#42A60E
97	52	127	14	#347F0E
98	69	132	37	#458425
99	94	97	92	#5E615C
100	89	148	30	#59941E
101	100	150	50	#649632
102	88	129	48	#588130
103	114	165	63	#72A53F
104	131	182	81	#83B651
105	72	78	66	#484E42
106	104	111	97	#686F61
107	75	78	72	#4B4E48
108	83	85	81	#535551
109	136	139	133	#888B85
110	85	87	83	#555753
111	125	235	6	#7DEB06
112	118	190	34	#76BE22
113	186	228	138	#BAE48A
114	110	162	44	#6EA22C
115	89	152	0	#599800
116	104	170	11	#68AA0B
117	29	41	13	#1D290D
118	161	208	96	#A1D060
119	123	201	0	#7BC900
120	68	104	14	#44680E
121	72	101	27	#48651B
122	76	80	70	#4C5046
123	79	121	5	#4F7905
124	42	63	1	#2A3F01
125	140	178	65	#8CB241
126	131	162	74	#83A24A
127	143	174	87	#8FAE57
128	115	156	31	#739C1F
129	50	65	17	#324111
130	41	53	16	#293510
131	87	90	81	#575A51
132	43	45	38	#2B2D26
133	64	78	25	#404E19
134	85	88	75	#55584B
135	78	79	74	#4E4F4A
136	84	87	68	#545744
137	84	86	72	#545648
138	74	75	67	#4A4B43
139	91	92	84	#5B5C54
140	90	91	83	#5A5B53
141	85	86	79	#55564F
142	77	78	68	#4D4E44
143	88	89	79	#58594F
144	229	239	71	#E5EF47
145	2	2	1	#020201
146	8	8	6	#080806
147	255	255	203	#FFFFCB
148	77	77	67	#4D4D43
149	90	90	80	#5A5A50
150	93	93	83	#5D5D53
151	79	79	71	#4F4F47
152	90	90	85	#5A5A55
153	169	169	168	#A9A9A8
154	88	87	82	#585752
155	255	204	0	#FFCC00
156	203	187	122	#CBBB7A
157	203	186	120	#CBBA78
158	199	182	118	#C7B676
159	255	222	116	#FFDE74
160	76	74	68	#4C4A44
161	201	151	3	#C99703
162	155	116	12	#9B740C
163	234	195	89	#EAC359
164	241	203	93	#F1CB5D
165	97	82	40	#615228
166	176	151	84	#B09754
167	219	189	108	#DBBD6C
168	113	98	56	#716238
169	123	112	82	#7B7052
170	174	131	21	#AE8315
171	190	151	52	#BE9734
172	187	170	126	#BBAA7E
173	140	98	6	#8C6206
174	241	203	117	#F1CB75
175	211	156	47	#D39C2F
176	255	204	102	#FFCC66
177	125	85	13	#7D550D
178	172	127	46	#AC7F2E
179	83	62	23	#533E17
180	228	171	66	#E4AB42
181	92	88	81	#5C5851
182	255	154	0	#FF9A00
183	143	99	41	#8F6329
184	206	160	96	#CEA060
185	26	23	19	#1A1713
186	54	30	1	#361E01
187	109	59	1	#6D3B01
188	200	103	0	#C86700
189	255	152	51	#FF9833
190	171	126	82	#AB7E52
191	107	80	53	#6B5035
192	163	122	81	#A37A51
193	133	100	66	#856442
194	204	153	103	#CC9967
195	204	162	121	#CCA279
196	255	203	152	#FFCB98
197	153	121	91	#99795B
198	252	107	0	#FC6B00
199	93	89	86	#5D5956
200	153	51	0	#993300
201	170	72	24	#AA4818
202	206	83	52	#CE5334
203	173	84	66	#AD5442
204	228	128	107	#E4806B
205	170	35	16	#AA2310
206	60	40	37	#3C2825
207	207	104	99	#CF6863
208	204	0	0	#CC0000
209	151	0	0	#970000
210	131	0	0	#830000
211	171	1	1	#AB0101
212	230	12	11	#E60C0B
213	225	11	11	#E10B0B
214	232	12	12	#E80C0C
215	229	15	15	#E50F0F
216	192	41	41	#C02929
217	212	66	66	#D44242
218	48	16	16	#301010
219	2	1	1	#020101
220	254	148	147	#FE9493
221	10	7	7	#0A0707
222	4	3	3	#040303
223	7	6	6	#070606
224	49	45	45	#312D2D
225	17	16	16	#111010
226	28	27	27	#1C1B1B
227	95	93	93	#5F5D5D
228	65	64	64	#414040
229	152	151	151	#989797
230	247	247	247	#F7F7F7
231	239	239	239	#EFEFEF
232	237	237	237	#EDEDED
233	183	183	183	#B7B7B7
234	167	167	167	#A7A7A7
235	165	165	165	#A5A5A5
236	144	144	144	#909090
