index	r	g	b	hex
0	255	255	255	#FFFFFF
1	0	0	0	#000000
2	166	0	12	#A6000C
3	181	182	194	#B5B6C2
4	80	81	90	#50515A
5	149	151	165	#9597A5
6	85	86	93	#55565D
7	0	30	216	#001ED8
8	180	190	255	#B4BEFF
9	111	113	124	#6F717C
10	17	58	98	#113A62
11	90	117	144	#5A7590
12	0	84	162	#0054A2
13	9	69	125	#09457D
14	13	77	138	#0D4D8A
15	32	109	181	#206DB5
16	29	78	124	#1D4E7C
17	57	143	223	#398FDF
18	34	85	133	#225585
19	31	77	121	#1F4D79
20	16	80	119	#105077
21	17	63	92	#113F5C
22	36	92	127	#245C7F
23	24	61	84	#183D54
24	56	126	169	#387EA9
25	56	120	161	#3878A1
26	63	127	168	#3F7FA8
27	41	83	110	#29536E
28	51	96	123	#33607B
29	86	159	205	#569FCD
30	56	104	133	#386885
31	103	164	202	#67A4CA
32	137	200	239	#89C8EF
33	133	192	228	#85C0E4
34	143	197	231	#8FC5E7
35	111	148	171	#6F94AB
36	192	227	249	#C0E3F9
37	194	224	243	#C2E0F3
38	232	246	255	#E8F6FF
39	180	217	239	#B4D9EF
40	103	168	195	#67A8C3
41	84	121	136	#547988
42	103	135	142	#67878E
43	0	105	120	#006978
44	43	229	255	#2BE5FF
45	59	90	94	#3B5A5E
46	220	251	255	#DCFBFF
47	102	131	125	#66837D
48	60	82	74	#3C524A
49	8	89	58	#08593A
50	103	161	138	#67A18A
51	224	255	243	#E0FFF3
52	70	97	86	#466156
53	139	189	169	#8BBDA9
54	91	123	110	#5B7B6E
55	71	96	86	#476056
56	84	114	101	#547265
57	76	98	88	#4C6258
58	43	161	102	#2BA166
59	119	144	130	#779082
60	105	125	114	#697D72
61	17	54	32	#113620
62	228	255	239	#E4FFEF
63	0	218	43	#00DA2B
64	0	123	24	#007B18
65	20	54	21	#143615
66	0	47	0	#002F00
67	0	46	0	#002E00
68	92	107	92	#5C6B5C
69	20	172	0	#14AC00
70	6	42	0	#062A00
71	17	73	4	#114904
72	25	95	9	#195F09
73	29	101	7	#1D6507
74	46	118	24	#2E7618
75	59	143	0	#3B8F00
76	103	159	48	#679F30
77	153	212	94	#99D45E
78	26	51	0	#1A3300
79	18	35	0	#122300
80	70	132	0	#468400
81	29	55	0	#1D3700
82	118	190	34	#76BE22
83	135	207	51	#87CF33
84	121	134	105	#798669
85	40	59	13	#283B0D
86	54	87	1	#365701
87	23	38	1	#172601
88	34	53	6	#223506
89	132	207	0	#84CF00
90	27	82	3	#1B5203
91	79	121	5	#4F7905
92	73	101	27	#49651B
93	168	254	0	#A8FE00
94	42	65	0	#2A4100
95	42	63	1	#2A3F01
96	60	88	5	#3C5805
97	86	118	23	#567617
98	114	156	32	#729C20
99	38	51	13	#26330D
100	83	120	8	#537808
101	121	170	24	#79AA18
102	45	62	10	#2D3E0A
103	84	114	24	#547218
104	57	75	20	#394B14
105	195	213	81	#C3D551
106	98	105	18	#626912
107	157	168	35	#9DA823
108	228	245	54	#E4F536
109	129	137	39	#818927
110	240	255	99	#F0FF63
111	243	255	121	#F3FF79
112	239	243	0	#EFF300
113	155	157	0	#9B9D00
114	255	255	153	#FFFF99
115	192	184	0	#C0B800
116	127	122	0	#7F7A00
117	131	119	55	#837737
118	147	135	75	#93874B
119	254	248	216	#FEF8D8
120	161	132	5	#A18405
121	92	76	3	#5C4C03
122	247	204	9	#F7CC09
123	162	143	65	#A28F41
124	255	203	0	#FFCB00
125	188	161	64	#BCA140
126	163	143	65	#A38F41
127	146	117	30	#92751E
128	116	98	37	#746225
129	147	124	48	#937C30
130	188	153	49	#BC9931
131	241	203	93	#F1CB5D
132	127	89	6	#7F5906
133	172	124	21	#AC7C15
134	153	102	0	#996600
135	130	89	9	#825909
136	216	157	39	#D89D27
137	255	204	102	#FFCC66
138	246	210	140	#F6D28C
139	172	127	46	#AC7F2E
140	228	171	66	#E4AB42
141	234	143	0	#EA8F00
142	177	108	0	#B16C00
143	105	64	0	#694000
144	255	152	0	#FF9800
145	51	30	0	#331E00
146	81	52	9	#513409
147	137	98	41	#896229
148	64	36	0	#402400
149	120	60	0	#783C00
150	102	51	0	#663300
151	81	40	0	#512800
152	62	31	0	#3E1F00
153	60	30	0	#3C1E00
154	32	16	0	#201000
155	61	30	0	#3D1E00
156	255	108	0	#FF6C00
157	120	60	17	#783C11
158	255	42	0	#FF2A00
159	255	144	122	#FF907A
160	183	39	19	#B72713
161	232	56	23	#E83817
162	53	2	0	#350200
163	155	0	0	#9B0000
164	139	0	0	#8B0000
165	206	1	1	#CE0101
166	215	36	36	#D72424
167	124	22	22	#7C1616
168	246	56	56	#F63838
169	196	51	51	#C43333
170	249	89	89	#F95959
171	246	132	132	#F68484
172	255	143	143	#FF8F8F
173	88	79	79	#584F4F
174	103	96	96	#676060
175	58	55	55	#3A3737
176	251	251	251	#FBFBFB
177	244	244	244	#F4F4F4
178	243	243	243	#F3F3F3
179	238	238	238	#EEEEEE
180	230	230	230	#E6E6E6
181	228	228	228	#E4E4E4
182	226	226	226	#E2E2E2
183	214	214	214	#D6D6D6
184	204	204	204	#CCCCCC
185	181	181	181	#B5B5B5
186	153	153	153	#999999
187	103	103	103	#676767
188	102	102	102	#666666
189	101	101	101	#656565
190	87	87	87	#575757
191	51	51	51	#333333
192	17	17	17	#111111
193	0	0	0	#000000
194	0	0	0	#000000
195	0	0	0	#000000
196	0	0	0	#000000
197	0	0	0	#000000
198	0	0	0	#000000
199	0	0	0	#000000
200	0	0	0	#000000
201	0	0	0	#000000
202	0	0	0	#000000
203	0	0	0	#000000
204	0	0	0	#000000
205	0	0	0	#000000
206	0	0	0	#000000
207	0	0	0	#000000
208	0	0	0	#000000
209	0	0	0	#000000
210	0	0	0	#000000
211	0	0	0	#000000
212	0	0	0	#000000
213	0	0	0	#000000
214	0	0	0	#000000
215	0	0	0	#000000
216	0	0	0	#000000
217	0	0	0	#000000
218	0	0	0	#000000
219	0	0	0	#000000
220	0	0	0	#000000
221	0	0	0	#000000
222	0	0	0	#000000
223	0	0	0	#000000
224	0	0	0	#000000
225	0	0	0	#000000
226	0	0	0	#000000
227	0	0	0	#000000
228	0	0	0	#000000
229	0	0	0	#000000
230	0	0	0	#000000
231	0	0	0	#000000
232	0	0	0	#000000
233	0	0	0	#000000
234	0	0	0	#000000
235	0	0	0	#000000
236	0	0	0	#000000
237	0	0	0	#000000
238	0	0	0	#000000
239	0	0	0	#000000
240	0	0	0	#000000
241	0	0	0	#000000
242	0	0	0	#000000
243	0	0	0	#000000
244	0	0	0	#000000
