index	r	g	b	hex
0	255	255	255	#FFFFFF
1	255	255	255	#FFFFFF
2	5	8	17	#050811
3	55	94	187	#375EBB
4	45	77	153	#2D4D99
5	30	51	102	#1E3366
6	15	25	51	#0F1933
7	60	103	204	#3C67CC
8	102	153	255	#6699FF
9	100	127	154	#647F9A
10	90	114	133	#5A7285
11	72	109	133	#486D85
12	115	143	160	#738FA0
13	0	102	153	#006699
14	8	130	191	#0882BF
15	7	116	171	#0774AB
16	7	107	157	#076B9D
17	45	137	183	#2D89B7
18	51	153	204	#3399CC
19	42	125	167	#2A7DA7
20	111	174	202	#6FAECA
21	132	204	232	#84CCE8
22	105	135	143	#69878F
23	128	158	166	#809EA6
24	181	204	210	#B5CCD2
25	118	148	154	#76949A
26	102	128	133	#668085
27	83	104	108	#53686C
28	70	119	127	#46777F
29	8	13	13	#080D0D
30	62	97	97	#3E6161
31	153	204	204	#99CCCC
32	67	85	85	#435555
33	149	187	187	#95BBBB
34	135	170	170	#87AAAA
35	108	136	136	#6C8888
36	27	34	34	#1B2222
37	151	177	177	#97B1B1
38	142	166	166	#8EA6A6
39	73	144	140	#49908C
40	21	125	115	#157D73
41	71	161	152	#47A198
42	52	135	124	#34877C
43	119	199	188	#77C7BC
44	26	41	39	#1A2927
45	80	124	118	#507C76
46	24	79	71	#184F47
47	33	108	97	#216C61
48	68	131	122	#44837A
49	106	166	157	#6AA69D
50	97	152	144	#619890
51	105	191	176	#69BFB0
52	53	83	78	#35534E
53	44	48	47	#2C302F
54	0	136	0	#008800
55	0	119	0	#007700
56	0	102	0	#006600
57	0	85	0	#005500
58	16	25	0	#101900
59	83	125	0	#537D00
60	78	118	0	#4E7600
61	71	107	0	#476B00
62	63	95	0	#3F5F00
63	20	31	0	#141F00
64	167	176	150	#A7B096
65	223	234	203	#DFEACB
66	193	202	176	#C1CAB0
67	102	153	0	#669900
68	91	137	0	#5B8900
69	84	125	0	#547D00
70	17	25	0	#111900
71	58	66	41	#3A4229
72	132	142	111	#848E6F
73	128	136	111	#80886F
74	171	181	150	#ABB596
75	197	207	176	#C5CFB0
76	220	228	203	#DCE4CB
77	187	187	0	#BBBB00
78	170	170	0	#AAAA00
79	136	136	0	#888800
80	85	85	0	#555500
81	34	34	0	#222200
82	187	158	1	#BB9E01
83	102	86	0	#665600
84	51	43	0	#332B00
85	17	14	0	#110E00
86	204	172	1	#CCAC01
87	153	129	1	#998101
88	255	204	0	#FFCC00
89	255	195	0	#FFC300
90	255	187	0	#FFBB00
91	153	102	0	#996600
92	255	204	102	#FFCC66
93	255	153	0	#FF9900
94	221	132	0	#DD8400
95	204	121	0	#CC7900
96	187	111	0	#BB6F00
97	170	101	0	#AA6500
98	153	91	0	#995B00
99	119	71	0	#774700
100	102	60	0	#663C00
101	68	40	0	#442800
102	51	30	0	#331E00
103	34	20	0	#221400
104	17	10	0	#110A00
105	235	129	0	#EB8100
106	219	109	0	#DB6D00
107	102	51	0	#663300
108	214	119	24	#D67718
109	255	121	0	#FF7900
110	195	93	0	#C35D00
111	161	67	0	#A14300
112	74	29	0	#4A1D00
113	210	93	25	#D25D19
114	153	51	0	#993300
115	186	58	6	#BA3A06
116	216	70	17	#D84611
117	28	11	5	#1C0B05
118	100	41	19	#642913
119	144	59	28	#903B1C
120	57	23	11	#39170B
121	187	76	37	#BB4C25
122	172	70	34	#AC4622
123	204	51	0	#CC3300
124	99	24	0	#631800
125	153	0	0	#990000
126	254	254	254	#FEFEFE
127	221	221	221	#DDDDDD
128	204	204	204	#CCCCCC
129	187	187	187	#BBBBBB
130	170	170	170	#AAAAAA
131	153	153	153	#999999
132	138	138	138	#8A8A8A
133	137	137	137	#898989
134	136	136	136	#888888
135	128	128	128	#808080
136	123	123	123	#7B7B7B
137	119	119	119	#777777
138	113	113	113	#717171
139	112	112	112	#707070
140	111	111	111	#6F6F6F
141	102	102	102	#666666
142	68	68	68	#444444
143	51	51	51	#333333
144	34	34	34	#222222
145	17	17	17	#111111
146	0	0	0	#000000
147	0	0	0	#000000
148	0	0	0	#000000
149	0	0	0	#000000
150	0	0	0	#000000
151	0	0	0	#000000
152	0	0	0	#000000
153	0	0	0	#000000
154	0	0	0	#000000
155	0	0	0	#000000
156	0	0	0	#000000
157	0	0	0	#000000
158	0	0	0	#000000
159	0	0	0	#000000
160	0	0	0	#000000
161	0	0	0	#000000
162	0	0	0	#000000
163	0	0	0	#000000
164	0	0	0	#000000
165	0	0	0	#000000
166	0	0	0	#000000
167	0	0	0	#000000
168	0	0	0	#000000
169	0	0	0	#000000
170	0	0	0	#000000
171	0	0	0	#000000
172	0	0	0	#000000
173	0	0	0	#000000
174	0	0	0	#000000
175	0	0	0	#000000
176	0	0	0	#000000
177	0	0	0	#000000
178	0	0	0	#000000
179	0	0	0	#000000
180	0	0	0	#000000
181	0	0	0	#000000
182	0	0	0	#000000
183	0	0	0	#000000
184	0	0	0	#000000
185	0	0	0	#000000
186	0	0	0	#000000
187	0	0	0	#000000
188	0	0	0	#000000
189	0	0	0	#000000
190	0	0	0	#000000
191	0	0	0	#000000
192	0	0	0	#000000
193	0	0	0	#000000
194	0	0	0	#000000
195	0	0	0	#000000
196	0	0	0	#000000
197	0	0	0	#000000
198	0	0	0	#000000
199	0	0	0	#000000
200	0	0	0	#000000
201	0	0	0	#000000
202	0	0	0	#000000
203	0	0	0	#000000
204	0	0	0	#000000
205	0	0	0	#000000
206	0	0	0	#000000
207	0	0	0	#000000
208	0	0	0	#000000
209	0	0	0	#000000
210	0	0	0	#000000
211	0	0	0	#000000
212	0	0	0	#000000
213	0	0	0	#000000
214	0	0	0	#000000
215	0	0	0	#000000
216	0	0	0	#000000
217	0	0	0	#000000
218	0	0	0	#000000
219	0	0	0	#000000
220	0	0	0	#000000
221	0	0	0	#000000
222	0	0	0	#000000
223	0	0	0	#000000
224	0	0	0	#000000
225	0	0	0	#000000
226	0	0	0	#000000
227	0	0	0	#000000
228	0	0	0	#000000
229	0	0	0	#000000
230	0	0	0	#000000
231	0	0	0	#000000
232	0	0	0	#000000
233	0	0	0	#000000
234	0	0	0	#000000
235	0	0	0	#000000
236	0	0	0	#000000
237	0	0	0	#000000
238	0	0	0	#000000
