index	r	g	b	hex
0	255	255	255	#FFFFFF
1	46	0	1	#2E0001
2	171	57	59	#AB393B
3	188	69	70	#BC4546
4	160	59	60	#A03B3C
5	154	45	50	#9A2D32
6	54	19	20	#361314
7	106	76	77	#6A4C4D
8	138	34	41	#8A2229
9	117	29	35	#751D23
10	131	38	43	#83262B
11	70	26	29	#461A1D
12	93	35	39	#5D2327
13	103	15	23	#670F17
14	96	16	23	#601017
15	82	14	20	#520E14
16	106	20	28	#6A141C
17	124	24	33	#7C1821
18	100	35	41	#642329
19	85	30	35	#551E23
20	82	30	34	#521E22
21	109	41	46	#6D292E
22	145	89	94	#91595E
23	170	105	110	#AA696E
24	147	42	52	#932A34
25	151	99	104	#976368
26	128	84	89	#805459
27	38	55	77	#26374D
28	44	55	69	#2C3745
29	81	90	101	#515A65
30	114	125	139	#727D8B
31	97	101	106	#61656A
32	13	19	26	#0D131A
33	60	68	77	#3C444D
34	69	77	86	#454D56
35	28	32	36	#1C2024
36	0	39	59	#00273B
37	0	33	50	#002132
38	0	56	77	#00384D
39	0	48	66	#003042
40	20	83	106	#14536A
41	24	97	124	#18617C
42	30	111	140	#1E6F8C
43	27	97	122	#1B617A
44	32	114	143	#20728F
45	47	132	163	#2F84A3
46	0	76	100	#004C64
47	0	65	85	#004155
48	204	255	255	#CCFFFF
49	151	160	160	#97A0A0
50	183	193	193	#B7C1C1
51	92	121	117	#5C7975
52	115	148	144	#739490
53	194	245	238	#C2F5EE
54	150	187	182	#96BBB6
55	51	102	51	#336633
56	46	92	46	#2E5C2E
57	56	103	34	#386722
58	72	122	47	#487A2F
59	27	58	8	#1B3A08
60	47	96	17	#2F6011
61	63	124	26	#3F7C1A
62	102	153	51	#669933
63	91	163	14	#5BA30E
64	109	191	20	#6DBF14
65	133	215	44	#85D72C
66	92	137	46	#5C892E
67	165	235	89	#A5EB59
68	102	151	44	#66972C
69	122	154	67	#7A9A43
70	141	176	57	#8DB039
71	133	160	67	#85A043
72	153	102	0	#996600
73	130	87	0	#825700
74	171	125	30	#AB7D1E
75	204	153	51	#CC9933
76	174	130	43	#AE822B
77	241	185	76	#F1B94C
78	205	157	65	#CD9D41
79	255	204	102	#FFCC66
80	123	78	0	#7B4E00
81	217	182	116	#D9B674
82	250	224	179	#FAE0B3
83	105	66	0	#694200
84	203	151	77	#CB974D
85	252	229	196	#FCE5C4
86	253	238	217	#FDEED9
87	204	102	0	#CC6600
88	174	87	0	#AE5700
89	102	51	0	#663300
90	190	102	14	#BE660E
91	223	120	17	#DF7811
92	152	86	19	#985613
93	129	73	16	#814910
94	164	97	30	#A4611E
95	140	83	26	#8C531A
96	217	130	43	#D9822B
97	255	153	51	#FF9933
98	177	113	49	#B17131
99	185	119	52	#B97734
100	157	101	44	#9D652C
101	203	140	77	#CB8C4D
102	222	155	89	#DE9B59
103	189	132	76	#BD844C
104	234	167	100	#EAA764
105	255	189	122	#FFBD7A
106	168	75	0	#A84B00
107	43	23	7	#2B1707
108	96	51	21	#603315
109	60	38	23	#3C2617
