index	r	g	b	hex
0	255	255	255	#FFFFFF
1	2	2	2	#020202
2	255	153	51	#FF9933
3	204	102	0	#CC6600
4	102	153	51	#669933
5	51	102	51	#336633
6	231	167	31	#E7A71F
7	155	155	155	#9B9B9B
8	135	219	225	#87DBE1
9	133	160	67	#85A043
10	119	119	119	#777777
11	117	29	35	#751D23
12	114	80	58	#72503A
13	85	85	85	#555555
14	72	122	47	#487A2F
15	56	103	34	#386722
16	46	0	1	#2E0001
17	171	57	59	#AB393B
18	188	69	70	#BC4546
19	154	45	50	#9A2D32
20	54	19	20	#361314
21	106	76	77	#6A4C4D
22	138	34	41	#8A2229
23	70	26	29	#461A1D
24	93	35	39	#5D2327
25	103	15	23	#670F17
26	96	16	23	#601017
27	82	14	20	#520E14
28	100	35	41	#642329
29	85	30	35	#551E23
30	170	105	110	#AA696E
31	137	87	92	#89575C
32	151	99	104	#976368
33	38	55	77	#26374D
34	81	90	101	#515A65
35	97	101	106	#61656A
36	13	19	26	#0D131A
37	60	68	77	#3C444D
38	69	77	86	#454D56
39	51	153	204	#3399CC
40	83	177	224	#53B1E0
41	98	199	249	#62C7F9
42	67	132	166	#4384A6
43	0	56	77	#00384D
44	24	97	124	#18617C
45	30	111	140	#1E6F8C
46	47	132	163	#2F84A3
47	0	76	100	#004C64
48	79	149	171	#4F95AB
49	0	45	55	#002D37
50	54	137	148	#368994
51	90	170	178	#5AAAB2
52	89	140	145	#598C91
53	171	221	225	#ABDDE1
54	122	198	203	#7AC6CB
55	131	212	217	#83D4D9
56	139	224	229	#8BE0E5
57	127	205	209	#7FCDD1
58	119	191	196	#77BFC4
59	111	178	182	#6FB2B6
60	98	156	160	#629CA0
61	107	170	174	#6BAAAE
62	97	180	182	#61B4B6
63	115	185	188	#73B9BC
64	93	146	148	#5D9294
65	46	77	77	#2E4D4D
66	204	255	255	#CCFFFF
67	68	151	149	#449795
68	105	166	164	#69A6A4
69	99	153	150	#639996
70	109	174	167	#6DAEA7
71	102	161	153	#66A199
72	92	121	117	#5C7975
73	194	245	238	#C2F5EE
74	149	187	182	#95BBB6
75	112	180	169	#70B4A9
76	114	184	171	#72B8AB
77	107	168	157	#6BA89D
78	120	182	171	#78B6AB
79	116	169	160	#74A9A0
80	114	188	172	#72BCAC
81	115	188	171	#73BCAB
82	115	187	171	#73BBAB
83	117	187	172	#75BBAC
84	124	188	174	#7CBCAE
85	118	192	173	#76C0AD
86	117	190	172	#75BEAC
87	116	189	171	#74BDAB
88	117	190	171	#75BEAB
89	121	195	175	#79C3AF
90	120	194	174	#78C2AE
91	122	195	175	#7AC3AF
92	128	193	176	#80C1B0
93	123	197	176	#7BC5B0
94	122	196	175	#7AC4AF
95	129	170	158	#81AA9E
96	120	192	170	#78C0AA
97	128	199	177	#80C7B1
98	122	181	163	#7AB5A3
99	113	183	160	#71B7A0
100	134	202	179	#86CAB3
101	132	175	160	#84AFA0
102	116	187	162	#74BBA2
103	119	190	165	#77BEA5
104	121	192	165	#79C0A5
105	141	208	182	#8DD0B6
106	140	206	181	#8CCEB5
107	128	195	167	#80C3A7
108	143	211	183	#8FD3B7
109	132	199	169	#84C7A9
110	139	203	171	#8BCBAB
111	143	206	173	#8FCEAD
112	134	208	167	#86D0A7
113	171	219	191	#ABDBBF
114	143	187	161	#8FBBA1
115	160	203	176	#A0CBB0
116	150	193	165	#96C1A5
117	165	209	180	#A5D1B4
118	184	226	191	#B8E2BF
119	17	68	18	#114412
120	50	101	51	#326533
121	0	51	0	#003300
122	0	15	0	#000F00
123	51	153	51	#339933
124	46	92	46	#2E5C2E
125	45	90	45	#2D5A2D
126	52	103	52	#346734
127	53	104	53	#356835
128	58	104	56	#3A6838
129	53	94	51	#355E33
