index	r	g	b	hex
0	255	255	255	#FFFFFF
1	125	0	2	#7D0002
2	109	105	108	#6D696C
3	60	51	58	#3C333A
4	78	73	77	#4E494D
5	74	60	72	#4A3C48
6	44	36	43	#2C242B
7	70	62	69	#463E45
8	78	70	77	#4E464D
9	85	77	84	#554D54
10	104	96	103	#686067
11	63	53	62	#3F353E
12	76	66	75	#4C424B
13	22	18	22	#161216
14	35	31	35	#231F23
15	52	47	52	#342F34
16	81	77	81	#514D51
17	94	90	94	#5E5A5E
18	108	103	125	#6C677D
19	133	129	151	#858197
20	133	135	164	#8587A4
21	146	148	177	#9294B1
22	140	142	153	#8C8E99
23	153	155	166	#999BA6
24	112	115	130	#707382
25	158	167	204	#9EA7CC
26	122	128	154	#7A809A
27	135	141	167	#878DA7
28	86	90	104	#565A68
29	95	103	115	#5F6773
30	108	116	128	#6C7480
31	221	228	238	#DDE4EE
32	187	201	217	#BBC9D9
33	146	156	167	#929CA7
34	168	178	188	#A8B2BC
35	129	136	143	#81888F
36	142	149	156	#8E959C
37	201	213	224	#C9D5E0
38	104	121	134	#687986
39	84	96	105	#546069
40	97	109	118	#616D76
41	64	71	76	#40474C
42	90	97	102	#5A6166
43	56	57	57	#383939
44	84	85	85	#545555
45	83	84	84	#535454
46	82	83	83	#525353
47	70	71	71	#464747
48	87	133	29	#57851D
49	162	159	99	#A29F63
50	175	172	112	#AFAC70
51	173	166	109	#ADA66D
52	186	179	122	#BAB37A
53	154	134	71	#9A8647
54	167	147	84	#A79354
55	165	140	81	#A58C51
56	178	153	94	#B2995E
57	136	101	38	#886526
58	149	114	51	#957233
59	76	46	11	#4C2E0B
60	83	53	18	#533512
61	89	59	24	#593B18
62	96	66	31	#60421F
63	130	102	71	#826647
64	143	115	84	#8F7354
65	99	69	38	#634526
66	112	82	51	#705233
67	94	60	28	#5E3C1C
68	107	73	41	#6B4929
69	87	52	22	#573416
70	255	162	87	#FFA257
71	100	65	35	#644123
72	164	109	62	#A46D3E
73	177	122	75	#B17A4B
74	110	76	48	#6E4C30
75	123	89	61	#7B593D
76	141	108	81	#8D6C51
77	154	121	94	#9A795E
78	130	65	13	#82410D
79	143	78	26	#8F4E1A
80	175	116	72	#AF7448
81	188	129	85	#BC8155
82	141	71	23	#8D4717
83	129	70	48	#814630
84	93	82	78	#5D524E
85	165	165	165	#A5A5A5
86	124	124	124	#7C7C7C
87	98	98	98	#626262
88	64	64	64	#404040
89	49	49	49	#313131
90	38	38	38	#262626
91	24	24	24	#181818
92	23	23	23	#171717
93	11	11	11	#0B0B0B
94	0	0	0	#000000
95	0	0	0	#000000
