index	r	g	b	hex
0	255	255	255	#FFFFFF
1	0	0	0	#000000
2	153	87	109	#99576D
3	16	12	14	#100C0E
4	86	65	80	#564150
5	102	78	95	#664E5F
6	59	45	55	#3B2D37
7	77	69	86	#4D4556
8	41	70	102	#294666
9	105	162	227	#69A2E3
10	42	52	62	#2A343E
11	73	90	107	#495A6B
12	28	29	30	#1C1D1E
13	121	133	144	#798590
14	147	160	172	#93A0AC
15	127	140	151	#7F8C97
16	154	168	180	#9AA8B4
17	227	236	241	#E3ECF1
18	66	117	142	#42758E
19	7	11	13	#070B0D
20	74	107	120	#4A6B78
21	100	135	149	#648795
22	44	89	106	#2C596A
23	24	48	57	#183039
24	42	84	99	#2A5463
25	78	153	180	#4E99B4
26	69	100	112	#456470
27	108	146	160	#6C92A0
28	137	154	160	#899AA0
29	165	183	189	#A5B7BD
30	99	139	149	#638B95
31	149	188	198	#95BCC6
32	143	173	180	#8FADB4
33	124	150	156	#7C969C
34	119	144	150	#779096
35	133	159	165	#859FA5
36	128	153	159	#80999F
37	132	164	171	#84A4AB
38	121	145	150	#799196
39	13	25	27	#0D191B
40	71	92	96	#475C60
41	66	84	87	#425457
42	75	93	96	#4B5D60
43	61	82	85	#3D5255
44	86	106	109	#566A6D
45	68	85	87	#445557
46	65	84	85	#415455
47	29	50	51	#1D3233
48	97	165	168	#61A5A8
49	89	151	154	#59979A
50	78	101	102	#4E6566
51	26	178	179	#1AB2B3
52	14	85	86	#0E5556
53	43	253	255	#2BFDFF
54	20	116	117	#147475
55	51	102	102	#336666
56	9	15	15	#090F0F
57	23	38	38	#172626
58	34	56	56	#223838
59	30	49	49	#1E3131
60	102	153	153	#669999
61	52	76	76	#344C4C
62	81	113	113	#517171
63	153	204	204	#99CCCC
64	107	142	142	#6B8E8E
65	45	59	59	#2D3B3B
66	102	135	134	#668786
67	132	176	171	#84B0AB
68	116	154	150	#749A96
69	149	192	187	#95C0BB
70	139	185	179	#8BB9B3
71	122	162	157	#7AA29D
72	142	184	179	#8EB8B3
73	151	200	193	#97C8C1
74	144	191	184	#90BFB8
75	123	166	158	#7BA69E
76	117	149	143	#75958F
77	116	157	149	#749D95
78	12	16	15	#0C100F
79	67	90	83	#435A53
80	149	191	178	#95BFB2
81	133	170	158	#85AA9E
82	161	201	188	#A1C9BC
83	160	205	189	#A0CDBD
84	132	171	154	#84AB9A
85	79	134	99	#4F8663
86	16	51	21	#103315
87	67	85	67	#435543
88	80	102	78	#50664E
89	18	103	7	#126707
90	14	77	6	#0E4D06
91	47	59	45	#2F3B2D
92	69	179	26	#45B31A
93	102	255	43	#66FF2B
94	47	117	20	#2F7514
95	51	102	0	#336600
96	46	92	0	#2E5C00
97	54	106	2	#366A02
98	114	115	113	#727371
99	213	214	212	#D5D6D4
100	40	69	8	#284508
101	62	103	13	#3E670D
102	80	116	34	#507422
103	195	198	191	#C3C6BF
104	215	218	211	#D7DAD3
105	3	5	0	#030500
106	71	107	0	#476B00
107	53	77	6	#354D06
108	102	153	0	#669900
109	92	138	0	#5C8A00
110	87	130	0	#578200
111	4	6	0	#040600
112	124	170	32	#7CAA20
113	138	188	36	#8ABC24
114	134	136	130	#868882
115	142	144	138	#8E908A
116	97	98	95	#61625F
117	41	44	34	#292C22
118	112	123	83	#707B53
119	167	169	162	#A7A9A2
120	98	107	72	#626B48
121	134	146	100	#869264
122	37	39	31	#25271F
123	109	110	106	#6D6E6A
124	136	137	132	#888984
125	55	59	36	#373B24
126	124	133	61	#7C853D
127	137	145	75	#89914B
128	18	19	6	#121306
129	110	114	49	#6E7231
130	130	134	35	#828623
131	16	16	15	#10100F
132	91	91	88	#5B5B58
133	205	205	204	#CDCDCC
134	117	111	20	#756F14
135	168	163	55	#A8A337
136	179	168	26	#B3A81A
137	86	81	14	#56510E
138	139	127	18	#8B7F12
139	142	135	61	#8E873D
140	159	140	12	#9F8C0C
141	186	173	81	#BAAD51
142	52	46	17	#342E11
143	255	204	0	#FFCC00
144	102	90	44	#665A2C
145	82	78	64	#524E40
146	191	186	171	#BFBAAB
147	105	99	82	#696352
148	155	147	124	#9B937C
149	131	124	105	#837C69
150	26	22	12	#1A160C
151	143	135	114	#8F8772
152	255	194	59	#FFC23B
153	230	181	71	#E6B547
154	194	159	84	#C29F54
155	237	202	124	#EDCA7C
156	91	79	53	#5B4F35
157	177	155	106	#B19B6A
158	95	89	75	#5F594B
159	139	114	61	#8B723D
160	255	208	116	#FFD074
161	227	188	112	#E3BC70
162	255	222	156	#FFDE9C
163	235	207	153	#EBCF99
164	70	49	12	#46310C
165	132	121	101	#847965
166	151	141	124	#978D7C
167	255	153	0	#FF9900
168	228	137	5	#E48905
169	194	119	11	#C2770B
170	195	137	54	#C38936
171	255	182	72	#FFB648
172	230	164	65	#E6A441
173	232	172	80	#E8AC50
174	239	196	131	#EFC483
175	159	133	95	#9F855F
176	119	100	71	#776447
177	188	168	139	#BCA88B
178	186	167	140	#BAA78C
179	149	134	112	#958670
180	139	125	105	#8B7D69
181	235	145	20	#EB9114
182	228	140	20	#E48C14
183	241	158	44	#F19E2C
184	184	165	139	#B8A58B
185	175	157	132	#AF9D84
186	123	110	93	#7B6E5D
187	62	56	48	#3E3830
188	175	165	151	#AFA597
189	214	122	10	#D67A0A
190	219	129	20	#DB8114
191	127	77	13	#7F4D0D
192	109	88	63	#6D583F
193	102	91	77	#665B4D
194	213	124	20	#D57C14
195	193	111	23	#C16F17
196	180	107	22	#B46B16
197	100	61	18	#643D12
198	131	99	64	#836340
199	116	94	70	#745E46
200	50	44	37	#322C25
201	134	124	113	#867C71
202	204	102	0	#CC6600
203	198	99	0	#C66300
204	180	90	0	#B45A00
205	232	118	6	#E87606
206	146	76	6	#924C06
207	158	82	7	#9E5207
208	139	72	6	#8B4806
209	212	121	32	#D47920
210	154	124	93	#9A7C5D
211	249	248	247	#F9F8F7
212	212	105	8	#D46908
213	127	101	76	#7F654C
214	182	129	85	#B68155
215	197	145	103	#C59167
216	77	59	44	#4D3B2C
217	121	104	90	#79685A
218	145	66	5	#914205
219	178	89	18	#B25912
220	169	85	19	#A95513
221	134	68	16	#864410
222	108	61	24	#6C3D18
223	156	111	75	#9C6F4B
224	189	88	16	#BD5810
225	177	88	25	#B15819
226	153	51	0	#993300
227	255	70	15	#FF460F
228	152	30	0	#981E00
229	108	78	71	#6C4E47
230	216	37	2	#D82502
231	139	81	73	#8B5149
232	44	22	20	#2C1614
233	179	22	22	#B31616
234	99	18	18	#631212
235	236	44	44	#EC2C2C
236	12	7	7	#0C0707
237	69	68	68	#454444
