index	r	g	b	hex
0	255	255	255	#FFFFFF
1	2	2	2	#020202
2	112	182	217	#70B6D9
3	87	147	174	#5793AE
4	81	132	155	#51849B
5	98	152	177	#6298B1
6	71	115	134	#477386
7	55	86	99	#375663
8	46	70	76	#2E464C
9	133	179	187	#85B3BB
10	40	44	44	#282C2C
11	39	43	43	#272B2B
12	74	77	77	#4A4D4D
13	64	66	66	#404242
14	69	132	114	#458472
15	115	126	120	#737E78
16	7	184	72	#07B848
17	90	101	94	#5A655E
18	61	64	62	#3D403E
19	80	83	81	#505351
20	23	102	24	#176618
21	25	49	21	#193115
22	60	119	42	#3C772A
23	19	23	17	#131711
24	45	79	16	#2D4F10
25	37	38	36	#252624
26	85	88	81	#555851
27	11	15	5	#0B0F05
28	79	83	73	#4F5349
29	82	84	78	#52544E
30	79	80	76	#4F504C
31	71	73	64	#474940
32	77	79	69	#4D4F45
33	119	129	66	#778142
34	147	155	93	#939B5D
35	77	78	71	#4D4E47
36	71	72	63	#47483F
37	70	71	62	#46473E
38	76	77	67	#4C4D43
39	75	76	66	#4B4C42
40	157	160	84	#9DA054
41	161	164	87	#A1A457
42	54	55	30	#36371E
43	171	174	107	#ABAE6B
44	174	177	110	#AEB16E
45	156	159	99	#9C9F63
46	179	182	117	#B3B675
47	89	90	50	#595A32
48	215	217	152	#D7D998
49	7	7	4	#070704
50	74	74	65	#4A4A41
51	77	77	70	#4D4D46
52	78	78	71	#4E4E47
53	77	77	73	#4D4D49
54	52	52	50	#343432
55	39	39	38	#272726
56	38	38	37	#262625
57	102	102	100	#666664
58	47	47	46	#2F2F2E
59	124	124	122	#7C7C7A
60	38	36	4	#262404
61	58	54	11	#3A360B
62	192	187	132	#C0BB84
63	178	161	11	#B2A10B
64	150	136	9	#968809
65	116	105	10	#74690A
66	88	80	10	#58500A
67	181	166	32	#B5A620
68	74	68	16	#4A4410
69	172	162	70	#ACA246
70	162	153	67	#A29943
71	141	133	59	#8D853B
72	73	72	63	#49483F
73	237	218	91	#EDDA5B
74	145	129	29	#91811D
75	230	228	216	#E6E4D8
76	205	183	65	#CDB741
77	72	67	42	#48432A
78	61	57	37	#3D3925
79	70	69	65	#464541
80	74	73	69	#4A4945
81	114	99	54	#726336
82	141	121	76	#8D794C
83	110	80	18	#6E5012
84	229	183	92	#E5B75C
85	33	32	30	#21201E
86	37	36	34	#252422
87	42	41	39	#2A2927
88	158	157	155	#9E9D9B
89	228	145	0	#E49100
90	174	112	0	#AE7000
91	53	35	1	#352301
92	87	58	3	#573A03
93	88	61	14	#583D0E
94	187	140	53	#BB8C35
95	84	64	28	#54401C
96	99	77	39	#634D27
97	114	71	0	#724700
98	62	48	24	#3E3018
99	151	92	1	#975C01
100	156	96	3	#9C6003
101	133	81	5	#855105
102	83	52	8	#533408
103	23	15	3	#170F03
104	50	37	18	#322512
105	52	39	19	#342713
106	110	85	47	#6E552F
107	67	39	0	#432700
108	78	46	1	#4E2E01
109	149	94	20	#955E14
110	237	228	216	#EDE4D8
111	73	45	12	#492D0C
112	210	137	51	#D28933
113	162	113	52	#A27134
114	214	151	77	#D6974D
115	214	152	79	#D6984F
116	215	154	82	#D79A52
117	215	155	84	#D79B54
118	215	156	86	#D79C56
119	216	158	88	#D89E58
120	216	158	90	#D89E5A
121	219	166	104	#DBA668
122	220	170	111	#DCAA6F
123	221	173	116	#DDAD74
124	221	174	118	#DDAE76
125	221	175	121	#DDAF79
126	222	177	123	#DEB17B
127	224	183	135	#E0B787
128	226	189	145	#E2BD91
129	227	192	150	#E3C096
130	77	66	52	#4D4234
131	227	194	155	#E3C29B
132	232	207	177	#E8CFB1
133	232	209	182	#E8D1B6
134	233	212	187	#E9D4BB
