index	r	g	b	hex
0	255	255	255	#FFFFFF
1	0	0	0	#000000
2	255	255	224	#FFFFE0
3	240	255	154	#F0FF9A
4	158	255	55	#9EFF37
5	129	255	55	#81FF37
6	121	187	93	#79BB5D
7	255	109	119	#FF6D77
8	231	142	216	#E78ED8
9	48	8	45	#30082D
10	208	35	201	#D023C9
11	225	71	218	#E147DA
12	237	40	255	#ED28FF
13	89	0	140	#59008C
14	168	25	251	#A819FB
15	188	73	255	#BC49FF
16	193	85	255	#C155FF
17	202	111	255	#CA6FFF
18	214	143	255	#D68FFF
19	222	167	255	#DEA7FF
20	229	184	255	#E5B8FF
21	240	214	255	#F0D6FF
22	250	250	253	#FAFAFD
23	204	217	255	#CCD9FF
24	153	181	255	#99B5FF
25	98	154	255	#629AFF
26	28	102	204	#1C66CC
27	34	121	235	#2279EB
28	8	25	48	#081930
29	71	137	225	#4789E1
30	49	99	156	#31639C
31	35	48	63	#23303F
32	0	49	99	#003163
33	49	69	87	#314557
34	99	156	206	#639CCE
35	37	53	66	#253542
36	177	200	220	#B1C8DC
37	172	195	214	#ACC3D6
38	68	98	120	#446278
39	58	83	102	#3A5366
40	72	103	126	#48677E
41	101	148	180	#6594B4
42	83	121	148	#537994
43	63	92	112	#3F5C70
44	74	108	131	#4A6C83
45	93	135	164	#5D87A4
46	77	111	135	#4D6F87
47	55	79	96	#374F60
48	82	117	141	#52758D
49	90	128	154	#5A809A
50	80	114	137	#507289
51	86	120	144	#567890
52	111	151	180	#6F97B4
53	74	109	132	#4A6D84
54	78	109	129	#4E6D81
55	157	211	244	#9DD3F4
56	236	241	244	#ECF1F4
57	57	90	108	#395A6C
58	45	62	72	#2D3E48
59	96	128	147	#608093
60	4	97	144	#046190
61	26	77	104	#1A4D68
62	228	242	249	#E4F2F9
63	34	130	175	#2282AF
64	81	159	195	#519FC3
65	90	170	208	#5AAAD0
66	104	184	222	#68B8DE
67	100	164	195	#64A4C3
68	98	123	134	#627B86
69	128	147	156	#80939C
70	208	223	230	#D0DFE6
71	41	194	255	#29C2FF
72	73	203	255	#49CBFF
73	85	206	255	#55CEFF
74	100	211	255	#64D3FF
75	111	214	255	#6FD6FF
76	103	148	167	#6794A7
77	167	230	255	#A7E6FF
78	181	234	255	#B5EAFF
79	181	229	248	#B5E5F8
80	135	167	181	#87A7B5
81	0	148	201	#0094C9
82	139	225	255	#8BE1FF
83	152	227	255	#98E3FF
84	67	99	111	#43636F
85	166	220	240	#A6DCF0
86	215	244	255	#D7F4FF
87	161	231	255	#A1E7FF
88	167	233	255	#A7E9FF
89	176	235	255	#B0EBFF
90	134	179	194	#86B3C2
91	155	200	214	#9BC8D6
92	186	238	255	#BAEEFF
93	0	191	249	#00BFF9
94	8	39	48	#082730
95	199	236	246	#C7ECF6
96	199	225	232	#C7E1E8
97	219	237	242	#DBEDF2
98	232	250	255	#E8FAFF
99	35	173	208	#23ADD0
100	71	193	225	#47C1E1
101	120	183	198	#78B7C6
102	111	141	147	#6F8D93
103	139	206	219	#8BCEDB
104	147	194	198	#93C2C6
105	187	222	225	#BBDEE1
106	235	247	248	#EBF7F8
107	75	94	95	#4B5E5F
108	183	227	230	#B7E3E6
109	40	46	46	#282E2E
110	222	247	247	#DEF7F7
111	240	255	255	#F0FFFF
112	244	251	251	#F4FBFB
113	60	72	70	#3C4846
114	43	111	64	#2B6F40
115	112	222	146	#70DE92
116	0	85	0	#005500
117	0	59	0	#003B00
118	47	104	47	#2F682F
119	174	212	174	#AED4AE
120	69	182	43	#45B62B
121	176	233	163	#B0E9A3
122	223	246	218	#DFF6DA
123	66	132	37	#428425
124	123	188	89	#7BBC59
125	94	255	0	#5EFF00
126	74	201	0	#4AC900
127	103	250	0	#67FA00
128	46	96	1	#2E6001
129	149	255	55	#95FF37
130	136	255	0	#88FF00
131	231	255	189	#E7FFBD
132	125	188	0	#7DBC00
133	142	199	0	#8EC700
134	77	108	0	#4D6C00
135	194	255	42	#C2FF2A
136	205	255	80	#CDFF50
137	213	255	109	#D5FF6D
138	174	234	0	#AEEA00
139	162	215	0	#A2D700
140	199	248	8	#C7F808
141	185	202	99	#B9CA63
142	231	243	169	#E7F3A9
143	194	202	0	#C2CA00
144	175	182	0	#AFB600
145	104	108	0	#686C00
146	247	255	44	#F7FF2C
147	248	255	83	#F8FF53
148	249	255	109	#F9FF6D
149	235	237	100	#EBED64
150	102	102	51	#666633
151	153	153	102	#999966
152	146	146	97	#929261
153	204	204	153	#CCCC99
154	255	255	204	#FFFFCC
155	254	241	15	#FEF10F
156	229	227	203	#E5E3CB
157	218	216	193	#DAD8C1
158	98	93	45	#625D2D
159	173	165	90	#ADA55A
160	193	187	130	#C1BB82
161	184	178	124	#B8B27C
162	195	189	134	#C3BD86
163	248	242	202	#F8F2CA
164	229	223	186	#E5DFBA
165	255	221	54	#FFDD36
166	243	212	61	#F3D43D
167	225	187	24	#E1BB18
168	61	52	13	#3D340D
169	224	203	119	#E0CB77
170	179	162	95	#B3A25F
171	112	102	60	#70663C
172	255	250	228	#FFFAE4
173	235	230	210	#EBE6D2
174	201	159	0	#C99F00
175	246	197	7	#F6C507
176	235	205	93	#EBCD5D
177	231	212	145	#E7D491
178	245	201	59	#F5C93B
179	250	187	0	#FABB00
180	197	146	0	#C59200
181	189	158	73	#BD9E49
182	243	224	169	#F3E0A9
183	138	120	75	#8A784B
184	203	168	111	#CBA86F
185	150	93	6	#965D06
186	244	167	51	#F4A733
187	178	151	111	#B2976F
188	252	231	201	#FCE7C9
189	114	67	2	#724302
190	247	144	6	#F79006
191	205	123	9	#CD7B09
192	242	153	33	#F29921
193	188	151	101	#BC9765
194	248	184	104	#F8B868
195	234	189	133	#EABD85
196	237	198	148	#EDC694
197	253	198	138	#FDC68A
198	48	31	14	#301F0E
199	255	168	82	#FFA852
200	255	203	152	#FFCB98
201	245	195	146	#F5C392
202	255	202	151	#FFCA97
203	255	231	208	#FFE7D0
204	197	182	173	#C5B6AD
205	213	71	1	#D54701
206	148	136	130	#948882
207	223	159	132	#DF9F84
208	172	142	129	#AC8E81
209	21	5	0	#150500
210	154	40	8	#9A2808
211	120	38	18	#782612
212	202	38	7	#CA2607
213	251	139	118	#FB8B76
214	253	191	180	#FDBFB4
215	237	58	34	#ED3A22
216	188	46	27	#BC2E1B
217	255	81	54	#FF5136
218	77	0	0	#4D0000
219	255	11	11	#FF0B0B
220	202	23	23	#CA1717
221	237	34	34	#ED2222
222	243	36	36	#F32424
223	218	32	32	#DA2020
224	247	37	37	#F72525
225	248	38	38	#F82626
