index	r	g	b	hex
0	255	255	255	#FFFFFF
1	34	53	16	#223510
2	34	52	16	#223410
3	33	52	16	#213410
4	33	52	15	#21340F
5	33	51	16	#213310
6	33	51	15	#21330F
7	33	50	15	#21320F
8	32	51	14	#20330E
9	32	50	15	#20320F
10	32	50	14	#20320E
11	31	49	16	#1F3110
12	32	49	14	#20310E
13	31	49	15	#1F310F
14	31	49	14	#1F310E
15	31	48	15	#1F300F
16	31	49	13	#1F310D
17	31	48	14	#1F300E
18	31	48	13	#1F300D
19	31	47	13	#1F2F0D
20	30	47	14	#1E2F0E
21	30	48	12	#1E300C
22	30	47	13	#1E2F0D
23	30	47	12	#1E2F0C
24	30	46	13	#1E2E0D
25	30	46	12	#1E2E0C
26	29	46	13	#1D2E0D
27	29	45	14	#1D2D0E
28	29	44	15	#1D2C0F
29	29	46	12	#1D2E0C
30	29	44	14	#1D2C0E
31	29	46	11	#1D2E0B
32	29	45	12	#1D2D0C
33	29	45	11	#1D2D0B
34	28	45	12	#1C2D0C
35	28	44	13	#1C2C0D
36	29	44	11	#1D2C0B
37	28	44	12	#1C2C0C
38	29	43	11	#1D2B0B
39	28	44	11	#1C2C0B
40	28	43	12	#1C2B0C
41	28	43	11	#1C2B0B
42	28	42	11	#1C2A0B
43	27	42	12	#1B2A0C
44	27	42	11	#1B2A0B
45	27	41	11	#1B290B
46	26	41	12	#1A290C
47	26	41	11	#1A290B
48	26	40	12	#1A280C
49	26	41	10	#1A290A
50	26	40	11	#1A280B
51	25	39	13	#19270D
52	26	40	10	#1A280A
53	26	39	11	#1A270B
54	25	40	11	#19280B
55	25	39	12	#19270C
56	25	38	13	#19260D
57	26	39	10	#1A270A
58	25	39	11	#19270B
59	25	38	12	#19260C
60	25	39	10	#19270A
61	25	38	11	#19260B
62	25	38	10	#19260A
63	24	38	11	#18260B
64	25	37	10	#19250A
65	24	38	10	#18260A
66	24	37	11	#18250B
67	24	37	10	#18250A
68	24	37	9	#182509
69	24	36	10	#18240A
70	24	36	9	#182409
71	23	36	10	#17240A
72	23	36	9	#172409
73	23	35	10	#17230A
74	23	35	9	#172309
75	22	35	10	#16230A
76	23	34	9	#172209
77	22	35	9	#162309
78	22	34	10	#16220A
79	22	34	9	#162209
80	22	33	9	#162109
81	21	33	10	#15210A
82	21	33	9	#152109
83	21	32	10	#15200A
84	21	33	8	#152108
85	21	32	9	#152009
86	21	32	8	#152008
87	20	32	9	#142009
88	20	31	10	#141F0A
89	20	32	8	#142008
90	20	31	9	#141F09
91	20	31	8	#141F08
92	20	30	9	#141E09
93	20	30	8	#141E08
94	19	30	9	#131E09
95	20	30	7	#141E07
96	19	30	8	#131E08
97	19	29	9	#131D09
98	19	29	8	#131D08
99	19	29	7	#131D07
100	19	28	8	#131C08
101	18	29	8	#121D08
102	19	28	7	#131C07
103	18	29	7	#121D07
104	18	28	8	#121C08
105	18	28	7	#121C07
106	18	27	7	#121B07
107	17	27	7	#111B07
108	17	26	7	#111A07
109	16	26	8	#101A08
110	17	26	6	#111A06
111	17	25	7	#111907
112	16	25	7	#101907
113	16	25	6	#101906
114	16	24	6	#101806
115	15	24	7	#0F1807
116	15	24	6	#0F1806
117	15	23	7	#0F1707
118	15	23	6	#0F1706
119	14	23	7	#0E1707
120	15	22	6	#0F1606
121	14	22	7	#0E1607
122	14	22	6	#0E1606
123	14	22	5	#0E1605
124	14	21	6	#0E1506
125	14	21	5	#0E1505
126	14	20	5	#0E1405
127	13	21	5	#0D1505
128	13	20	6	#0D1406
129	13	20	5	#0D1405
130	13	19	5	#0D1305
131	12	20	5	#0C1405
132	12	19	5	#0C1305
133	12	19	4	#0C1304
134	12	18	5	#0C1205
135	12	18	4	#0C1204
136	11	18	4	#0B1204
137	11	17	5	#0B1105
138	11	17	4	#0B1104
139	11	16	4	#0B1004
140	10	17	4	#0A1104
141	10	16	5	#0A1005
142	10	16	4	#0A1004
143	10	15	5	#0A0F05
144	10	15	4	#0A0F04
145	10	14	4	#0A0E04
146	9	15	4	#090F04
147	9	15	3	#090F03
148	9	14	4	#090E04
149	9	14	3	#090E03
150	9	13	4	#090D04
151	9	13	3	#090D03
152	8	13	4	#080D04
153	8	13	3	#080D03
154	8	12	3	#080C03
155	8	12	2	#080C02
156	8	11	3	#080B03
157	7	12	3	#070C03
158	7	11	3	#070B03
159	7	11	2	#070B02
160	7	10	3	#070A03
161	7	10	2	#070A02
162	6	10	3	#060A03
163	6	10	2	#060A02
164	6	9	3	#060903
165	6	9	2	#060902
166	6	8	2	#060802
167	5	9	2	#050902
168	5	8	2	#050802
169	5	8	1	#050801
170	5	7	2	#050702
171	5	7	1	#050701
172	4	7	2	#040702
173	4	7	1	#040701
174	4	6	2	#040602
175	4	6	1	#040601
176	4	5	1	#040501
177	3	6	1	#030601
178	3	5	1	#030501
179	3	5	0	#030500
180	3	4	1	#030401
181	3	4	0	#030400
182	2	4	1	#020401
183	3	3	0	#030300
184	2	4	0	#020400
185	2	3	1	#020301
186	2	3	0	#020300
187	2	2	1	#020201
188	2	2	0	#020200
189	1	3	0	#010300
190	1	2	1	#010201
191	1	2	0	#010200
192	1	1	0	#010100
193	0	1	0	#000100
194	0	0	0	#000000
195	0	0	0	#000000
196	0	0	0	#000000
197	0	0	0	#000000
198	0	0	0	#000000
199	0	0	0	#000000
200	0	0	0	#000000
201	0	0	0	#000000
202	0	0	0	#000000
203	0	0	0	#000000
204	0	0	0	#000000
205	0	0	0	#000000
206	0	0	0	#000000
207	0	0	0	#000000
208	0	0	0	#000000
209	0	0	0	#000000
210	0	0	0	#000000
211	0	0	0	#000000
212	0	0	0	#000000
213	0	0	0	#000000
214	0	0	0	#000000
215	0	0	0	#000000
216	0	0	0	#000000
217	0	0	0	#000000
218	0	0	0	#000000
219	0	0	0	#000000
220	0	0	0	#000000
221	0	0	0	#000000
222	0	0	0	#000000
223	0	0	0	#000000
224	0	0	0	#000000
225	0	0	0	#000000
226	0	0	0	#000000
227	0	0	0	#000000
228	0	0	0	#000000
229	0	0	0	#000000
230	0	0	0	#000000
231	0	0	0	#000000
232	0	0	0	#000000
233	0	0	0	#000000
234	0	0	0	#000000
235	0	0	0	#000000
236	0	0	0	#000000
237	0	0	0	#000000
238	0	0	0	#000000
239	0	0	0	#000000
240	0	0	0	#000000
241	0	0	0	#000000
242	0	0	0	#000000
243	0	0	0	#000000
244	0	0	0	#000000
245	0	0	0	#000000
246	221	221	221	#DDDDDD
247	187	187	187	#BBBBBB
248	170	170	170	#AAAAAA
249	136	136	136	#888888
250	119	119	119	#777777
251	85	85	85	#555555
252	68	68	68	#444444
253	34	34	34	#222222
254	17	17	17	#111111
