index	r	g	b	hex
0	255	255	255	#FFFFFF
1	255	255	255	#FFFFFF
2	23	18	19	#171213
3	22	16	18	#161012
4	37	25	32	#251920
5	37	24	32	#251820
6	20	14	18	#140E12
7	15	7	14	#0F070E
8	31	17	30	#1F111E
9	1	2	1	#010201
10	8	9	8	#080908
11	6	9	4	#060904
12	8	12	5	#080C05
13	10	14	7	#0A0E07
14	15	19	12	#0F130C
15	13	18	9	#0D1209
16	2	3	1	#020301
17	3	4	2	#030402
18	4	5	3	#040503
19	15	20	9	#0F1409
20	16	21	10	#10150A
21	19	25	12	#13190C
22	17	22	11	#11160B
23	21	26	15	#151A0F
24	25	31	18	#191F12
25	26	32	19	#1A2013
26	22	27	16	#161B10
27	16	21	9	#101509
28	20	26	12	#141A0C
29	18	23	11	#12170B
30	21	27	13	#151B0D
31	19	24	12	#13180C
32	24	29	17	#181D11
33	25	30	18	#191E12
34	30	35	23	#1E2317
35	31	36	24	#1F2418
36	19	24	11	#13180B
37	20	25	12	#14190C
38	26	31	18	#1A1F12
39	15	19	8	#0F1308
40	12	15	7	#0C0F07
41	17	21	10	#11150A
42	13	16	8	#0D1008
43	23	27	16	#171B10
44	24	28	17	#181C11
45	18	21	13	#12150D
46	19	22	14	#13160E
47	8	10	4	#080A04
48	13	16	7	#0D1007
49	18	22	10	#12160A
50	9	11	5	#090B05
51	14	17	8	#0E1108
52	10	12	6	#0A0C06
53	16	19	10	#10130A
54	20	23	14	#14170E
55	21	24	15	#15180F
56	26	29	20	#1A1D14
57	11	13	6	#0B0D06
58	12	14	7	#0C0E07
59	16	18	11	#10120B
60	17	19	12	#11130C
61	18	20	13	#12140D
62	5	6	2	#050602
63	6	7	3	#060703
64	19	21	13	#13150D
65	7	8	3	#070803
66	5	6	0	#050600
67	7	8	0	#070800
68	6	7	0	#060700
69	8	9	0	#080900
70	11	11	0	#0B0B00
71	10	10	0	#0A0A00
72	9	9	0	#090900
73	5	5	0	#050500
74	3	3	0	#030300
75	1	1	0	#010100
76	12	12	1	#0C0C01
77	14	14	2	#0E0E02
78	13	13	2	#0D0D02
79	16	16	3	#101003
80	15	15	3	#0F0F03
81	17	17	4	#111104
82	19	19	5	#131305
83	18	18	5	#121205
84	20	20	6	#141406
85	22	22	7	#161607
86	24	24	8	#181808
87	21	21	7	#151507
88	23	23	8	#171708
89	25	25	9	#191909
90	27	27	10	#1B1B0A
91	26	26	10	#1A1A0A
92	28	28	11	#1C1C0B
93	4	4	2	#040402
94	25	24	9	#191809
95	29	28	11	#1D1C0B
96	28	27	11	#1C1B0B
97	30	29	12	#1E1D0C
98	34	33	14	#22210E
99	31	30	13	#1F1E0D
100	33	32	14	#21200E
101	35	34	15	#23220F
102	37	36	16	#252410
103	39	38	17	#272611
104	36	35	16	#242310
105	38	37	17	#262511
106	40	39	18	#282712
107	23	22	8	#171608
108	24	23	9	#181709
109	47	45	22	#2F2D16
110	45	43	21	#2D2B15
111	46	44	22	#2E2C16
112	61	59	31	#3D3B1F
113	59	57	30	#3B391E
114	55	53	28	#37351C
115	64	62	33	#403E21
116	62	60	32	#3E3C20
117	60	58	31	#3C3A1F
118	58	56	30	#3A381E
119	65	63	34	#413F22
120	63	61	33	#3F3D21
121	79	76	42	#4F4C2A
122	77	74	41	#4D4A29
123	82	79	44	#524F2C
124	80	77	43	#504D2B
125	78	75	42	#4E4B2A
126	85	82	46	#55522E
127	76	73	41	#4C4929
128	81	78	44	#514E2C
129	10	9	0	#0A0900
130	13	12	2	#0D0C02
131	42	40	19	#2A2813
132	41	39	19	#292713
133	44	42	21	#2C2A15
134	55	52	27	#37341B
135	67	64	35	#434023
136	72	69	38	#484526
137	73	70	39	#494627
138	71	68	38	#474426
139	89	85	48	#595530
140	92	88	50	#5C5832
141	86	82	47	#56522F
142	95	91	52	#5F5B34
143	93	89	51	#5D5933
144	48	45	23	#302D17
145	52	49	25	#343119
146	53	50	26	#35321A
147	51	48	25	#333019
148	54	51	27	#36331B
149	26	22	21	#1A1615
150	27	22	21	#1B1615
151	24	19	19	#181313
152	7	7	7	#070707
153	0	0	0	#000000
154	0	0	0	#000000
155	0	0	0	#000000
156	0	0	0	#000000
157	0	0	0	#000000
158	0	0	0	#000000
159	0	0	0	#000000
160	0	0	0	#000000
161	0	0	0	#000000
162	0	0	0	#000000
163	0	0	0	#000000
164	0	0	0	#000000
165	0	0	0	#000000
166	0	0	0	#000000
167	0	0	0	#000000
168	0	0	0	#000000
169	0	0	0	#000000
170	0	0	0	#000000
171	0	0	0	#000000
172	0	0	0	#000000
173	0	0	0	#000000
174	0	0	0	#000000
175	0	0	0	#000000
176	0	0	0	#000000
177	0	0	0	#000000
178	0	0	0	#000000
179	0	0	0	#000000
180	0	0	0	#000000
181	0	0	0	#000000
182	0	0	0	#000000
183	0	0	0	#000000
184	0	0	0	#000000
185	0	0	0	#000000
186	0	0	0	#000000
187	0	0	0	#000000
188	0	0	0	#000000
189	0	0	0	#000000
190	0	0	0	#000000
191	0	0	0	#000000
192	0	0	0	#000000
193	0	0	0	#000000
194	0	0	0	#000000
195	0	0	0	#000000
196	0	0	0	#000000
197	0	0	0	#000000
198	0	0	0	#000000
199	0	0	0	#000000
200	0	0	0	#000000
201	0	0	0	#000000
202	0	0	0	#000000
203	0	0	0	#000000
204	0	0	0	#000000
205	0	0	0	#000000
206	0	0	0	#000000
207	0	0	0	#000000
208	0	0	0	#000000
209	0	0	0	#000000
210	0	0	0	#000000
211	0	0	0	#000000
212	0	0	0	#000000
213	0	0	0	#000000
214	0	0	0	#000000
215	0	0	0	#000000
216	0	0	0	#000000
217	0	0	0	#000000
218	0	0	0	#000000
219	0	0	0	#000000
220	0	0	0	#000000
221	0	0	0	#000000
222	0	0	0	#000000
223	0	0	0	#000000
224	0	0	0	#000000
225	0	0	0	#000000
226	0	0	0	#000000
227	0	0	0	#000000
228	0	0	0	#000000
229	0	0	0	#000000
230	0	0	0	#000000
231	0	0	0	#000000
232	0	0	0	#000000
233	0	0	0	#000000
234	0	0	0	#000000
235	0	0	0	#000000
236	0	0	0	#000000
237	0	0	0	#000000
238	0	0	0	#000000
239	0	0	0	#000000
240	0	0	0	#000000
