index	r	g	b	hex
0	255	255	255	#FFFFFF
1	255	255	255	#FFFFFF
2	200	26	202	#C81ACA
3	92	23	18	#5C1712
4	37	32	25	#252019
5	223	131	137	#DF8389
6	114	16	23	#721017
7	80	25	37	#501925
8	190	86	115	#BE5673
9	201	30	201	#C91EC9
10	202	34	200	#CA22C8
11	200	27	202	#C81BCA
12	209	78	216	#D14ED8
13	202	156	218	#CA9CDA
14	149	79	214	#954FD6
15	111	67	202	#6F43CA
16	1	1	2	#010102
17	191	199	229	#BFC7E5
18	133	175	244	#85AFF4
19	1	2	3	#010203
20	161	203	246	#A1CBF6
21	66	67	68	#424344
22	24	59	83	#183B53
23	48	122	169	#307AA9
24	24	60	82	#183C52
25	55	110	145	#376E91
26	50	94	121	#325E79
27	74	135	174	#4A87AE
28	93	156	196	#5D9CC4
29	127	183	218	#7FB7DA
30	13	97	140	#0D618C
31	72	114	134	#487286
32	13	40	50	#0D2832
33	107	165	187	#6BA5BB
34	136	199	223	#88C7DF
35	189	226	239	#BDE2EF
36	10	40	46	#0A282E
37	19	54	62	#13363E
38	75	183	204	#4BB7CC
39	94	110	113	#5E6E71
40	22	41	44	#16292C
41	0	1	1	#000101
42	27	129	130	#1B8182
43	68	201	204	#44C9CC
44	161	175	175	#A1AFAF
45	73	79	79	#494F4F
46	15	16	16	#0F1010
47	176	206	198	#B0CEC6
48	122	143	135	#7A8F87
49	66	96	82	#426052
50	39	60	50	#273C32
51	34	51	43	#22332B
52	43	64	54	#2B4036
53	3	5	4	#030504
54	26	40	33	#1A2821
55	19	29	24	#131D18
56	118	120	119	#767877
57	30	45	37	#1E2D25
58	9	14	11	#090E0B
59	10	15	12	#0A0F0C
60	8	11	9	#080B09
61	81	180	98	#51B462
62	6	13	7	#060D07
63	23	110	31	#176E1F
64	55	70	56	#374638
65	2	5	2	#020502
66	38	41	38	#262926
67	22	65	10	#16410A
68	42	46	41	#2A2E29
69	37	100	18	#256412
70	69	128	51	#458033
71	65	72	63	#41483F
72	53	78	41	#354E29
73	85	92	81	#555C51
74	73	79	69	#494F45
75	31	35	28	#1F231C
76	48	52	45	#30342D
77	49	53	46	#31352E
78	52	56	49	#343831
79	53	57	50	#353932
80	57	61	54	#393D36
81	77	87	69	#4D5745
82	16	26	7	#101A07
83	45	73	21	#2D4915
84	67	85	51	#435533
85	80	86	75	#50564B
86	45	48	42	#2D302A
87	51	54	48	#333630
88	50	53	47	#32352F
89	25	26	24	#191A18
90	34	37	30	#22251E
91	136	139	132	#888B84
92	27	29	24	#1B1D18
93	84	89	76	#54594C
94	57	61	50	#393D32
95	19	20	17	#131411
96	23	24	21	#171815
97	29	30	27	#1D1E1B
98	41	42	39	#292A27
99	60	63	52	#3C3F34
100	74	76	69	#4A4C45
101	76	80	64	#4C5040
102	70	73	61	#46493D
103	50	52	44	#32342C
104	54	56	48	#363830
105	37	38	34	#252622
106	43	44	40	#2B2C28
107	48	50	41	#303229
108	49	51	42	#31332A
109	51	53	44	#33352C
110	52	54	45	#34362D
111	53	55	46	#35372E
112	79	82	69	#4F5245
113	61	63	54	#3D3F36
114	79	82	67	#4F5243
115	84	87	72	#545748
116	33	34	29	#21221D
117	58	59	54	#3A3B36
118	88	89	84	#585954
119	65	72	34	#414822
120	95	98	81	#5F6251
121	92	95	79	#5C5F4F
122	99	102	85	#636655
123	38	42	18	#262A12
124	48	50	37	#303225
125	210	212	200	#D2D4C8
126	80	83	61	#50533D
127	36	37	30	#24251E
128	42	43	36	#2A2B24
129	51	51	46	#33332E
130	25	25	23	#191917
131	57	57	54	#393936
132	244	237	135	#F4ED87
133	33	32	22	#212016
134	52	51	42	#34332A
135	85	78	33	#554E21
136	59	57	46	#3B392E
137	208	184	57	#D0B839
138	85	70	9	#554609
139	66	56	11	#42380B
140	227	196	67	#E3C443
141	213	188	79	#D5BC4F
142	66	60	36	#423C24
143	111	103	69	#6F6745
144	31	29	22	#1F1D16
145	82	78	64	#524E40
146	92	87	71	#5C5747
147	65	62	52	#413E34
148	63	60	51	#3F3C33
149	57	56	53	#393835
150	67	66	63	#43423F
151	96	85	55	#605537
152	115	106	80	#736A50
153	78	72	55	#4E4837
154	140	129	99	#8C8163
155	139	106	26	#8B6A1A
156	72	60	30	#483C1E
157	195	182	148	#C3B694
158	246	220	162	#F6DCA2
159	31	28	21	#1F1C15
160	87	80	64	#575040
161	43	40	33	#2B2821
162	25	20	10	#19140A
163	32	26	14	#201A0E
164	12	10	6	#0C0A06
165	6	5	3	#060503
166	60	51	32	#3C3320
167	176	154	108	#B09A6C
168	36	34	30	#24221E
169	187	136	48	#BB8830
170	101	80	43	#65502B
171	64	54	36	#403624
172	37	33	26	#25211A
173	38	34	27	#26221B
174	43	39	32	#2B2720
175	55	41	18	#372912
176	124	97	53	#7C6135
177	85	70	46	#55462E
178	65	55	38	#413726
179	51	43	30	#332B1E
180	107	93	69	#6B5D45
181	46	34	17	#2E2211
182	78	58	29	#4E3A1D
183	70	52	26	#46341A
184	70	53	28	#46351C
185	66	52	31	#42341F
186	185	146	90	#B9925A
187	72	52	25	#483419
188	58	42	20	#3A2A14
189	71	52	26	#47341A
190	63	46	23	#3F2E17
191	66	49	26	#42311A
192	68	51	27	#44331B
193	105	79	45	#694F2D
194	64	50	31	#40321F
195	111	68	13	#6F440D
196	70	50	25	#463219
197	74	53	27	#4A351B
198	69	51	28	#45331C
199	28	24	19	#1C1813
200	38	33	27	#26211B
201	231	143	48	#E78F30
202	69	49	26	#45311A
203	75	55	33	#4B3721
204	83	61	37	#533D25
205	78	58	35	#4E3A23
206	105	82	56	#695238
207	94	73	50	#5E4932
208	93	50	8	#5D3208
209	84	51	18	#543312
210	18	12	6	#120C06
211	56	39	21	#382715
212	66	46	26	#422E1A
213	119	101	83	#776553
214	14	12	10	#0E0C0A
215	83	46	13	#532E0D
216	111	63	19	#6F3F13
217	154	115	83	#9A7353
218	10	6	3	#0A0603
219	125	64	25	#7D4019
220	50	30	18	#321E12
221	66	30	10	#421E0A
222	70	48	36	#463024
223	63	46	36	#3F2E24
224	5	3	2	#050302
225	49	34	26	#31221A
226	41	39	38	#292726
227	94	60	45	#5E3C2D
228	72	47	35	#482F23
