index	r	g	b	hex
0	255	255	255	#FFFFFF
1	255	255	255	#FFFFFF
2	5	6	3	#050603
3	2	2	0	#020200
4	1	1	0	#010100
5	10	10	1	#0A0A01
6	5	5	1	#050501
7	8	8	2	#080802
8	11	11	4	#0B0B04
9	15	14	5	#0F0E05
10	17	16	6	#111006
11	28	25	3	#1C1903
12	36	32	4	#242004
13	62	56	15	#3E380F
14	52	47	13	#342F0D
15	54	49	14	#36310E
16	50	46	14	#322E0E
17	49	45	15	#312D0F
18	24	22	8	#181608
19	12	11	4	#0C0B04
20	71	65	25	#474119
21	13	12	5	#0D0C05
22	30	26	3	#1E1A03
23	31	27	4	#1F1B04
24	23	20	3	#171403
25	39	34	6	#272206
26	45	40	8	#2D2808
27	43	38	9	#2B2609
28	52	46	11	#342E0B
29	63	56	16	#3F3810
30	59	53	15	#3B350F
31	46	41	12	#2E290C
32	45	40	12	#2D280C
33	21	19	6	#151306
34	57	51	17	#393311
35	69	62	21	#453E15
36	63	57	19	#3F3913
37	65	58	20	#413A14
38	73	66	23	#494217
39	69	62	22	#453E16
40	71	64	23	#474017
41	70	63	23	#463F17
42	63	57	21	#3F3915
43	68	61	23	#443D17
44	73	66	25	#494219
45	52	47	18	#342F12
46	66	60	23	#423C17
47	64	58	23	#403A17
48	22	20	8	#161408
49	72	66	27	#48421B
50	72	65	27	#48411B
51	21	18	2	#151202
52	20	17	2	#141102
53	38	32	4	#262004
54	19	16	2	#131002
55	27	23	3	#1B1703
56	33	28	4	#211C04
57	32	27	4	#201B04
58	43	37	6	#2B2506
59	36	31	5	#241F05
60	35	30	5	#231E05
61	14	12	2	#0E0C02
62	7	6	1	#070601
63	36	31	6	#241F06
64	37	32	7	#252007
65	41	36	9	#292409
66	58	50	13	#3A320D
67	59	51	14	#3B330E
68	46	40	11	#2E280B
69	45	39	11	#2D270B
70	60	52	15	#3C340F
71	56	49	15	#38310F
72	54	47	15	#362F0F
73	53	47	15	#352F0F
74	63	55	18	#3F3712
75	59	52	17	#3B3411
76	24	21	7	#181507
77	17	15	5	#110F05
78	70	62	21	#463E15
79	76	67	23	#4C4317
80	75	66	23	#4B4217
81	49	43	15	#312B0F
82	74	65	23	#4A4117
83	61	54	19	#3D3613
84	76	67	24	#4C4318
85	54	48	17	#363011
86	75	67	24	#4B4318
87	66	58	21	#423A15
88	77	68	25	#4D4419
89	77	68	26	#4D441A
90	62	55	21	#3E3715
91	56	50	19	#383213
92	72	64	25	#484019
93	63	56	22	#3F3816
94	70	62	25	#463E19
95	67	60	24	#433C18
96	71	63	26	#473F1A
97	65	58	24	#413A18
98	72	64	27	#48401B
99	12	10	1	#0C0A01
100	22	18	2	#161202
101	18	15	2	#120F02
102	35	29	4	#231D04
103	42	35	5	#2A2305
104	25	21	3	#191503
105	17	14	2	#110E02
106	48	40	7	#302807
107	51	43	8	#332B08
108	44	37	7	#2C2507
109	6	5	1	#060501
110	45	38	8	#2D2608
111	38	32	7	#262007
112	46	39	9	#2E2709
113	50	42	10	#322A0A
114	53	45	11	#352D0B
115	42	36	9	#2A2409
116	50	43	12	#322B0C
117	46	39	11	#2E270B
118	49	42	13	#312A0D
119	60	52	16	#3C3410
120	67	58	19	#433A13
121	52	45	15	#342D0F
122	7	6	2	#070602
123	58	50	17	#3A3211
124	51	44	15	#332C0F
125	50	43	15	#322B0F
126	69	60	21	#453C15
127	53	46	16	#352E10
128	52	45	16	#342D10
129	73	63	23	#493F17
130	73	64	23	#494017
131	70	61	22	#463D16
132	64	56	20	#403814
133	54	47	17	#362F11
134	60	52	19	#3C3413
135	65	57	21	#413915
136	74	65	24	#4A4118
137	61	53	20	#3D3514
138	55	48	18	#373012
139	15	13	5	#0F0D05
140	76	66	26	#4C421A
141	67	59	23	#433B17
142	63	55	22	#3F3716
143	76	67	27	#4C431B
144	67	59	24	#433B18
145	75	66	27	#4B421B
146	69	61	25	#453D19
147	74	65	27	#4A411B
148	10	8	1	#0A0801
149	37	30	4	#251E04
150	44	36	5	#2C2405
151	26	21	3	#1A1503
152	41	33	5	#292105
153	41	34	7	#292207
154	52	43	9	#342B09
155	40	33	7	#282107
156	38	31	7	#261F07
157	40	33	8	#282108
158	49	41	10	#31290A
159	39	32	8	#272008
160	42	35	9	#2A2309
161	41	34	9	#292209
162	58	48	13	#3A300D
163	44	37	10	#2C250A
164	52	44	13	#342C0D
165	46	39	12	#2E270C
166	26	22	7	#1A1607
167	62	53	18	#3E3512
168	67	57	20	#433914
169	76	65	24	#4C4118
170	58	50	19	#3A3213
171	73	63	24	#493F18
172	57	49	19	#393113
173	59	51	20	#3B3314
174	29	23	3	#1D1703
175	52	42	11	#342A0B
176	63	53	20	#3F3514
177	4	3	0	#040300
178	42	33	6	#2A2106
179	44	35	10	#2C230A
180	16	13	5	#100D05
181	28	21	3	#1C1503
182	16	12	2	#100C02
183	19	15	5	#130F05
184	18	13	2	#120D02
185	20	14	2	#140E02
186	10	7	1	#0A0701
187	9	7	3	#090703
188	9	6	1	#090601
189	7	5	2	#070502
190	15	11	5	#0F0B05
191	13	8	1	#0D0801
192	8	5	1	#080501
193	2	1	0	#020100
194	5	4	3	#050403
195	4	0	0	#040000
196	1	0	0	#010000
197	3	2	2	#030202
198	0	0	0	#000000
199	0	0	0	#000000
200	0	0	0	#000000
201	0	0	0	#000000
202	0	0	0	#000000
203	0	0	0	#000000
204	0	0	0	#000000
205	0	0	0	#000000
206	0	0	0	#000000
207	0	0	0	#000000
208	0	0	0	#000000
209	0	0	0	#000000
210	0	0	0	#000000
211	0	0	0	#000000
212	0	0	0	#000000
213	0	0	0	#000000
214	0	0	0	#000000
215	0	0	0	#000000
216	0	0	0	#000000
217	0	0	0	#000000
218	0	0	0	#000000
219	0	0	0	#000000
220	0	0	0	#000000
221	0	0	0	#000000
222	0	0	0	#000000
223	0	0	0	#000000
224	0	0	0	#000000
225	0	0	0	#000000
226	0	0	0	#000000
227	0	0	0	#000000
228	0	0	0	#000000
229	0	0	0	#000000
230	0	0	0	#000000
231	0	0	0	#000000
232	0	0	0	#000000
233	0	0	0	#000000
234	0	0	0	#000000
235	0	0	0	#000000
236	0	0	0	#000000
237	0	0	0	#000000
