index	r	g	b	hex
0	255	255	255	#FFFFFF
1	1	1	1	#010101
2	255	86	122	#FF567A
3	145	15	82	#910F52
4	229	31	133	#E51F85
5	255	0	240	#FF00F0
6	55	55	60	#37373C
7	35	35	38	#232326
8	74	74	79	#4A4A4F
9	78	78	83	#4E4E53
10	97	97	102	#616166
11	58	58	61	#3A3A3D
12	18	40	60	#12283C
13	26	56	84	#1A3854
14	16	34	50	#102232
15	48	76	102	#304C66
16	68	107	143	#446B8F
17	17	38	56	#112638
18	30	59	84	#1E3B54
19	22	41	57	#162939
20	33	61	84	#213D54
21	33	54	71	#213647
22	51	72	89	#334859
23	27	48	64	#1B3040
24	36	63	84	#243F54
25	27	46	60	#1B2E3C
26	34	53	68	#223544
27	39	60	76	#273C4C
28	46	67	83	#2E4353
29	50	69	83	#324553
30	56	76	90	#384C5A
31	41	61	74	#293D4A
32	23	79	112	#174F70
33	40	87	111	#28576F
34	74	131	160	#4A83A0
35	186	218	234	#BADAEA
36	45	90	110	#2D5A6E
37	188	218	230	#BCDAE6
38	92	108	109	#5C6C6D
39	7	8	8	#070808
40	24	30	29	#181E1D
41	50	63	60	#323F3C
42	151	178	172	#97B2AC
43	60	76	72	#3C4C48
44	29	40	37	#1D2825
45	37	48	45	#25302D
46	78	100	94	#4E645E
47	71	90	85	#475A55
48	70	89	84	#465954
49	103	130	123	#67827B
50	84	106	100	#546A64
51	127	159	150	#7F9F96
52	99	124	117	#637C75
53	60	75	71	#3C4B47
54	110	136	129	#6E8881
55	99	122	116	#637A74
56	146	176	168	#92B0A8
57	124	142	137	#7C8E89
58	50	64	60	#32403C
59	35	45	42	#232D2A
60	51	65	61	#33413D
61	36	46	43	#242E2B
62	77	98	92	#4D625C
63	107	135	127	#6B877F
64	105	133	125	#69857D
65	65	82	77	#41524D
66	130	160	151	#82A097
67	148	179	170	#94B3AA
68	161	194	184	#A1C2B8
69	179	193	189	#B3C1BD
70	202	216	212	#CAD8D4
71	56	72	67	#384843
72	81	100	94	#51645E
73	68	84	79	#44544F
74	155	187	177	#9BBBB1
75	189	221	211	#BDDDD3
76	103	119	114	#677772
77	216	238	231	#D8EEE7
78	31	40	37	#1F2825
79	50	62	58	#323E3A
80	102	126	118	#667E76
81	152	181	171	#98B5AB
82	120	143	135	#788F87
83	113	122	119	#717A77
84	121	127	125	#797F7D
85	144	150	148	#909694
86	44	83	69	#2C5345
87	29	54	45	#1D362D
88	15	20	18	#0F1412
89	32	39	36	#202724
90	25	43	33	#192B21
91	21	35	27	#15231B
92	38	61	48	#263D30
93	34	53	42	#22352A
94	47	70	57	#2F4639
95	78	116	94	#4E745E
96	52	81	64	#345140
97	125	131	127	#7D837F
98	42	44	42	#2A2C2A
99	28	29	28	#1C1D1C
100	108	117	106	#6C756A
101	20	71	5	#144705
