index	r	g	b	hex
0	255	255	255	#FFFFFF
1	255	255	255	#FFFFFF
2	200	47	54	#C82F36
3	20	3	5	#140305
4	228	69	103	#E44567
5	10	2	4	#0A0204
6	5	1	2	#050102
7	29	7	16	#1D0710
8	91	82	115	#5B5273
9	53	56	76	#35384C
10	13	35	93	#0D235D
11	59	65	78	#3B414E
12	129	140	166	#818CA6
13	61	66	76	#3D424C
14	0	32	89	#002059
15	3	88	174	#0358AE
16	62	80	98	#3E5062
17	207	218	226	#CFDAE2
18	0	131	217	#0083D9
19	0	93	154	#005D9A
20	3	35	55	#032337
21	4	40	62	#04283E
22	8	67	103	#084367
23	3	25	39	#031927
24	7	52	79	#07344F
25	13	63	93	#0D3F5D
26	19	74	107	#134A6B
27	2	26	40	#021A28
28	17	73	104	#114968
29	19	76	109	#134C6D
30	18	73	104	#124968
31	53	137	185	#3589B9
32	53	137	183	#3589B7
33	54	134	180	#3686B4
34	53	133	178	#3585B2
35	53	133	177	#3585B1
36	54	133	178	#3685B2
37	54	133	176	#3685B0
38	66	140	183	#428CB7
39	103	192	244	#67C0F4
40	95	167	209	#5FA7D1
41	174	226	255	#AEE2FF
42	0	169	255	#00A9FF
43	0	76	115	#004C73
44	0	45	68	#002D44
45	15	52	72	#0F3448
46	42	120	162	#2A78A2
47	74	194	255	#4AC2FF
48	53	135	179	#3587B3
49	54	134	176	#3686B0
50	54	132	174	#3684AE
51	154	221	255	#9ADDFF
52	25	129	178	#1981B2
53	28	115	157	#1C739D
54	15	30	37	#0F1E25
55	26	41	48	#1A2930
56	0	161	217	#00A1D9
57	0	114	154	#00729A
58	32	51	58	#20333A
59	125	128	129	#7D8081
60	0	199	255	#00C7FF
61	0	39	47	#00272F
62	0	30	36	#001E24
63	11	78	92	#0B4E5C
64	45	212	246	#2DD4F6
65	0	26	31	#001A1F
66	1	7	8	#010708
67	39	104	116	#276874
68	5	57	64	#053940
69	20	67	74	#14434A
70	58	147	159	#3A939F
71	150	165	167	#96A5A7
72	37	104	111	#25686F
73	51	108	114	#336C72
74	0	65	71	#004147
75	0	62	68	#003E44
76	6	57	62	#06393E
77	6	56	61	#06383D
78	7	59	64	#073B40
79	8	62	67	#083E43
80	12	72	78	#0C484E
81	3	15	16	#030F10
82	27	88	94	#1B585E
83	32	98	104	#206268
84	34	96	102	#226066
85	43	112	119	#2B7077
86	51	119	126	#33777E
87	56	114	119	#387277
88	84	147	153	#549399
89	86	149	154	#56959A
90	0	67	72	#004348
91	52	105	109	#34696D
92	54	107	110	#366B6E
93	1	75	78	#014B4E
94	97	251	255	#61FBFF
95	55	108	110	#376C6E
96	90	153	156	#5A999C
97	92	155	157	#5C9B9D
98	0	23	23	#001717
99	0	6	6	#000606
100	6	82	82	#065252
101	22	86	86	#165656
102	27	79	79	#1B4F4F
103	29	80	80	#1D5050
104	65	131	131	#418383
105	50	97	97	#326161
106	60	113	113	#3C7171
107	154	255	255	#9AFFFF
108	98	161	161	#62A1A1
109	65	86	86	#415656
110	10	86	85	#0A5655
111	63	116	115	#3F7473
112	101	164	163	#65A4A3
113	100	163	162	#64A3A2
114	12	88	85	#0C5855
115	25	89	86	#195956
116	33	84	82	#215452
117	15	91	87	#0F5B57
118	18	93	88	#125D58
119	28	92	88	#1C5C58
120	80	161	156	#50A19C
121	70	123	120	#467B78
122	124	205	201	#7CCDC9
123	71	124	120	#477C78
124	22	97	89	#166159
125	25	99	91	#19635B
126	74	127	122	#4A7F7A
127	26	102	92	#1A665C
128	28	102	93	#1C665D
129	35	99	91	#23635B
130	42	93	87	#2A5D57
131	110	188	178	#6EBCB2
132	112	190	180	#70BEB4
133	31	105	94	#1F695E
134	66	113	106	#42716A
135	33	107	94	#216B5E
136	115	193	180	#73C1B4
137	117	195	182	#75C3B6
138	116	194	181	#74C2B5
139	118	196	182	#76C4B6
140	120	198	184	#78C6B8
141	3	55	45	#03372D
142	8	82	68	#085244
143	36	110	96	#246E60
144	37	111	97	#256F61
145	46	110	97	#2E6E61
146	53	104	94	#35685E
147	100	255	220	#64FFDC
148	83	149	135	#539587
149	86	152	137	#569889
150	126	204	186	#7ECCBA
151	58	121	103	#3A7967
152	24	88	66	#185842
153	61	137	111	#3D896F
154	78	161	133	#4EA185
155	65	128	106	#41806A
156	98	165	142	#62A58E
157	75	139	111	#4B8B6F
158	109	175	147	#6DAF93
159	35	124	75	#237C4B
160	26	35	30	#1A231E
161	54	163	89	#36A359
162	0	2	0	#000200
163	0	1	0	#000100
164	16	30	16	#101E10
165	33	202	0	#21CA00
166	25	99	1	#196301
167	39	141	6	#278D06
168	78	218	33	#4EDA21
169	33	76	12	#214C0C
170	28	66	5	#1C4205
171	45	102	9	#2D6609
172	74	127	40	#4A7F28
173	12	13	11	#0C0D0B
174	40	66	3	#284203
175	77	120	16	#4D7810
176	116	117	113	#747571
177	94	97	70	#5E6146
178	2	2	0	#020200
179	4	4	1	#040401
180	33	33	14	#21210E
181	13	13	7	#0D0D07
182	11	11	6	#0B0B06
183	16	16	9	#101009
184	7	7	6	#070706
185	110	107	55	#6E6B37
186	145	141	89	#918D59
187	18	17	11	#12110B
188	120	100	7	#786407
189	137	117	24	#897518
190	64	52	0	#403400
191	57	46	0	#392E00
192	94	77	2	#5E4D02
193	93	76	2	#5D4C02
194	103	85	4	#675504
195	152	126	9	#987E09
196	206	174	29	#CEAE1D
197	84	71	12	#54470C
198	242	207	51	#F2CF33
199	209	184	78	#D1B84E
200	212	164	0	#D4A400
201	83	75	45	#534B2D
202	107	103	91	#6B675B
203	165	122	3	#A57A03
204	140	101	0	#8C6500
205	113	79	0	#714F00
206	102	68	0	#664400
207	225	165	46	#E1A52E
208	255	200	94	#FFC85E
209	244	212	160	#F4D4A0
210	191	116	0	#BF7400
211	121	69	3	#794503
212	56	47	39	#382F27
213	172	114	69	#AC7245
214	100	65	40	#644128
215	109	56	26	#6D381A
216	154	64	17	#9A4011
217	223	132	83	#DF8453
218	189	65	5	#BD4105
219	171	72	27	#AB481B
220	87	39	17	#572711
221	54	18	6	#361206
222	132	47	18	#842F12
223	88	16	0	#581000
224	148	25	5	#941905
225	118	19	4	#761304
226	70	5	0	#460500
227	69	5	0	#450500
