index	r	g	b	hex
0	255	255	255	#FFFFFF
1	255	153	0	#FF9900
2	134	136	130	#868882
3	204	102	0	#CC6600
4	0	0	0	#000000
5	51	102	0	#336600
6	36	71	0	#244700
7	167	169	162	#A7A9A2
8	84	141	0	#548D00
9	56	115	0	#387300
10	38	79	0	#264F00
11	59	59	59	#3B3B3B
12	91	91	91	#5B5B5B
13	41	79	3	#294F03
14	57	112	3	#397003
15	139	141	135	#8B8D87
16	107	97	86	#6B6156
17	40	78	1	#284E01
18	56	112	1	#387001
19	125	166	169	#7DA6A9
20	180	85	7	#B45507
21	3	3	3	#030303
22	224	124	6	#E07C06
23	4	6	0	#040600
24	167	111	37	#A76F25
25	1	1	1	#010101
26	117	111	84	#756F54
27	81	74	49	#514A31
28	155	183	181	#9BB7B5
29	126	76	14	#7E4C0E
30	255	182	72	#FFB648
31	169	166	135	#A9A687
32	135	117	78	#87754E
33	206	16	0	#CE1000
34	76	83	75	#4C534B
35	153	109	31	#996D1F
36	215	218	211	#D7DAD3
37	47	85	9	#2F5509
38	86	86	86	#565656
39	78	78	78	#4E4E4E
40	153	29	0	#991D00
41	153	204	204	#99CCCC
42	123	135	122	#7B877A
43	114	114	114	#727272
44	87	138	0	#578A00
45	90	98	90	#5A625A
46	33	59	6	#213B06
47	197	138	57	#C58A39
48	153	51	0	#993300
49	130	132	126	#82847E
50	88	84	75	#58544B
51	182	197	192	#B6C5C0
52	100	91	81	#645B51
53	38	65	10	#26410A
54	35	7	0	#230700
55	134	129	115	#868173
56	178	144	94	#B2905E
57	128	97	32	#806120
58	96	93	83	#605D53
59	43	68	9	#2B4409
60	113	104	71	#716847
61	53	89	17	#355911
62	64	132	146	#408492
63	52	85	9	#345509
64	59	94	12	#3B5E0C
65	255	69	14	#FF450E
66	33	65	1	#214101
67	102	153	153	#669999
68	162	154	117	#A29A75
69	36	59	6	#243B06
70	59	56	50	#3B3832
71	48	91	0	#305B00
72	125	112	74	#7D704A
73	101	64	0	#654000
74	111	177	199	#6FB1C7
75	51	56	50	#333832
76	158	120	18	#9E7812
77	38	66	2	#264202
78	53	94	12	#355E0C
79	179	214	224	#B3D6E0
80	58	93	6	#3A5D06
81	103	62	32	#673E20
82	58	98	18	#3A6212
83	158	75	5	#9E4B05
84	194	171	44	#C2AB2C
85	255	210	2	#FFD202
86	203	169	77	#CBA94D
87	100	102	66	#646642
88	130	130	130	#828282
89	53	53	53	#353535
90	107	80	43	#6B502B
91	223	120	0	#DF7800
92	92	153	167	#5C99A7
93	247	232	217	#F7E8D9
94	50	95	6	#325F06
95	160	131	73	#A08349
96	137	109	49	#896D31
97	67	119	15	#43770F
98	13	13	13	#0D0D0D
99	42	97	0	#2A6100
100	42	66	5	#2A4205
101	116	118	83	#747653
102	153	159	120	#999F78
103	43	71	2	#2B4702
104	58	104	2	#3A6802
105	20	20	20	#141414
106	38	141	173	#268DAD
107	34	62	1	#223E01
108	90	54	26	#5A361A
109	138	94	55	#8A5E37
110	122	92	28	#7A5C1C
111	143	113	67	#8F7143
112	64	99	10	#40630A
113	81	69	39	#514527
114	113	164	175	#71A4AF
115	61	100	3	#3D6403
116	19	68	84	#134454
117	37	57	5	#253905
118	75	130	18	#4B8212
119	31	60	0	#1F3C00
120	159	186	188	#9FBABC
121	51	46	16	#332E10
122	53	83	6	#355306
123	55	52	35	#373423
124	250	191	18	#FABF12
125	183	142	65	#B78E41
126	160	130	72	#A08248
127	226	113	0	#E27100
128	43	87	0	#2B5700
129	217	255	255	#D9FFFF
130	158	117	62	#9E753E
131	42	74	4	#2A4A04
132	171	122	81	#AB7A51
133	162	202	215	#A2CAD7
134	72	70	38	#484626
135	55	93	1	#375D01
136	170	123	33	#AA7B21
137	97	85	58	#61553A
138	23	23	23	#171717
139	87	76	54	#574C36
140	40	63	5	#283F05
141	203	227	234	#CBE3EA
142	74	134	14	#4A860E
143	162	130	55	#A28237
144	65	47	23	#412F17
145	28	66	0	#1C4200
146	102	153	0	#669900
147	123	83	0	#7B5300
148	4	4	4	#040404
149	88	92	86	#585C56
150	34	34	33	#222221
151	174	89	0	#AE5900
152	75	74	59	#4B4A3B
153	188	144	82	#BC9052
154	120	96	44	#78602C
155	131	174	181	#83AEB5
156	149	42	0	#952A00
157	32	55	0	#203700
158	40	30	20	#281E14
159	157	188	198	#9DBCC6
160	111	111	111	#6F6F6F
161	44	89	96	#2C5960
162	202	77	0	#CA4D00
163	120	155	167	#789BA7
164	111	82	13	#6F520D
165	98	78	38	#624E26
166	200	208	194	#C8D0C2
167	69	179	26	#45B31A
168	34	57	12	#22390C
169	54	106	2	#366A02
170	146	178	187	#92B2BB
171	74	77	72	#4A4D48
172	33	117	146	#217592
173	34	86	14	#22560E
174	48	49	44	#30312C
175	57	53	47	#39352F
176	86	81	14	#56510E
177	43	253	255	#2BFDFF
178	102	255	43	#66FF2B
179	217	217	217	#D9D9D9
180	145	127	99	#917F63
181	171	199	208	#ABC7D0
182	80	72	52	#504834
183	47	117	20	#2F7514
184	78	75	67	#4E4B43
185	87	98	103	#576267
186	117	111	20	#756F14
187	20	116	117	#147475
188	125	95	75	#7D5F4B
189	18	18	18	#121212
190	89	80	50	#595032
191	78	89	82	#4E5952
192	94	151	169	#5E97A9
193	155	180	188	#9BB4BC
194	136	106	48	#886A30
195	72	54	37	#483625
196	161	130	88	#A18258
197	102	127	89	#667F59
198	95	148	16	#5F9410
199	67	95	54	#435F36
200	34	112	22	#227016
201	49	81	16	#315110
202	127	166	177	#7FA6B1
203	0	102	0	#006600
204	151	122	91	#977A5B
205	0	0	0	#000000
206	0	0	0	#000000
207	0	0	0	#000000
208	0	0	0	#000000
209	0	0	0	#000000
210	0	0	0	#000000
211	0	0	0	#000000
212	0	0	0	#000000
213	0	0	0	#000000
214	0	0	0	#000000
215	0	0	0	#000000
216	0	0	0	#000000
217	0	0	0	#000000
218	0	0	0	#000000
219	0	0	0	#000000
220	0	0	0	#000000
221	0	0	0	#000000
222	0	0	0	#000000
223	0	0	0	#000000
224	0	0	0	#000000
225	0	0	0	#000000
226	0	0	0	#000000
227	0	0	0	#000000
228	0	0	0	#000000
229	0	0	0	#000000
230	0	0	0	#000000
231	0	0	0	#000000
232	0	0	0	#000000
233	0	0	0	#000000
234	0	0	0	#000000
235	0	0	0	#000000
236	0	0	0	#000000
237	0	0	0	#000000
238	0	0	0	#000000
239	0	0	0	#000000
240	0	0	0	#000000
241	0	0	0	#000000
242	0	0	0	#000000
243	0	0	0	#000000
244	0	0	0	#000000
245	0	0	0	#000000
246	221	221	221	#DDDDDD
247	187	187	187	#BBBBBB
248	170	170	170	#AAAAAA
249	136	136	136	#888888
250	119	119	119	#777777
251	85	85	85	#555555
252	68	68	68	#444444
253	34	34	34	#222222
254	17	17	17	#111111
255	0	0	0	#000000
