index	r	g	b	hex
0	255	255	255	#FFFFFF
1	4	4	4	#040404
2	86	46	48	#562E30
3	94	76	79	#5E4C4F
4	181	78	101	#B54E65
5	245	150	172	#F596AC
6	196	4	52	#C40434
7	212	20	68	#D41444
8	220	89	121	#DC5979
9	230	130	156	#E6829C
10	252	165	188	#FCA5BC
11	221	154	172	#DD9AAC
12	190	4	68	#BE0444
13	163	50	89	#A33259
14	212	60	116	#D43C74
15	252	4	100	#FC0464
16	147	43	83	#932B53
17	196	44	108	#C42C6C
18	188	52	108	#BC346C
19	196	60	116	#C43C74
20	218	110	154	#DA6E9A
21	54	44	48	#362C30
22	212	83	140	#D4538C
23	224	79	151	#E04F97
24	140	4	76	#8C044C
25	235	178	208	#EBB2D0
26	236	92	172	#EC5CAC
27	133	122	128	#857A80
28	224	100	172	#E064AC
29	252	196	228	#FCC4E4
30	221	91	168	#DD5BA8
31	228	104	182	#E468B6
32	94	43	75	#5E2B4B
33	65	51	61	#41333D
34	252	220	244	#FCDCF4
35	99	76	94	#634C5E
36	82	65	80	#524150
37	116	90	115	#745A73
38	17	6	17	#110611
39	252	244	252	#FCF4FC
40	50	16	61	#32103D
41	148	92	204	#945CCC
42	70	36	107	#46246B
43	26	14	39	#1A0E27
44	184	142	236	#B88EEC
45	178	176	182	#B2B0B6
46	7	6	34	#070622
47	108	105	165	#6C69A5
48	4	4	12	#04040C
49	244	244	252	#F4F4FC
50	7	9	103	#070967
51	28	30	110	#1C1E6E
52	5	15	140	#050F8C
53	18	43	178	#122BB2
54	78	91	167	#4E5BA7
55	44	49	75	#2C314B
56	40	60	138	#283C8A
57	6	18	55	#061237
58	20	31	68	#141F44
59	231	235	247	#E7EBF7
60	144	163	211	#90A3D3
61	78	91	118	#4E5B76
62	140	151	172	#8C97AC
63	36	107	229	#246BE5
64	52	125	247	#347DF7
65	4	76	188	#044CBC
66	39	98	180	#2762B4
67	95	153	231	#5F99E7
68	42	141	247	#2A8DF7
69	104	139	178	#688BB2
70	6	76	147	#064C93
71	60	124	188	#3C7CBC
72	67	141	211	#438DD3
73	197	208	218	#C5D0DA
74	52	158	251	#349EFB
75	4	67	117	#044375
76	107	181	235	#6BB5EB
77	65	109	142	#416D8E
78	121	159	187	#799FBB
79	26	147	231	#1A93E7
80	14	60	92	#0E3C5C
81	40	164	245	#28A4F5
82	53	160	227	#35A0E3
83	127	185	217	#7FB9D9
84	123	176	206	#7BB0CE
85	8	111	164	#086FA4
