index	r	g	b	hex
0	255	255	255	#FFFFFF
1	204	204	204	#CCCCCC
2	0	0	0	#000000
3	84	105	108	#54696C
4	78	78	78	#4E4E4E
5	64	191	64	#40BF40
6	1	2	3	#010203
7	2	3	4	#020304
8	207	209	211	#CFD1D3
9	210	215	219	#D2D7DB
10	5	8	10	#05080A
11	7	12	15	#070C0F
12	29	47	58	#1D2F3A
13	149	160	167	#95A0A7
14	223	234	241	#DFEAF1
15	216	221	224	#D8DDE0
16	23	37	45	#17252D
17	157	173	182	#9DADB6
18	230	241	247	#E6F1F7
19	218	227	232	#DAE3E8
20	11	13	14	#0B0D0E
21	134	138	140	#868A8C
22	9	16	19	#091013
23	20	30	34	#141E22
24	49	69	77	#31454D
25	44	61	68	#2C3D44
26	93	127	141	#5D7F8D
27	14	22	25	#0E1619
28	71	104	116	#476874
29	122	173	192	#7AADC0
30	134	188	209	#86BCD1
31	102	141	156	#668D9C
32	114	156	171	#729CAB
33	88	119	131	#587783
34	83	111	121	#536F79
35	40	51	55	#283337
36	3	6	7	#030607
37	79	105	114	#4F6972
38	75	99	107	#4B636B
39	71	93	100	#475D64
40	146	229	252	#92E5FC
41	59	79	84	#3B4F54
42	64	86	91	#40565B
43	33	42	44	#212A2C
44	78	205	219	#4ECDDB
45	0	1	1	#000101
46	30	122	30	#1E7A1E
47	25	60	25	#193C19
48	121	211	121	#79D379
49	156	202	156	#9CCA9C
50	119	121	119	#777977
51	37	108	33	#256C21
52	26	81	13	#1A510D
53	74	143	54	#4A8F36
54	65	66	64	#414240
55	96	57	19	#603913
56	252	135	30	#FC871E
57	254	102	1	#FE6601
58	58	27	6	#3A1B06
59	198	65	3	#C64103
60	238	238	238	#EEEEEE
61	172	172	172	#ACACAC
62	89	89	89	#595959
63	74	74	74	#4A4A4A
64	43	56	56	#2B3838
65	76	78	65	#4C4E41
66	102	108	81	#666C51
67	168	97	33	#A86121
68	155	59	34	#9B3B22
69	180	116	60	#B4743C
70	69	14	0	#450E00
71	90	26	6	#5A1A06
72	69	14	0	#450E00
73	113	47	22	#712F16
74	125	65	34	#7D4122
75	126	37	10	#7E250A
76	96	28	8	#601C08
77	160	73	30	#A0491E
78	195	98	51	#C36233
79	232	185	100	#E8B964
80	133	57	19	#853913
81	184	108	70	#B86C46
82	235	159	121	#EB9F79
83	126	107	27	#7E6B1B
84	177	158	78	#B19E4E
85	204	102	51	#CC6633
86	255	204	102	#FFCC66
87	125	90	56	#7D5A38
88	141	102	59	#8D663B
89	159	119	68	#9F7744
90	109	75	45	#6D4B2D
91	177	128	74	#B1804A
92	199	149	86	#C79556
93	115	0	0	#730000
94	157	37	0	#9D2500
95	188	82	0	#BC5200
96	255	255	255	#FFFFFF
97	238	238	238	#EEEEEE
98	221	221	221	#DDDDDD
99	204	204	204	#CCCCCC
100	187	187	187	#BBBBBB
101	170	170	170	#AAAAAA
102	153	153	153	#999999
103	136	136	136	#888888
104	119	119	119	#777777
105	102	102	102	#666666
106	85	85	85	#555555
107	68	68	68	#444444
108	51	51	51	#333333
109	34	34	34	#222222
110	17	17	17	#111111
111	0	0	0	#000000
112	1	0	0	#010000
113	1	0	0	#010000
114	1	0	0	#010000
115	1	0	0	#010000
116	1	0	0	#010000
117	1	0	0	#010000
118	1	0	0	#010000
119	1	0	0	#010000
120	1	0	0	#010000
121	1	0	0	#010000
122	1	0	0	#010000
123	1	0	0	#010000
124	1	0	0	#010000
