index	r	g	b	hex
0	255	255	255	#FFFFFF
1	0	0	0	#000000
2	255	86	122	#FF567A
3	145	15	82	#910F52
4	229	31	133	#E51F85
5	80	79	80	#504F50
6	119	55	124	#77377C
7	48	25	50	#301932
8	180	176	186	#B4B0BA
9	206	205	240	#CECDF0
10	181	181	220	#B5B5DC
11	136	139	184	#888BB8
12	85	87	110	#55576E
13	98	102	116	#626674
14	90	115	177	#5A73B1
15	90	112	169	#5A70A9
16	112	131	181	#7083B5
17	75	119	217	#4B77D9
18	100	133	206	#6485CE
19	68	99	162	#4463A2
20	78	107	168	#4E6BA8
21	13	14	16	#0D0E10
22	64	105	181	#4069B5
23	89	130	203	#5982CB
24	55	92	152	#375C98
25	110	148	210	#6E94D2
26	57	74	103	#394A67
27	72	105	152	#486998
28	0	28	65	#001C41
29	0	16	38	#001026
30	13	47	95	#0D2F5F
31	14	49	95	#0E315F
32	5	36	68	#052444
33	29	30	31	#1D1E1F
34	32	79	121	#204F79
35	80	128	168	#5080A8
36	1	30	52	#011E34
37	13	43	65	#0D2B41
38	37	47	53	#252F35
39	12	41	54	#0C2936
40	18	48	60	#12303C
41	21	69	84	#154554
42	150	169	175	#96A9AF
43	27	60	70	#1B3C46
44	41	79	90	#294F5A
45	183	227	231	#B7E3E7
46	30	44	44	#1E2C2C
47	79	116	112	#4F7470
48	15	65	45	#0F412D
49	51	69	52	#334534
50	71	74	71	#474A47
51	91	93	91	#5B5D5B
52	142	143	142	#8E8F8E
53	65	103	63	#41673F
54	83	128	75	#53804B
55	10	57	0	#0A3900
56	16	76	0	#104C00
57	74	86	71	#4A5647
58	28	112	3	#1C7003
59	52	118	31	#34761F
60	52	58	50	#343A32
61	36	39	35	#242723
62	68	141	38	#448D26
63	43	86	18	#2B5612
64	138	194	100	#8AC264
65	98	110	89	#626E59
66	33	37	30	#21251E
67	102	106	99	#666A63
68	60	107	14	#3C6B0E
69	28	32	24	#1C2018
70	21	23	19	#151713
71	43	47	39	#2B2F27
72	64	68	60	#40443C
73	81	85	77	#51554D
74	47	49	45	#2F312D
75	111	114	108	#6F726C
76	68	109	25	#446D19
77	14	26	0	#0E1A00
78	76	125	20	#4C7D14
79	24	41	0	#182900
80	19	32	0	#132000
81	51	54	47	#33362F
82	58	61	54	#3A3D36
83	88	91	84	#585B54
84	90	146	0	#5A9200
85	69	112	4	#457004
86	107	170	9	#6BAA09
87	55	66	38	#374226
88	84	100	59	#54643B
89	124	147	88	#7C9358
90	64	96	7	#406007
91	74	77	69	#4A4D45
92	86	89	81	#565951
93	36	53	3	#243503
94	81	118	9	#517609
95	88	126	13	#587E0D
96	82	118	12	#52760C
97	71	102	6	#476606
98	78	112	9	#4E7009
99	82	115	10	#52730A
100	84	119	11	#54770B
101	86	122	13	#567A0D
102	80	112	14	#50700E
103	99	101	95	#63655F
104	109	111	105	#6D6F69
105	77	106	13	#4D6A0D
106	85	115	15	#55730F
107	109	145	27	#6D911B
108	112	139	51	#708B33
109	92	113	42	#5C712A
110	79	106	5	#4F6A05
111	74	99	5	#4A6305
112	177	186	142	#B1BA8E
113	97	114	0	#617200
114	109	125	0	#6D7D00
115	84	97	0	#546100
116	20	21	13	#14150D
117	129	147	0	#819300
118	2	2	0	#020200
119	8	8	7	#080807
120	85	85	81	#555551
121	24	24	23	#181817
122	27	27	26	#1B1B1A
123	26	26	25	#1A1A19
124	122	122	121	#7A7A79
125	106	106	105	#6A6A69
126	89	89	88	#595958
127	37	35	13	#25230D
128	239	235	190	#EFEBBE
129	57	55	37	#393725
130	171	166	116	#ABA674
131	146	141	99	#928D63
132	224	219	177	#E0DBB1
133	117	115	96	#757360
134	36	33	12	#24210C
135	26	24	9	#1A1809
136	120	115	81	#787351
137	64	58	24	#403A18
138	106	97	44	#6A612C
139	161	153	108	#A1996C
140	138	132	93	#8A845D
141	83	75	34	#534B22
142	64	58	30	#403A1E
143	110	92	20	#6E5C14
144	58	51	22	#3A3316
145	82	78	62	#524E3E
146	166	159	130	#A69F82
147	129	108	37	#816C25
148	14	11	3	#0E0B03
149	166	133	44	#A6852C
150	156	125	41	#9C7D29
151	21	17	6	#151106
152	34	28	11	#221C0B
153	139	120	69	#8B7845
154	216	194	135	#D8C287
155	97	90	70	#615A46
156	254	184	18	#FEB812
157	114	91	30	#725B1E
158	79	63	23	#4F3F17
159	139	112	41	#8B7029
160	68	54	20	#443614
161	165	141	83	#A58D53
162	111	88	36	#6F5824
163	46	36	16	#2E2410
164	68	55	29	#44371D
165	58	50	34	#3A3222
166	236	156	5	#EC9C05
167	49	33	5	#312105
168	37	28	12	#251C0C
169	64	50	25	#403219
170	223	141	0	#DF8D00
171	200	123	0	#C87B00
172	190	116	0	#BE7400
173	169	103	0	#A96700
174	182	122	24	#B67A18
175	71	48	10	#47300A
176	99	70	23	#634617
177	62	44	15	#3E2C0F
178	180	109	0	#B46D00
179	158	96	0	#9E6000
180	148	89	0	#945900
181	139	84	0	#8B5400
182	129	78	0	#814E00
183	120	73	0	#784900
184	107	64	0	#6B4000
185	89	54	3	#593603
186	114	80	30	#72501E
187	46	34	16	#2E2210
188	54	40	19	#362813
189	131	98	47	#83622F
190	74	63	46	#4A3F2E
191	37	24	7	#251807
192	51	34	10	#33220A
193	74	50	17	#4A3211
194	53	37	15	#35250F
195	119	85	39	#775527
196	26	21	14	#1A150E
197	35	20	2	#231402
198	79	56	28	#4F381C
199	141	84	20	#8D5414
200	64	39	12	#40270C
201	53	34	12	#35220C
202	57	37	14	#39250E
203	67	46	22	#432E16
204	47	39	30	#2F271E
205	45	24	2	#2D1802
206	54	35	15	#36230F
207	53	34	15	#35220F
208	81	55	28	#51371C
209	75	51	27	#4B331B
210	96	67	37	#604325
211	111	78	45	#6F4E2D
212	83	59	34	#533B22
213	118	86	53	#765635
214	28	27	26	#1C1B1A
215	28	14	1	#1C0E01
216	31	18	6	#1F1206
217	35	21	8	#231508
218	44	27	11	#2C1B0B
219	53	33	15	#35210F
220	108	101	95	#6C655F
221	82	44	14	#522C0E
222	57	31	13	#391F0D
223	128	97	78	#80614E
224	33	29	27	#211D1B
225	100	37	12	#64250C
226	115	105	101	#736965
227	22	6	0	#160600
228	89	26	6	#591A06
229	143	45	14	#8F2D0E
230	151	63	36	#973F24
231	160	75	47	#A04B2F
232	102	48	31	#66301F
233	119	57	37	#773925
234	156	53	25	#9C3519
235	10	2	0	#0A0200
236	116	15	2	#740F02
237	8	0	0	#080000
238	3	0	0	#030000
239	166	44	44	#A62C2C
240	192	137	137	#C08989
241	24	23	23	#181717
