index	r	g	b	hex
0	255	255	255	#FFFFFF
1	255	255	255	#FFFFFF
2	255	23	44	#FF172C
3	202	0	73	#CA0049
4	255	76	140	#FF4C8C
5	158	5	136	#9E0588
6	103	2	91	#67025B
7	247	15	241	#F70FF1
8	252	125	255	#FC7DFF
9	175	188	233	#AFBCE9
10	144	153	184	#9099B8
11	0	43	184	#002BB8
12	0	36	153	#002499
13	10	62	227	#0A3EE3
14	16	69	233	#1045E9
15	37	88	255	#2558FF
16	136	164	255	#88A4FF
17	196	210	255	#C4D2FF
18	217	223	242	#D9DFF2
19	17	90	237	#115AED
20	53	133	247	#3585F7
21	7	33	68	#072144
22	191	219	255	#BFDBFF
23	0	11	25	#000B19
24	1	85	189	#0155BD
25	6	90	192	#065AC0
26	8	109	232	#086DE8
27	10	95	196	#0A5FC4
28	13	97	199	#0D61C7
29	17	102	203	#1166CB
30	17	97	199	#1161C7
31	11	60	119	#0B3C77
32	20	105	206	#1469CE
33	17	88	175	#1158AF
34	16	78	155	#104E9B
35	26	123	243	#1A7BF3
36	27	112	215	#1B70D7
37	33	129	248	#2181F8
38	36	132	251	#2484FB
39	36	116	215	#2474D7
40	48	140	255	#308CFF
41	51	135	237	#3387ED
42	59	146	255	#3B92FF
43	82	158	255	#529EFF
44	49	127	214	#317FD6
45	22	128	239	#1680EF
46	0	107	202	#006BCA
47	76	170	255	#4CAAFF
48	132	176	215	#84B0D7
49	37	160	255	#25A0FF
50	76	168	236	#4CA8EC
51	105	151	187	#6997BB
52	172	219	255	#ACDBFF
53	45	159	237	#2D9FED
54	109	200	255	#6DC8FF
55	0	52	80	#003450
56	182	231	255	#B6E7FF
57	144	217	252	#90D9FC
58	110	212	253	#6ED4FD
59	93	178	213	#5DB2D5
60	0	58	79	#003A4F
61	1	103	139	#01678B
62	2	147	199	#0293C7
63	4	178	240	#04B2F0
64	9	191	255	#09BFFF
65	23	190	255	#17BEFF
66	0	29	39	#001D27
67	90	129	139	#5A818B
68	106	145	155	#6A919B
69	123	167	178	#7BA7B2
70	110	149	159	#6E959F
71	75	110	117	#4B6E75
72	92	127	134	#5C7F86
73	200	247	255	#C8F7FF
74	24	118	130	#187682
75	0	167	180	#00A7B4
76	0	106	115	#006A73
77	78	221	233	#4EDDE9
78	0	189	195	#00BDC3
79	0	132	136	#008488
80	40	113	113	#287171
81	91	164	164	#5BA4A4
82	142	215	215	#8ED7D7
83	99	149	149	#639595
84	207	235	235	#CFEBEB
85	143	215	214	#8FD7D6
86	0	158	154	#009E9A
87	36	155	150	#249B96
88	43	155	150	#2B9B96
89	56	180	176	#38B4B0
90	96	162	158	#60A29E
91	25	186	99	#19BA63
92	0	136	0	#008800
93	0	119	0	#007700
94	0	85	0	#005500
95	74	78	72	#4A4E48
96	69	184	0	#45B800
97	48	128	0	#308000
98	24	65	0	#184100
99	45	51	41	#2D3329
100	51	102	0	#336600
101	31	61	0	#1F3D00
102	25	30	18	#191E12
103	60	64	54	#3C4036
104	81	85	75	#51554B
105	215	219	209	#D7DBD1
106	137	208	0	#89D000
107	71	107	0	#476B00
108	61	92	0	#3D5C00
109	147	221	2	#93DD02
110	102	153	0	#669900
111	62	92	0	#3E5C00
112	167	170	160	#A7AAA0
113	210	213	203	#D2D5CB
114	67	69	62	#43453E
115	97	99	91	#61635B
116	134	136	128	#868880
117	240	220	4	#F0DC04
118	79	72	0	#4F4800
119	39	35	0	#272300
120	139	127	1	#8B7F01
121	199	182	2	#C7B602
122	255	232	9	#FFE809
123	135	119	11	#87770B
124	245	210	0	#F5D200
125	255	233	123	#FFE97B
126	221	180	0	#DDB400
127	255	202	0	#FFCA00
128	220	184	55	#DCB837
129	201	153	24	#C99918
130	189	158	71	#BD9E47
131	230	180	48	#E6B430
132	183	149	60	#B7953C
133	240	207	123	#F0CF7B
134	248	229	179	#F8E5B3
135	253	250	243	#FDFAF3
136	202	133	0	#CA8500
137	153	102	0	#996600
138	255	195	76	#FFC34C
139	176	160	129	#B0A081
140	220	213	200	#DCD5C8
141	219	214	206	#DBD6CE
142	255	151	0	#FF9700
143	191	115	0	#BF7300
144	255	156	9	#FF9C09
145	255	183	74	#FFB74A
146	167	150	124	#A7967C
147	175	158	132	#AF9E84
148	184	100	0	#B86400
149	226	113	0	#E27100
150	225	112	0	#E17000
151	208	106	0	#D06A00
152	204	102	0	#CC6600
153	174	88	0	#AE5800
154	153	76	0	#994C00
155	102	51	0	#663300
156	47	24	0	#2F1800
157	157	75	0	#9D4B00
158	147	65	0	#934100
159	134	118	106	#86766A
160	78	68	62	#4E443E
161	154	51	0	#9A3300
162	153	51	0	#993300
163	234	53	0	#EA3500
164	255	68	15	#FF440F
165	153	30	0	#991E00
166	102	20	0	#661400
167	25	5	0	#190500
168	194	36	0	#C22400
169	173	31	0	#AD1F00
170	130	22	0	#821600
171	75	14	0	#4B0E00
172	126	23	2	#7E1702
173	187	38	5	#BB2605
174	73	15	2	#490F02
175	166	35	6	#A62306
176	186	44	25	#BA2C19
177	202	20	0	#CA1400
178	255	93	76	#FF5D4C
179	90	69	68	#5A4544
180	227	227	227	#E3E3E3
181	220	220	220	#DCDCDC
182	204	204	204	#CCCCCC
183	7	7	7	#070707
184	0	0	0	#000000
185	0	0	0	#000000
186	0	0	0	#000000
187	0	0	0	#000000
188	0	0	0	#000000
189	0	0	0	#000000
190	0	0	0	#000000
191	0	0	0	#000000
192	0	0	0	#000000
193	0	0	0	#000000
194	0	0	0	#000000
195	0	0	0	#000000
196	0	0	0	#000000
197	0	0	0	#000000
198	0	0	0	#000000
199	0	0	0	#000000
200	0	0	0	#000000
201	0	0	0	#000000
202	0	0	0	#000000
203	0	0	0	#000000
204	0	0	0	#000000
205	0	0	0	#000000
206	0	0	0	#000000
207	0	0	0	#000000
208	0	0	0	#000000
209	0	0	0	#000000
210	0	0	0	#000000
211	0	0	0	#000000
212	0	0	0	#000000
213	0	0	0	#000000
214	0	0	0	#000000
215	0	0	0	#000000
216	0	0	0	#000000
217	0	0	0	#000000
218	0	0	0	#000000
219	0	0	0	#000000
220	0	0	0	#000000
221	0	0	0	#000000
222	0	0	0	#000000
223	0	0	0	#000000
224	0	0	0	#000000
