index	r	g	b	hex
0	255	255	255	#FFFFFF
1	252	0	255	#FC00FF
2	2	2	3	#020203
3	27	0	27	#1B001B
4	3	11	51	#030B33
5	58	59	64	#3A3B40
6	165	168	182	#A5A8B6
7	4	14	57	#040E39
8	10	26	74	#0A1A4A
9	37	42	53	#252A35
10	25	26	28	#191A1C
11	31	32	34	#1F2022
12	70	71	73	#464749
13	66	67	68	#424344
14	0	126	223	#007EDF
15	0	77	137	#004D89
16	211	218	222	#D3DADE
17	130	206	230	#82CEE6
18	180	186	188	#B4BABC
19	118	191	209	#76BFD1
20	75	179	200	#4BB3C8
21	220	239	243	#DCEFF3
22	105	231	255	#69E7FF
23	93	203	224	#5DCBE0
24	119	224	244	#77E0F4
25	3	4	4	#030404
26	119	184	177	#77B8B1
27	206	229	226	#CEE5E2
28	145	207	187	#91CFBB
29	222	234	230	#DEEAE6
30	145	190	171	#91BEAB
31	0	187	53	#00BB35
32	28	28	24	#1C1C18
33	26	26	23	#1A1A17
34	27	27	24	#1B1B18
35	21	21	20	#151514
36	20	20	19	#141413
37	117	117	116	#757574
38	187	187	186	#BBBBBA
39	160	160	159	#A0A09F
40	42	41	32	#2A2920
41	43	42	33	#2B2A21
42	128	113	9	#807109
43	43	38	4	#2B2604
44	229	203	25	#E5CB19
45	55	49	6	#373106
46	237	211	26	#EDD31A
47	77	74	53	#4D4A35
48	57	55	41	#393729
49	40	39	31	#28271F
50	41	40	32	#292820
51	38	37	30	#26251E
52	39	38	31	#27261F
53	136	119	12	#88770C
54	180	158	17	#B49E11
55	184	162	19	#B8A213
56	255	231	92	#FFE75C
57	255	232	104	#FFE868
58	84	80	57	#545039
59	85	81	58	#55513A
60	82	78	56	#524E38
61	69	66	48	#454230
62	70	67	49	#464331
63	67	64	47	#43402F
64	71	68	50	#474432
65	68	65	48	#444130
66	52	50	38	#343226
67	49	47	36	#312F24
68	54	52	40	#363428
69	50	48	37	#323025
70	51	49	38	#333126
71	255	247	199	#FFF7C7
72	34	33	27	#22211B
73	35	34	28	#23221C
74	61	55	25	#3D3719
75	88	83	59	#58533B
76	89	84	60	#59543C
77	87	82	59	#57523B
78	79	75	54	#4F4B36
79	80	76	55	#504C37
80	81	77	56	#514D38
81	77	73	53	#4D4935
82	74	70	51	#4A4633
83	75	71	52	#4B4734
84	64	61	45	#403D2D
85	61	58	43	#3D3A2B
86	65	62	46	#413E2E
87	62	59	44	#3E3B2C
88	66	63	47	#423F2F
89	63	60	45	#3F3C2D
90	59	56	42	#3B382A
91	60	57	43	#3C392B
92	32	31	26	#201F1A
93	33	32	27	#21201B
94	72	68	50	#484432
95	58	55	42	#3A372A
96	44	42	33	#2C2A21
97	45	43	34	#2D2B22
98	46	44	35	#2E2C23
99	30	29	25	#1E1D19
100	31	30	26	#1F1E1A
101	37	35	29	#25231D
102	255	186	21	#FFBA15
103	249	183	22	#F9B716
104	255	187	23	#FFBB17
105	253	186	23	#FDBA17
106	255	183	18	#FFB712
107	255	185	21	#FFB915
108	255	184	22	#FFB816
109	170	125	29	#AA7D1D
110	255	220	144	#FFDC90
111	240	210	145	#F0D291
112	171	125	30	#AB7D1E
113	210	187	142	#D2BB8E
114	24	23	21	#181715
115	25	24	22	#191816
116	255	180	50	#FFB432
117	198	143	48	#C68F30
118	127	105	64	#7F6940
119	183	157	108	#B79D6C
120	118	105	82	#766952
121	109	68	0	#6D4400
122	197	141	48	#C58D30
123	230	183	109	#E6B76D
124	230	184	109	#E6B86D
125	230	184	110	#E6B86E
126	117	107	90	#756B5A
127	194	136	48	#C28830
128	76	53	19	#4C3513
129	169	124	59	#A97C3B
130	125	93	45	#7D5D2D
131	111	82	40	#6F5228
132	109	88	58	#6D583A
133	78	64	43	#4E402B
134	156	107	42	#9C6B2A
135	205	147	65	#CD9341
136	228	161	74	#E4A14A
137	82	60	29	#523C1D
138	164	120	59	#A4783B
139	162	119	59	#A2773B
140	159	117	58	#9F753A
141	157	115	58	#9D733A
142	71	46	16	#472E10
143	197	139	66	#C58B42
144	198	140	67	#C68C43
145	197	140	67	#C58C43
146	56	44	30	#382C1E
147	51	31	11	#331F0B
148	52	39	26	#34271A
149	22	21	20	#161514
150	23	22	21	#171615
151	38	29	21	#261D15
152	70	32	5	#462005
153	114	47	6	#722F06
154	213	114	49	#D57231
155	160	65	16	#A04110
156	159	65	16	#9F4110
157	142	56	14	#8E380E
158	22	20	19	#161413
159	165	61	11	#A53D0B
160	145	54	10	#91360A
161	184	67	13	#B8430D
162	184	68	13	#B8440D
163	183	67	13	#B7430D
164	196	73	18	#C44912
165	179	70	18	#B34612
166	178	69	18	#B24512
167	141	55	14	#8D370E
168	25	20	18	#191412
169	28	23	21	#1C1715
170	220	82	34	#DC5222
171	216	86	40	#D85628
172	45	37	34	#2D2522
173	221	81	34	#DD5122
174	215	85	40	#D75528
175	45	31	27	#2D1F1B
176	38	28	25	#261C19
177	31	24	22	#1F1816
178	80	16	0	#501000
179	254	51	3	#FE3303
180	141	37	11	#8D250B
181	155	41	13	#9B290D
182	255	68	22	#FF4416
183	187	54	20	#BB3614
184	186	53	20	#BA3514
185	189	54	21	#BD3615
186	192	58	24	#C03A18
187	232	74	35	#E84A23
188	200	64	30	#C8401E
189	247	80	39	#F75027
190	235	75	37	#EB4B25
191	25	8	4	#190804
192	185	60	30	#B93C1E
193	234	77	39	#EA4D27
194	255	86	44	#FF562C
195	150	50	26	#96321A
196	124	42	22	#7C2A16
197	255	89	48	#FF5930
198	255	97	58	#FF613A
199	255	121	88	#FF7958
200	255	128	97	#FF8061
201	254	131	100	#FE8364
202	255	133	104	#FF8568
203	104	58	47	#683A2F
204	103	58	47	#673A2F
205	105	59	48	#693B30
206	99	56	46	#63382E
207	97	55	45	#61372D
208	94	54	44	#5E362C
209	92	53	43	#5C352B
210	89	51	42	#59332A
211	255	147	121	#FF9379
212	90	52	43	#5A342B
213	86	50	41	#563229
214	79	47	39	#4F2F27
215	77	46	38	#4D2E26
216	75	45	37	#4B2D25
217	72	43	36	#482B24
218	71	43	36	#472B24
219	69	42	35	#452A23
220	67	41	35	#432923
221	64	40	34	#402822
222	57	36	31	#39241F
223	54	35	30	#36231E
224	255	169	147	#FFA993
225	50	33	29	#32211D
226	41	29	26	#291D1A
227	33	25	23	#211917
228	25	21	20	#191514
229	26	22	21	#1A1615
230	223	64	32	#DF4020
231	158	46	24	#9E2E18
232	252	104	70	#FC6846
233	102	57	47	#66392F
234	100	56	46	#64382E
235	83	48	40	#533028
236	61	38	33	#3D2621
237	46	31	28	#2E1F1C
238	36	26	24	#241A18
239	35	26	24	#231A18
240	51	11	4	#330B04
241	29	23	22	#1D1716
242	2	0	0	#020000
243	104	82	82	#685252
244	240	240	240	#F0F0F0
245	217	217	217	#D9D9D9
246	168	168	168	#A8A8A8
247	148	148	148	#949494
248	132	132	132	#848484
249	78	78	78	#4E4E4E
250	59	59	59	#3B3B3B
251	43	43	43	#2B2B2B
252	19	19	19	#131313
253	18	18	18	#121212
254	255	255	255	#FFFFFF
255	0	0	0	#000000
