index	r	g	b	hex
0	255	255	255	#FFFFFF
1	0	0	0	#000000
2	91	2	5	#5B0205
3	75	80	85	#4B5055
4	58	75	88	#3A4B58
5	61	67	71	#3D4347
6	75	82	87	#4B5257
7	66	86	99	#425663
8	71	79	84	#474F54
9	73	81	86	#495156
10	139	150	157	#8B969D
11	51	68	78	#33444E
12	160	172	179	#A0ACB3
13	74	110	128	#4A6E80
14	61	90	105	#3D5A69
15	61	71	76	#3D474C
16	50	58	62	#323A3E
17	0	11	16	#000B10
18	63	102	121	#3F6679
19	54	87	103	#365767
20	52	84	99	#345463
21	65	96	111	#41606F
22	49	67	75	#31434B
23	38	68	80	#264450
24	41	69	80	#294550
25	58	92	106	#3A5C6A
26	37	56	64	#253840
27	0	16	22	#001016
28	39	71	83	#274753
29	46	83	97	#2E5361
30	35	59	68	#233B44
31	51	81	92	#33515C
32	31	48	54	#1F3036
33	30	46	52	#1E2E34
34	47	70	78	#2F464E
35	43	59	65	#2B3B41
36	60	70	73	#3C4649
37	67	77	80	#434D50
38	58	68	70	#3A4446
39	68	79	81	#444F51
40	56	65	66	#384142
41	185	217	212	#B9D9D4
42	14	21	9	#0E1509
43	20	29	12	#141D0C
44	73	103	43	#49672B
45	53	74	30	#354A1E
46	132	184	76	#84B84C
47	103	145	60	#67913C
48	94	131	54	#5E8336
49	76	106	45	#4C6A2D
50	54	75	32	#364B20
51	38	53	21	#263515
52	255	238	162	#FFEEA2
53	190	162	56	#BEA238
54	150	141	108	#968D6C
55	217	205	164	#D9CDA4
56	181	169	130	#B5A982
57	156	145	112	#9C9170
58	85	79	61	#554F3D
59	203	189	147	#CBBD93
60	127	119	92	#7F775C
61	95	89	69	#5F5945
62	63	59	46	#3F3B2E
63	241	237	225	#F1EDE1
64	171	151	100	#AB9764
65	146	128	85	#928055
66	199	176	117	#C7B075
67	159	141	94	#9F8D5E
68	223	216	199	#DFD8C7
69	187	180	164	#BBB4A4
70	166	137	79	#A6894F
71	158	130	75	#9E824B
72	141	117	67	#8D7543
73	193	159	92	#C19F5C
74	154	127	74	#9A7F4A
75	188	141	66	#BC8D42
76	156	106	35	#9C6A23
77	113	77	26	#714D1A
78	232	226	217	#E8E2D9
79	182	123	41	#B67B29
80	146	98	33	#926221
81	133	90	30	#855A1E
82	155	105	36	#9B6924
83	133	90	31	#855A1F
84	124	84	29	#7C541D
85	127	86	30	#7F561E
86	127	87	32	#7F5720
87	95	65	24	#5F4118
88	78	53	20	#4E3514
89	63	43	16	#3F2B10
90	117	75	25	#754B19
91	114	73	25	#724919
92	147	95	33	#935F21
93	143	91	31	#8F5B1F
94	198	136	79	#C6884F
95	195	113	52	#C37134
96	124	83	53	#7C5335
97	83	60	42	#533C2A
98	88	43	13	#582B0D
99	114	56	17	#723811
100	99	50	17	#633211
101	66	40	22	#422816
102	149	98	62	#95623E
103	117	85	62	#75553E
104	96	38	0	#602600
105	190	91	26	#BE5B1A
106	162	77	23	#A24D17
107	133	65	21	#854115
108	99	49	16	#633110
109	65	32	11	#41200B
110	114	58	21	#723A15
111	147	84	43	#93542B
112	145	87	50	#915732
113	130	28	0	#821C00
114	145	46	16	#912E10
115	152	51	23	#983317
116	108	25	4	#6C1904
117	87	22	7	#571607
118	92	47	36	#5C2F24
119	127	54	38	#7F3626
120	105	21	13	#69150D
121	76	18	13	#4C120D
122	243	243	243	#F3F3F3
123	235	235	235	#EBEBEB
124	226	226	226	#E2E2E2
125	210	210	210	#D2D2D2
126	194	194	194	#C2C2C2
127	178	178	178	#B2B2B2
128	162	162	162	#A2A2A2
129	145	145	145	#919191
130	129	129	129	#818181
131	97	97	97	#616161
132	81	81	81	#515151
133	32	32	32	#202020
134	23	23	23	#171717
135	19	19	19	#131313
136	0	0	0	#000000
137	0	0	0	#000000
138	0	0	0	#000000
139	0	0	0	#000000
140	0	0	0	#000000
141	0	0	0	#000000
142	0	0	0	#000000
143	0	0	0	#000000
144	0	0	0	#000000
145	0	0	0	#000000
146	0	0	0	#000000
147	0	0	0	#000000
148	0	0	0	#000000
149	0	0	0	#000000
150	0	0	0	#000000
151	0	0	0	#000000
152	0	0	0	#000000
153	0	0	0	#000000
154	0	0	0	#000000
155	0	0	0	#000000
156	0	0	0	#000000
157	0	0	0	#000000
158	0	0	0	#000000
159	0	0	0	#000000
160	0	0	0	#000000
161	0	0	0	#000000
162	0	0	0	#000000
163	0	0	0	#000000
164	0	0	0	#000000
165	0	0	0	#000000
166	0	0	0	#000000
167	0	0	0	#000000
168	0	0	0	#000000
169	0	0	0	#000000
170	0	0	0	#000000
171	0	0	0	#000000
172	0	0	0	#000000
173	0	0	0	#000000
174	0	0	0	#000000
175	0	0	0	#000000
176	0	0	0	#000000
177	0	0	0	#000000
178	0	0	0	#000000
179	0	0	0	#000000
180	0	0	0	#000000
181	0	0	0	#000000
182	0	0	0	#000000
183	0	0	0	#000000
184	0	0	0	#000000
185	0	0	0	#000000
186	0	0	0	#000000
187	0	0	0	#000000
188	0	0	0	#000000
189	0	0	0	#000000
190	0	0	0	#000000
191	0	0	0	#000000
192	0	0	0	#000000
193	0	0	0	#000000
194	0	0	0	#000000
195	0	0	0	#000000
196	0	0	0	#000000
197	0	0	0	#000000
198	0	0	0	#000000
199	0	0	0	#000000
200	0	0	0	#000000
201	0	0	0	#000000
202	0	0	0	#000000
203	0	0	0	#000000
204	0	0	0	#000000
205	0	0	0	#000000
206	0	0	0	#000000
207	0	0	0	#000000
208	0	0	0	#000000
209	0	0	0	#000000
210	0	0	0	#000000
211	0	0	0	#000000
212	0	0	0	#000000
213	0	0	0	#000000
214	0	0	0	#000000
215	0	0	0	#000000
216	0	0	0	#000000
217	0	0	0	#000000
218	0	0	0	#000000
219	0	0	0	#000000
220	0	0	0	#000000
221	0	0	0	#000000
222	0	0	0	#000000
223	0	0	0	#000000
224	0	0	0	#000000
225	0	0	0	#000000
226	0	0	0	#000000
227	0	0	0	#000000
228	0	0	0	#000000
229	0	0	0	#000000
230	0	0	0	#000000
231	0	0	0	#000000
232	0	0	0	#000000
233	0	0	0	#000000
234	0	0	0	#000000
235	0	0	0	#000000
236	0	0	0	#000000
237	0	0	0	#000000
238	0	0	0	#000000
239	0	0	0	#000000
240	0	0	0	#000000
241	0	0	0	#000000
242	0	0	0	#000000
243	0	0	0	#000000
244	0	0	0	#000000
245	0	0	0	#000000
246	0	0	0	#000000
247	0	0	0	#000000
248	0	0	0	#000000
249	0	0	0	#000000
250	0	0	0	#000000
251	0	0	0	#000000
252	0	0	0	#000000
253	0	0	0	#000000
254	0	0	0	#000000
