index	r	g	b	hex
0	255	255	255	#FFFFFF
1	12	0	0	#0C0000
2	0	0	0	#000000
3	85	85	85	#555555
4	204	153	102	#CC9966
5	61	76	63	#3D4C3F
6	71	127	44	#477F2C
7	174	79	24	#AE4F18
8	137	138	138	#898A8A
9	52	89	34	#345922
10	103	98	98	#676262
11	66	89	56	#425938
12	170	171	172	#AAABAC
13	118	18	4	#761204
14	158	158	158	#9E9E9E
15	129	0	3	#810003
16	163	122	82	#A37A52
17	204	92	28	#CC5C1C
18	33	51	0	#213300
19	192	0	22	#C00016
20	122	116	116	#7A7474
21	255	255	255	#FFFFFF
22	111	122	113	#6F7A71
23	45	43	43	#2D2B2B
24	20	19	19	#141313
25	91	119	78	#5B774E
26	77	72	72	#4D4848
27	147	168	43	#93A82B
28	233	233	233	#E9E9E9
29	198	200	202	#C6C8CA
30	33	109	10	#216D0A
31	57	102	35	#396623
32	20	71	5	#144705
33	102	51	0	#663300
34	65	136	43	#41882B
35	121	121	121	#797979
36	42	71	27	#2A471B
37	136	62	19	#883E13
38	153	102	0	#996600
39	118	134	34	#768622
40	83	111	70	#536F46
41	172	100	32	#AC6420
42	74	92	65	#4A5C41
43	118	69	26	#76451A
44	204	153	51	#CC9933
45	99	106	57	#636A39
46	52	27	8	#341B08
47	29	27	27	#1D1B1B
48	45	64	65	#2D4041
49	23	28	24	#171C18
50	121	131	69	#798345
51	82	100	73	#526449
52	0	0	0	#000000
53	0	0	0	#000000
54	33	102	10	#21660A
55	99	94	94	#635E5E
56	80	78	78	#504E4E
57	25	38	38	#192626
58	119	132	141	#77848D
59	18	34	10	#12220A
60	93	12	0	#5D0C00
61	0	0	0	#000000
62	68	10	2	#440A02
63	225	106	37	#E16A25
64	46	23	0	#2E1700
65	59	74	52	#3B4A34
66	129	139	77	#818B4D
67	105	105	105	#696969
68	53	55	43	#35372B
69	153	102	51	#996633
70	255	204	153	#FFCC99
71	92	0	2	#5C0002
72	235	144	0	#EB9000
73	10	8	8	#0A0808
74	189	155	145	#BD9B91
75	106	48	15	#6A300F
76	44	5	0	#2C0500
77	255	204	102	#FFCC66
78	100	118	102	#647666
79	160	135	113	#A08771
80	159	91	25	#9F5B19
81	213	167	121	#D5A779
82	137	27	11	#891B0B
83	83	83	83	#535353
84	60	60	60	#3C3C3C
85	149	141	140	#958D8C
86	179	27	7	#B31B07
87	239	52	0	#EF3400
88	88	99	107	#58636B
89	86	81	81	#565151
90	122	82	41	#7A5229
91	131	147	157	#83939D
92	78	96	69	#4E6045
93	139	14	2	#8B0E02
94	86	0	2	#560002
95	153	14	0	#990E00
96	29	25	113	#1D1971
97	156	202	147	#9CCA93
98	189	102	0	#BD6600
99	80	99	71	#506347
100	205	111	0	#CD6F00
101	153	166	173	#99A6AD
102	116	122	126	#747A7E
103	197	148	100	#C59464
104	45	55	62	#2D373E
105	8	5	5	#080505
106	246	170	79	#F6AA4F
107	173	184	190	#ADB8BE
108	98	125	84	#627D54
109	48	46	43	#302E2B
110	255	158	0	#FF9E00
111	205	29	0	#CD1D00
112	192	0	48	#C00030
113	255	78	0	#FF4E00
114	246	103	79	#F6674F
115	215	137	0	#D78900
116	81	44	13	#512C0D
117	24	28	23	#181C17
118	16	28	0	#101C00
119	119	119	119	#777777
120	116	9	36	#740924
121	66	80	58	#42503A
122	86	104	77	#56684D
123	255	0	24	#FF0018
124	146	192	0	#92C000
125	89	108	80	#596C50
126	88	106	79	#586A4F
127	87	11	0	#570B00
128	226	226	226	#E2E2E2
129	184	155	106	#B89B6A
130	99	68	49	#634431
131	115	115	115	#737373
132	184	155	106	#B89B6A
