index	r	g	b	hex
0	255	255	255	#FFFFFF
1	255	255	255	#FFFFFF
2	102	102	102	#666666
3	177	223	246	#B1DFF6
4	148	140	115	#948C73
5	29	83	130	#1D5382
6	88	64	67	#584043
7	84	63	66	#543F42
8	47	42	58	#2F2A3A
9	84	75	104	#544B68
10	67	60	83	#433C53
11	157	151	178	#9D97B2
12	194	188	215	#C2BCD7
13	59	47	122	#3B2F7A
14	72	59	140	#483B8C
15	103	88	176	#6758B0
16	253	253	254	#FDFDFE
17	30	31	46	#1E1F2E
18	73	76	108	#494C6C
19	45	47	63	#2D2F3F
20	31	35	57	#1F2339
21	44	50	82	#2C3252
22	55	63	102	#373F66
23	18	25	56	#121938
24	37	40	51	#252833
25	53	58	73	#353A49
26	54	59	74	#363B4A
27	76	83	104	#4C5368
28	67	73	91	#43495B
29	36	39	49	#242731
30	52	54	60	#34363C
31	51	78	153	#334E99
32	69	100	186	#4564BA
33	100	130	211	#6482D3
34	163	181	230	#A3B5E6
35	41	45	56	#292D38
36	83	91	113	#535B71
37	34	96	255	#2260FF
38	30	45	84	#1E2D54
39	63	76	107	#3F4C6B
40	58	64	79	#3A404F
41	37	50	79	#25324F
42	92	109	147	#5C6D93
43	91	103	130	#5B6782
44	124	137	166	#7C89A6
45	157	162	173	#9DA2AD
46	71	85	114	#475572
47	156	162	174	#9CA2AE
48	139	142	148	#8B8E94
49	205	208	214	#CDD0D6
50	15	24	40	#0F1828
51	48	60	82	#303C52
52	106	127	165	#6A7FA5
53	57	62	71	#393E47
54	18	36	61	#12243D
55	170	176	184	#AAB0B8
56	117	120	124	#75787C
57	136	192	254	#88C0FE
58	29	67	104	#1D4368
59	78	165	255	#4EA5FF
60	51	85	118	#335576
61	153	201	251	#99C9FB
62	187	218	249	#BBDAF9
63	229	242	255	#E5F2FF
64	90	92	94	#5A5C5E
65	140	141	142	#8C8D8E
66	251	252	253	#FBFCFD
67	250	251	252	#FAFBFC
68	23	66	104	#174268
69	39	70	98	#274662
70	48	84	116	#305474
71	51	89	123	#33597B
72	52	90	124	#345A7C
73	47	81	112	#2F5170
74	41	71	98	#294762
75	54	92	127	#365C7F
76	42	72	99	#2A4863
77	55	93	128	#375D80
78	51	86	118	#335676
79	56	94	129	#385E81
80	56	94	128	#385E80
81	51	85	117	#335575
82	49	83	113	#315371
83	57	95	130	#395F82
84	52	87	118	#345776
85	52	86	117	#345675
86	43	70	94	#2B465E
87	26	67	103	#1A4367
88	49	107	156	#316B9C
89	31	56	78	#1F384E
90	46	81	111	#2E516F
91	47	82	112	#2F5270
92	51	88	118	#335876
93	45	77	103	#2D4D67
94	57	97	130	#396182
95	52	88	118	#345876
96	58	97	131	#3A6183
97	52	88	117	#345875
98	60	101	134	#3C6586
99	61	102	135	#3D6687
100	62	102	135	#3E6687
101	55	91	120	#375B78
102	62	101	134	#3E6586
103	59	96	127	#3B607F
104	60	97	128	#3C6180
105	56	91	120	#385B78
106	55	89	118	#375976
107	65	104	138	#41688A
108	66	106	139	#426A8B
109	61	98	128	#3D6280
110	62	99	130	#3E6382
111	56	89	117	#385975
112	62	99	129	#3E6381
113	63	100	130	#3F6482
114	58	91	118	#3A5B76
115	54	95	127	#365F7F
116	55	96	128	#376080
117	50	87	116	#325774
118	56	97	129	#386181
119	51	88	117	#335875
120	57	98	130	#396282
121	58	99	131	#3A6383
122	57	98	129	#396281
123	58	98	129	#3A6281
124	55	90	118	#375A76
125	65	107	138	#416B8A
126	49	79	103	#314F67
127	56	90	117	#385A75
128	62	100	129	#3E6481
129	57	91	118	#395B76
130	58	92	119	#3A5C77
131	64	102	131	#406683
132	51	81	104	#335168
133	64	101	130	#406582
134	12	16	19	#0C1013
135	62	104	134	#3E6886
136	65	108	139	#416C8B
137	70	110	139	#466E8B
138	68	107	135	#446B87
139	71	111	140	#476F8C
140	72	112	140	#48708C
141	189	225	249	#BDE1F9
142	0	176	236	#00B0EC
143	0	181	236	#00B5EC
144	6	98	123	#06627B
145	13	95	116	#0D5F74
146	134	186	198	#86BAC6
147	153	204	214	#99CCD6
148	163	183	183	#A3B7B7
149	140	157	157	#8C9D9D
150	254	255	255	#FEFFFF
151	253	254	254	#FDFEFE
152	46	75	57	#2E4B39
153	218	240	225	#DAF0E1
154	216	251	226	#D8FBE2
155	185	230	196	#B9E6C4
156	80	125	89	#507D59
157	132	188	142	#84BC8E
158	180	234	184	#B4EAB8
159	13	211	23	#0DD317
160	34	72	33	#224821
161	47	88	46	#2F582E
162	67	110	66	#436E42
163	10	220	0	#0ADC00
164	88	137	86	#588956
165	49	67	46	#31432E
166	127	195	87	#7FC357
167	131	196	88	#83C458
168	101	112	67	#657043
169	169	180	96	#A9B460
170	252	254	215	#FCFED7
171	254	254	253	#FEFEFD
172	250	239	136	#FAEF88
173	177	175	161	#B1AFA1
174	255	242	176	#FFF2B0
175	164	157	133	#A49D85
176	181	174	150	#B5AE96
177	135	129	109	#87816D
178	86	83	73	#565349
179	162	156	138	#A29C8A
180	211	204	184	#D3CCB8
181	126	117	95	#7E755F
182	63	59	49	#3F3B31
183	165	148	110	#A5946E
184	174	157	120	#AE9D78
185	136	123	94	#887B5E
186	195	176	135	#C3B087
187	156	141	108	#9C8D6C
188	221	200	155	#DDC89B
189	149	138	113	#958A71
190	249	211	131	#F9D383
191	109	98	75	#6D624B
192	100	89	71	#645947
193	231	174	118	#E7AE76
194	235	128	32	#EB8020
195	194	140	90	#C28C5A
196	252	187	125	#FCBB7D
197	236	175	119	#ECAF77
198	193	145	101	#C19165
199	190	143	100	#BE8F64
200	65	52	40	#413428
201	44	35	27	#2C231B
202	240	212	187	#F0D4BB
203	207	183	161	#CFB7A1
204	232	211	192	#E8D3C0
205	199	160	126	#C7A07E
206	181	164	150	#B5A496
207	154	126	104	#9A7E68
208	172	156	145	#AC9C91
209	93	61	40	#5D3D28
210	250	122	52	#FA7A34
211	217	109	50	#D96D32
212	211	109	53	#D36D35
213	235	128	64	#EB8040
214	250	174	129	#FAAE81
215	220	208	201	#DCD0C9
216	222	110	51	#DE6E33
217	227	215	209	#E3D7D1
218	235	225	220	#EBE1DC
219	235	227	224	#EBE3E0
220	178	44	0	#B22C00
