index	r	g	b	hex
0	255	255	255	#FFFFFF
1	0	0	0	#000000
2	3	1	3	#030103
3	15	3	16	#0F0310
4	10	2	11	#0A020B
5	160	34	178	#A022B2
6	90	19	100	#5A1364
7	45	10	50	#2D0A32
8	32	7	35	#200723
9	138	30	155	#8A1E9B
10	115	25	129	#731981
11	64	14	72	#400E48
12	22	5	25	#160519
13	7	2	8	#070208
14	4	1	5	#040105
15	0	14	0	#000E00
16	0	12	0	#000C00
17	0	10	0	#000A00
18	0	8	0	#000800
19	0	6	0	#000600
20	0	4	0	#000400
21	0	2	0	#000200
22	1	18	0	#011200
23	1	17	0	#011100
24	2	21	0	#021500
25	3	24	0	#031800
26	2	19	0	#021300
27	2	17	0	#021100
28	3	22	0	#031600
29	4	26	0	#041A00
30	4	25	0	#041900
31	7	32	0	#072000
32	6	30	0	#061E00
33	6	29	0	#061D00
34	3	14	0	#030E00
35	27	88	10	#1B580A
36	9	38	0	#092600
37	8	34	0	#082200
38	6	27	0	#061B00
39	5	21	0	#051500
40	2	9	0	#020900
41	11	44	1	#0B2C01
42	10	41	1	#0A2901
43	13	49	2	#0D3102
44	12	47	2	#0C2F02
45	15	56	3	#0F3803
46	15	55	3	#0F3703
47	14	53	3	#0E3503
48	17	58	4	#113A04
49	20	67	6	#144306
50	19	64	6	#134006
51	22	72	7	#164807
52	22	71	7	#164707
53	21	70	7	#154607
54	21	69	7	#154507
55	24	78	8	#184E08
56	23	76	8	#174C08
57	29	90	10	#1D5A0A
58	26	82	9	#1A5209
59	30	93	11	#1E5D0B
60	27	85	10	#1B550A
61	32	98	12	#20620C
62	10	38	0	#0A2600
63	9	36	0	#092400
64	8	33	0	#082100
65	6	24	0	#061800
66	3	12	0	#030C00
67	12	45	1	#0C2D01
68	12	43	1	#0C2B01
69	11	42	1	#0B2A01
70	13	45	2	#0D2D02
71	18	61	4	#123D04
72	20	62	6	#143E06
73	22	68	7	#164407
74	10	37	0	#0A2500
75	10	35	0	#0A2300
76	9	32	0	#092000
77	8	30	0	#081E00
78	5	18	0	#051200
79	3	11	0	#030B00
80	17	55	3	#113703
81	6	19	0	#061300
82	5	14	0	#050E00
83	3	7	0	#030700
84	6	11	0	#060B00
85	5	9	0	#050900
86	4	7	0	#040700
87	9	9	0	#090900
88	7	7	0	#070700
89	3	3	0	#030300
90	16	15	0	#100F00
91	19	18	1	#131201
92	18	17	1	#121101
93	17	16	1	#111001
94	20	19	2	#141302
95	13	12	0	#0D0C00
96	12	11	0	#0C0B00
97	27	25	3	#1B1903
98	29	27	4	#1D1B04
99	32	30	5	#201E05
100	36	34	7	#242207
101	34	32	7	#222007
102	51	48	11	#33300B
103	58	55	13	#3A370D
104	49	46	11	#312E0B
105	66	62	16	#423E10
106	63	59	16	#3F3B10
107	11	10	0	#0B0A00
108	10	9	0	#0A0900
109	20	18	1	#141201
110	24	22	3	#181603
111	13	12	2	#0D0C02
112	41	38	8	#292608
113	43	40	9	#2B2809
114	54	50	12	#36320C
115	70	65	17	#464111
116	61	57	15	#3D390F
117	78	72	20	#4E4814
118	74	69	19	#4A4513
119	31	28	5	#1F1C05
120	28	25	5	#1C1905
121	22	20	4	#161404
122	11	10	2	#0B0A02
123	59	53	11	#3B350B
124	158	141	30	#9E8D1E
125	69	62	13	#453E0D
126	63	57	12	#3F390C
127	141	126	27	#8D7E1B
128	94	84	18	#5E5412
129	57	51	11	#39330B
130	87	78	17	#574E11
131	20	18	4	#141204
132	10	9	2	#0A0902
133	39	35	8	#272308
134	56	51	12	#38330C
135	46	42	10	#2E2A0A
136	15	13	0	#0F0D00
137	23	20	2	#171402
138	17	15	3	#110F03
139	125	111	24	#7D6F18
140	108	96	21	#6C6015
141	81	72	16	#514810
142	75	67	15	#4B430F
143	25	22	5	#191605
144	19	17	4	#131104
145	9	8	2	#090802
146	15	13	3	#0F0D03
147	5	4	0	#050400
148	4	3	0	#040300
149	7	5	0	#070500
150	3	2	0	#030200
151	10	5	0	#0A0500
152	2	1	0	#020100
153	13	4	0	#0D0400
154	7	2	0	#070200
155	60	18	1	#3C1201
156	65	20	2	#411402
157	62	19	2	#3E1302
158	61	19	2	#3D1302
159	53	14	0	#350E00
160	51	14	0	#330E00
161	43	12	0	#2B0C00
162	36	10	0	#240A00
163	62	18	1	#3E1201
164	61	17	1	#3D1101
165	59	17	1	#3B1101
166	56	16	1	#381001
167	70	20	2	#461402
168	65	19	2	#411302
169	77	23	4	#4D1704
170	86	26	5	#561A05
171	94	29	6	#5E1D06
172	91	29	6	#5B1D06
173	77	24	5	#4D1805
174	99	31	7	#631F07
175	97	31	7	#611F07
176	106	34	8	#6A2208
177	122	39	10	#7A270A
178	102	33	8	#662108
179	131	43	11	#832B0B
180	128	42	11	#802A0B
181	117	38	10	#75260A
182	145	48	13	#91300D
183	137	45	12	#892D0C
184	134	44	12	#862C0C
185	144	47	13	#902F0D
186	141	47	13	#8D2F0D
187	51	13	0	#330D00
188	49	12	0	#310C00
189	47	12	0	#2F0C00
190	45	11	0	#2D0B00
191	40	10	0	#280A00
192	39	10	0	#270A00
193	38	9	0	#260900
194	24	6	0	#180600
195	8	2	0	#080200
196	57	15	1	#390F01
197	74	21	4	#4A1504
198	81	24	5	#511805
199	89	27	6	#591B06
200	114	36	9	#722409
201	110	35	9	#6E2309
202	125	40	11	#7D280B
203	43	10	0	#2B0A00
204	36	8	0	#240800
205	35	8	0	#230800
206	32	7	0	#200700
207	30	7	0	#1E0700
208	27	6	0	#1B0600
209	18	4	0	#120400
210	34	7	0	#220700
211	31	6	0	#1F0600
212	29	6	0	#1D0600
213	21	4	0	#150400
214	10	2	0	#0A0200
215	27	5	0	#1B0500
216	25	4	0	#190400
217	14	2	0	#0E0200
218	17	2	0	#110200
219	21	2	0	#150200
220	18	2	0	#120200
221	22	2	0	#160200
222	13	1	0	#0D0100
223	20	1	0	#140100
224	18	1	0	#120100
225	17	0	0	#110000
226	14	0	0	#0E0000
227	12	0	0	#0C0000
228	11	0	0	#0B0000
229	8	0	0	#080000
230	6	0	0	#060000
231	5	0	0	#050000
232	1	0	0	#010000
233	18	3	3	#120303
234	12	2	2	#0C0202
235	44	8	8	#2C0808
236	22	4	4	#160404
237	38	7	7	#260707
238	16	3	3	#100303
239	180	35	35	#B42323
240	160	31	31	#A01F1F
241	140	27	27	#8C1B1B
242	119	23	23	#771717
243	98	19	19	#621313
244	82	16	16	#521010
245	52	10	10	#340A0A
246	71	14	14	#470E0E
247	60	12	12	#3C0C0C
248	25	5	5	#190505
249	15	3	3	#0F0303
