index	r	g	b	hex
0	255	255	255	#FFFFFF
1	75	2	4	#4B0204
2	130	20	31	#82141F
3	75	80	85	#4B5055
4	84	85	86	#545556
5	103	104	105	#676869
6	61	67	71	#3D4347
7	75	82	87	#4B5257
8	71	79	84	#474F54
9	73	81	86	#495156
10	50	55	58	#32373A
11	139	150	157	#8B969D
12	160	172	179	#A0ACB3
13	74	110	128	#4A6E80
14	61	90	105	#3D5A69
15	61	71	76	#3D474C
16	50	58	62	#323A3E
17	16	80	111	#10506F
18	30	109	147	#1E6D93
19	44	128	169	#2C80A9
20	63	102	121	#3F6679
21	54	87	103	#365767
22	52	84	99	#345463
23	44	71	84	#2C4754
24	48	75	87	#304B57
25	65	96	111	#41606F
26	53	79	91	#354F5B
27	49	67	75	#31434B
28	47	56	60	#2F383C
29	38	68	80	#264450
30	41	69	80	#294550
31	29	48	56	#1D3038
32	58	92	106	#3A5C6A
33	37	56	64	#253840
34	40	55	61	#28373D
35	39	46	49	#272E31
36	41	48	51	#293033
37	39	71	83	#274753
38	32	58	68	#203A44
39	46	83	97	#2E5361
40	35	59	68	#233B44
41	51	81	92	#33515C
42	25	39	44	#19272C
43	31	48	54	#1F3036
44	30	46	52	#1E2E34
45	47	70	78	#2F464E
46	43	59	65	#2B3B41
47	35	48	53	#233035
48	60	70	73	#3C4649
49	67	77	80	#434D50
50	58	68	70	#3A4446
51	68	79	81	#444F51
52	48	56	57	#303839
53	56	65	66	#384142
54	185	217	212	#B9D9D4
55	39	102	0	#276600
56	37	87	6	#255706
57	45	106	7	#2D6A07
58	48	75	16	#304B10
59	39	61	13	#273D0D
60	29	45	10	#1D2D0A
61	24	37	8	#182508
62	108	132	25	#6C8419
63	113	138	28	#718A1C
64	132	153	34	#849922
65	252	243	164	#FCF3A4
66	207	199	134	#CFC786
67	255	238	162	#FFEEA2
68	209	195	133	#D1C385
69	190	162	56	#BEA238
70	150	141	108	#968D6C
71	104	98	75	#68624B
72	148	139	107	#948B6B
73	217	205	164	#D9CDA4
74	181	169	130	#B5A982
75	156	145	112	#9C9170
76	128	119	92	#80775C
77	85	79	61	#554F3D
78	203	189	147	#CBBD93
79	166	155	120	#A69B78
80	127	119	92	#7F775C
81	95	89	69	#5F5945
82	241	237	225	#F1EDE1
83	153	148	134	#999486
84	199	176	117	#C7B075
85	163	144	96	#A39060
86	159	141	94	#9F8D5E
87	223	216	199	#DFD8C7
88	198	194	184	#C6C2B8
89	187	180	164	#BBB4A4
90	183	177	163	#B7B1A3
91	158	130	75	#9E824B
92	193	159	92	#C19F5C
93	154	127	74	#9A7F4A
94	251	196	101	#FBC465
95	188	141	66	#BC8D42
96	232	226	217	#E8E2D9
97	182	123	41	#B67B29
98	146	98	33	#926221
99	155	105	36	#9B6924
100	124	84	29	#7C541D
101	127	86	30	#7F561E
102	104	71	26	#68471A
103	127	87	32	#7F5720
104	95	65	24	#5F4118
105	78	53	20	#4E3514
106	63	43	16	#3F2B10
107	117	75	25	#754B19
108	114	73	25	#724919
109	147	95	33	#935F21
110	143	91	31	#8F5B1F
111	247	164	75	#F7A44B
112	202	134	61	#CA863D
113	204	162	121	#CCA279
114	255	203	152	#FFCB98
115	198	136	79	#C6884F
116	162	111	65	#A26F41
117	153	121	91	#99795B
118	195	113	52	#C37134
119	160	93	43	#A05D2B
120	166	80	18	#A65012
121	156	75	21	#9C4B15
122	221	111	32	#DD6F20
123	88	43	13	#582B0D
124	114	56	17	#723811
125	93	46	14	#5D2E0E
126	59	29	9	#3B1D09
127	66	33	11	#42210B
128	99	50	17	#633211
129	81	41	14	#51290E
130	93	48	17	#5D3011
131	241	128	46	#F1802E
132	66	40	22	#422816
133	96	38	0	#602600
134	79	31	0	#4F1F00
135	52	23	4	#341704
136	190	91	26	#BE5B1A
137	162	77	23	#A24D17
138	133	63	19	#853F13
139	109	53	17	#6D3511
140	72	35	11	#48230B
141	133	65	21	#854115
142	99	49	16	#633110
143	81	40	13	#51280D
144	65	32	11	#41200B
145	53	26	9	#351A09
146	114	58	21	#723A15
147	147	84	43	#93542B
148	145	87	50	#915732
149	96	32	0	#602000
150	148	59	20	#943B14
151	229	79	33	#E54F21
152	188	65	27	#BC411B
153	130	28	0	#821C00
154	107	23	0	#6B1700
155	145	46	16	#912E10
156	152	51	23	#983317
157	89	20	3	#591403
158	108	25	4	#6C1904
159	87	22	7	#571607
160	92	47	36	#5C2F24
161	71	18	6	#471206
162	182	48	22	#B63016
163	163	44	21	#A32C15
164	134	36	17	#862411
165	159	24	6	#9F1806
166	105	21	13	#69150D
167	76	18	13	#4C120D
168	62	15	11	#3E0F0B
169	132	0	0	#840000
170	108	0	0	#6C0000
171	99	0	0	#630000
172	81	0	0	#510000
173	183	19	19	#B71313
174	216	24	24	#D81818
175	177	20	20	#B11414
176	69	8	8	#450808
177	173	29	29	#AD1D1D
178	233	230	230	#E9E6E6
179	169	167	167	#A9A7A7
180	206	204	204	#CECCCC
181	191	189	189	#BFBDBD
182	91	2	5	#5B0205
183	243	243	243	#F3F3F3
184	235	235	235	#EBEBEB
185	226	226	226	#E2E2E2
186	210	210	210	#D2D2D2
187	209	209	209	#D1D1D1
188	199	199	199	#C7C7C7
189	194	194	194	#C2C2C2
190	178	178	178	#B2B2B2
191	172	172	172	#ACACAC
192	162	162	162	#A2A2A2
193	159	159	159	#9F9F9F
194	146	146	146	#929292
195	145	145	145	#919191
196	133	133	133	#858585
197	129	129	129	#818181
198	119	119	119	#777777
199	97	97	97	#616161
200	81	81	81	#515151
201	32	32	32	#202020
202	23	23	23	#171717
203	19	19	19	#131313
204	0	0	0	#000000
205	0	0	0	#000000
206	0	0	0	#000000
207	0	0	0	#000000
208	0	0	0	#000000
209	0	0	0	#000000
