index	r	g	b	hex
0	255	255	255	#FFFFFF
1	0	0	0	#000000
2	133	138	139	#858A8B
3	13	78	104	#0D4E68
4	208	77	79	#D04D4F
5	240	115	136	#F07388
6	90	11	28	#5A0B1C
7	160	153	159	#A0999F
8	150	141	150	#968D96
9	155	146	155	#9B929B
10	227	80	250	#E350FA
11	232	140	250	#E88CFA
12	99	92	101	#635C65
13	164	154	168	#A49AA8
14	236	231	238	#ECE7EE
15	149	78	250	#954EFA
16	106	67	238	#6A43EE
17	1	0	6	#010006
18	0	0	2	#000002
19	32	32	53	#202035
20	27	27	44	#1B1B2C
21	206	206	250	#CECEFA
22	233	234	240	#E9EAF0
23	231	233	236	#E7E9EC
24	48	86	131	#305683
25	34	47	63	#222F3F
26	73	82	93	#49525D
27	8	20	34	#081422
28	53	73	95	#35495F
29	2	12	22	#020C16
30	3	4	5	#030405
31	0	29	53	#001D35
32	0	23	41	#001729
33	0	17	29	#00111D
34	22	43	57	#162B39
35	111	114	116	#6F7274
36	0	63	101	#003F65
37	65	118	153	#417699
38	0	57	91	#00395B
39	0	51	81	#003351
40	50	182	255	#32B6FF
41	41	107	145	#296B91
42	1	54	82	#013652
43	1	47	71	#012F47
44	3	35	51	#032333
45	12	37	50	#0C2532
46	66	154	197	#429AC5
47	39	79	99	#274F63
48	85	167	210	#55A7D2
49	117	201	244	#75C9F4
50	86	88	89	#565859
51	0	85	123	#00557B
52	0	77	111	#004D6F
53	0	74	109	#004A6D
54	0	67	99	#004363
55	0	60	88	#003C58
56	0	43	63	#002B3F
57	0	34	49	#002231
58	0	33	49	#002131
59	1	62	90	#013E5A
60	1	35	50	#012332
61	4	57	82	#043952
62	8	107	154	#086B9A
63	12	92	130	#0C5C82
64	19	55	72	#133748
65	128	175	197	#80AFC5
66	150	200	224	#96C8E0
67	2	71	100	#024764
68	10	80	108	#0A506C
69	5	39	53	#052735
70	11	82	111	#0B526F
71	49	195	255	#31C3FF
72	24	95	124	#185F7C
73	31	119	156	#1F779C
74	27	105	138	#1B698A
75	35	101	128	#236580
76	39	112	142	#27708E
77	51	125	155	#337D9B
78	22	52	64	#163440
79	64	111	131	#406F83
80	104	144	161	#6890A1
81	1	38	51	#012633
82	4	35	47	#04232F
83	11	71	92	#0B475C
84	15	53	67	#0F3543
85	62	117	138	#3E758A
86	212	243	254	#D4F3FE
87	5	68	88	#054458
88	157	206	223	#9DCEDF
89	165	210	225	#A5D2E1
90	151	181	191	#97B5BF
91	77	80	81	#4D5051
92	121	124	125	#797C7D
93	2	41	52	#022934
94	8	109	137	#086D89
95	10	81	101	#0A5165
96	36	112	134	#247086
97	36	109	131	#246D83
98	14	28	32	#0E1C20
99	3	118	147	#037693
100	10	99	120	#0A6378
101	19	150	181	#1396B5
102	12	84	103	#0C5467
103	121	125	126	#797D7E
104	116	120	121	#747879
105	133	137	138	#85898A
106	128	132	133	#808485
107	125	129	130	#7D8182
108	138	142	143	#8A8E8F
109	3	117	140	#03758C
110	18	79	91	#124F5B
111	9	14	15	#090E0F
112	102	142	150	#668E96
113	138	143	144	#8A8F90
114	244	249	250	#F4F9FA
115	136	148	150	#889496
116	112	118	119	#707677
117	117	123	124	#757B7C
118	4	47	54	#042F36
119	85	192	209	#55C0D1
120	91	178	188	#5BB2BC
121	183	191	192	#B7BFC0
122	188	196	197	#BCC4C5
123	10	53	57	#0A3539
124	23	88	94	#17585E
125	113	186	193	#71BAC1
126	63	101	104	#3F6568
127	145	157	158	#919D9E
128	51	104	107	#33686B
129	22	37	38	#162526
130	195	226	228	#C3E2E4
131	182	196	197	#B6C4C5
132	16	58	59	#103A3B
133	2	3	3	#020303
134	162	212	212	#A2D4D4
135	135	143	143	#878F8F
136	130	138	138	#828A8A
137	40	41	41	#282929
138	89	90	90	#595A5A
139	60	102	99	#3C6663
140	34	56	54	#223836
141	86	148	140	#56948C
142	38	68	62	#26443E
143	143	176	168	#8FB0A8
144	173	194	187	#ADC2BB
145	179	192	187	#B3C0BB
146	45	47	46	#2D2F2E
147	142	144	143	#8E908F
148	129	131	130	#818382
149	175	192	183	#AFC0B7
150	172	180	175	#ACB4AF
151	145	148	146	#919492
152	131	134	132	#838684
153	0	76	19	#004C13
154	20	160	52	#14A034
155	8	9	8	#080908
156	148	150	148	#949694
157	145	147	145	#919391
158	134	136	134	#868886
159	1	3	0	#010300
160	137	212	100	#89D464
161	95	148	66	#5F9442
162	2	5	0	#020500
163	243	250	238	#F3FAEE
164	92	105	62	#5C693E
165	216	218	208	#D8DAD0
166	148	149	144	#949590
167	246	248	232	#F6F8E8
168	1	1	0	#010100
169	115	115	2	#737302
170	191	191	134	#BFBF86
171	4	4	3	#040403
172	249	249	235	#F9F9EB
173	21	21	20	#151514
174	243	234	0	#F3EA00
175	169	165	0	#A9A500
176	163	159	0	#A39F00
177	253	252	215	#FDFCD7
178	168	155	0	#A89B00
179	247	225	0	#F7E100
180	176	160	0	#B0A000
181	248	219	0	#F8DB00
182	172	152	0	#AC9800
183	250	227	51	#FAE333
184	250	249	241	#FAF9F1
185	208	177	0	#D0B100
186	178	151	0	#B29700
187	178	154	0	#B29A00
188	176	150	0	#B09600
189	250	217	19	#FAD913
190	236	204	28	#ECCC1C
191	209	185	31	#D1B91F
192	207	182	31	#CFB61F
193	233	205	36	#E9CD24
194	249	225	78	#F9E14E
195	239	229	169	#EFE5A9
196	235	193	0	#EBC100
197	184	152	0	#B89800
198	179	148	0	#B39400
199	151	126	0	#977E00
200	250	210	2	#FAD202
201	198	169	30	#C6A91E
202	250	217	42	#FAD92A
203	186	161	33	#BAA121
204	190	163	38	#BEA326
205	250	216	58	#FAD83A
206	216	204	145	#D8CC91
207	233	191	0	#E9BF00
208	165	135	0	#A58700
209	140	114	0	#8C7200
210	215	183	44	#D7B72C
211	121	117	105	#797569
212	92	69	7	#5C4507
213	190	140	11	#BE8C0B
214	212	160	28	#D4A01C
215	3	2	0	#030200
216	189	136	28	#BD881C
217	159	103	0	#9F6700
218	173	115	10	#AD730A
219	195	161	105	#C3A169
220	20	18	15	#14120F
221	6	5	4	#060504
222	104	103	102	#686766
223	201	176	156	#C9B09C
224	91	82	76	#5B524C
225	226	97	25	#E26119
226	116	107	102	#746B66
227	6	2	0	#060200
228	9	7	6	#090706
229	107	105	104	#6B6968
230	109	101	98	#6D6562
231	44	18	10	#2C120A
232	58	55	54	#3A3736
233	96	86	83	#605653
234	82	74	72	#524A48
235	71	67	66	#474342
236	244	63	33	#F43F21
237	170	43	24	#AA2B18
238	103	94	93	#675E5D
239	11	1	1	#0B0101
