index	r	g	b	hex
0	255	255	255	#FFFFFF
1	255	255	255	#FFFFFF
2	216	45	46	#D82D2E
3	222	117	118	#DE7576
4	239	0	184	#EF00B8
5	191	0	146	#BF0092
6	128	0	98	#800062
7	159	0	123	#9F007B
8	255	0	219	#FF00DB
9	255	83	234	#FF53EA
10	255	132	241	#FF84F1
11	174	181	187	#AEB5BB
12	65	92	104	#415C68
13	125	156	171	#7D9CAB
14	140	173	188	#8CADBC
15	131	162	176	#83A2B0
16	150	183	198	#96B7C6
17	145	169	180	#91A9B4
18	48	75	86	#304B56
19	62	96	110	#3E606E
20	107	133	144	#6B8590
21	171	198	209	#ABC6D1
22	34	53	60	#22353C
23	87	130	146	#578292
24	68	102	114	#446672
25	112	151	166	#7097A6
26	88	117	128	#587580
27	68	91	99	#445B63
28	94	125	136	#5E7D88
29	69	92	100	#455C64
30	64	85	93	#40555D
31	58	77	84	#3A4D54
32	95	126	137	#5F7E89
33	94	124	135	#5E7C87
34	87	115	125	#57737D
35	92	123	133	#5C7B85
36	90	120	130	#5A7882
37	95	126	136	#5F7E88
38	92	122	132	#5C7A84
39	85	113	122	#55717A
40	53	74	77	#354A4D
41	51	77	80	#334D50
42	86	122	126	#567A7E
43	79	103	106	#4F676A
44	111	144	148	#6F9094
45	127	154	157	#7F9A9D
46	149	173	176	#95ADB0
47	161	233	240	#A1E9F0
48	167	213	217	#A7D5D9
49	201	236	239	#C9ECEF
50	108	180	148	#6CB494
51	96	157	130	#609D82
52	84	131	111	#54836F
53	54	84	71	#365447
54	166	210	190	#A6D2BE
55	57	237	57	#39ED39
56	147	202	120	#93CA78
57	109	177	0	#6DB100
58	153	219	47	#99DB2F
59	158	255	0	#9EFF00
60	160	255	0	#A0FF00
61	137	220	0	#89DC00
62	101	162	0	#65A200
63	84	135	0	#548700
64	67	108	0	#436C00
65	188	255	78	#BCFF4E
66	218	255	70	#DAFF46
67	247	246	130	#F7F682
68	255	229	83	#FFE553
69	255	210	0	#FFD200
70	239	177	0	#EFB100
71	190	140	0	#BE8C00
72	129	94	0	#815E00
73	196	158	54	#C49E36
74	102	78	36	#664E24
75	158	122	57	#9E7A39
76	223	164	66	#DFA442
77	193	144	60	#C1903C
78	236	200	140	#ECC88C
79	251	151	0	#FB9700
80	130	78	0	#824E00
81	210	140	35	#D28C23
82	255	186	83	#FFBA53
83	210	187	153	#D2BB99
84	255	232	199	#FFE8C7
85	205	109	0	#CD6D00
86	166	82	0	#A65200
87	134	60	0	#863C00
88	84	30	0	#541E00
89	186	42	41	#BA2A29
90	98	25	25	#621919
91	152	42	41	#982A29
92	142	140	140	#8E8C8C
93	224	224	224	#E0E0E0
94	217	217	217	#D9D9D9
95	213	213	213	#D5D5D5
96	181	181	181	#B5B5B5
97	179	179	179	#B3B3B3
98	161	161	161	#A1A1A1
99	128	128	128	#808080
100	114	114	114	#727272
101	103	103	103	#676767
102	97	97	97	#616161
103	86	86	86	#565656
104	71	71	71	#474747
105	60	60	60	#3C3C3C
106	0	0	0	#000000
107	0	0	0	#000000
108	0	0	0	#000000
109	0	0	0	#000000
110	0	0	0	#000000
111	0	0	0	#000000
112	0	0	0	#000000
113	0	0	0	#000000
114	0	0	0	#000000
115	0	0	0	#000000
116	0	0	0	#000000
117	0	0	0	#000000
118	0	0	0	#000000
119	0	0	0	#000000
120	0	0	0	#000000
121	0	0	0	#000000
122	0	0	0	#000000
123	0	0	0	#000000
124	0	0	0	#000000
125	0	0	0	#000000
126	0	0	0	#000000
127	0	0	0	#000000
128	0	0	0	#000000
129	0	0	0	#000000
130	0	0	0	#000000
131	0	0	0	#000000
132	0	0	0	#000000
133	0	0	0	#000000
134	0	0	0	#000000
135	0	0	0	#000000
136	0	0	0	#000000
137	0	0	0	#000000
138	0	0	0	#000000
139	0	0	0	#000000
140	0	0	0	#000000
141	0	0	0	#000000
142	0	0	0	#000000
143	0	0	0	#000000
144	0	0	0	#000000
145	0	0	0	#000000
146	0	0	0	#000000
147	0	0	0	#000000
148	0	0	0	#000000
149	0	0	0	#000000
150	0	0	0	#000000
151	0	0	0	#000000
152	0	0	0	#000000
153	0	0	0	#000000
154	0	0	0	#000000
155	0	0	0	#000000
156	0	0	0	#000000
157	0	0	0	#000000
158	0	0	0	#000000
159	0	0	0	#000000
160	0	0	0	#000000
161	0	0	0	#000000
162	0	0	0	#000000
163	0	0	0	#000000
164	0	0	0	#000000
165	0	0	0	#000000
166	0	0	0	#000000
167	0	0	0	#000000
168	0	0	0	#000000
169	0	0	0	#000000
170	0	0	0	#000000
171	0	0	0	#000000
172	0	0	0	#000000
173	0	0	0	#000000
174	0	0	0	#000000
175	0	0	0	#000000
176	0	0	0	#000000
177	0	0	0	#000000
178	0	0	0	#000000
179	0	0	0	#000000
180	0	0	0	#000000
181	0	0	0	#000000
182	0	0	0	#000000
183	0	0	0	#000000
184	0	0	0	#000000
185	0	0	0	#000000
186	0	0	0	#000000
187	0	0	0	#000000
188	0	0	0	#000000
189	0	0	0	#000000
190	0	0	0	#000000
191	0	0	0	#000000
192	0	0	0	#000000
193	0	0	0	#000000
194	0	0	0	#000000
195	0	0	0	#000000
196	0	0	0	#000000
197	0	0	0	#000000
198	0	0	0	#000000
199	0	0	0	#000000
200	0	0	0	#000000
201	0	0	0	#000000
202	0	0	0	#000000
203	0	0	0	#000000
204	0	0	0	#000000
205	0	0	0	#000000
206	0	0	0	#000000
207	0	0	0	#000000
208	0	0	0	#000000
209	0	0	0	#000000
210	0	0	0	#000000
211	0	0	0	#000000
212	0	0	0	#000000
213	0	0	0	#000000
214	0	0	0	#000000
215	0	0	0	#000000
216	0	0	0	#000000
217	0	0	0	#000000
218	0	0	0	#000000
219	0	0	0	#000000
220	0	0	0	#000000
221	0	0	0	#000000
222	0	0	0	#000000
223	0	0	0	#000000
224	0	0	0	#000000
225	0	0	0	#000000
226	0	0	0	#000000
227	0	0	0	#000000
228	0	0	0	#000000
229	0	0	0	#000000
230	0	0	0	#000000
231	0	0	0	#000000
232	0	0	0	#000000
233	0	0	0	#000000
234	0	0	0	#000000
235	0	0	0	#000000
236	0	0	0	#000000
237	0	0	0	#000000
238	0	0	0	#000000
239	0	0	0	#000000
