index	r	g	b	hex
0	255	255	255	#FFFFFF
1	254	255	255	#FEFFFF
2	242	248	244	#F2F8F4
3	240	240	240	#F0F0F0
4	234	240	235	#EAF0EB
5	255	255	193	#FFFFC1
6	225	238	229	#E1EEE5
7	225	224	224	#E1E0E0
8	255	206	208	#FFCED0
9	255	249	151	#FFF997
10	255	226	172	#FFE2AC
11	255	229	164	#FFE5A4
12	253	236	153	#FDEC99
13	210	211	213	#D2D3D5
14	209	211	212	#D1D3D4
15	209	209	209	#D1D1D1
16	255	184	184	#FFB8B8
17	197	222	203	#C5DECB
18	255	214	145	#FFD691
19	239	212	154	#EFD49A
20	255	172	172	#FFACAC
21	185	205	188	#B9CDBC
22	255	157	161	#FF9DA1
23	255	204	111	#FFCC6F
24	190	189	190	#BEBDBE
25	255	204	102	#FFCC66
26	187	182	180	#BBB6B4
27	96	201	241	#60C9F1
28	162	201	174	#A2C9AE
29	96	201	240	#60C9F0
30	78	214	241	#4ED6F1
31	77	214	240	#4DD6F0
32	166	255	106	#A6FF6A
33	255	226	38	#FFE226
34	173	173	173	#ADADAD
35	89	194	233	#59C2E9
36	255	255	4	#FFFF04
37	55	203	255	#37CBFF
38	71	206	233	#47CEE9
39	232	252	24	#E8FC18
40	242	185	80	#F2B950
41	151	194	162	#97C2A2
42	255	184	63	#FFB83F
43	103	191	208	#67BFD0
44	155	185	161	#9BB9A1
45	255	182	58	#FFB63A
46	255	201	38	#FFC926
47	252	192	45	#FCC02D
48	96	184	201	#60B8C9
49	255	111	111	#FF6F6F
50	145	179	151	#91B397
51	162	156	154	#A29C9A
52	242	172	56	#F2AC38
53	255	194	14	#FFC20E
54	136	175	148	#88AF94
55	38	175	239	#26AFEF
56	248	201	0	#F8C900
57	230	167	50	#E6A732
58	255	190	0	#FFBE00
59	255	189	0	#FFBD00
60	66	168	206	#42A8CE
61	48	181	206	#30B5CE
62	131	163	138	#83A38A
63	188	217	20	#BCD914
64	248	172	0	#F8AC00
65	233	185	0	#E9B900
66	139	139	139	#8B8B8B
67	246	139	31	#F68B1F
68	254	160	0	#FEA000
69	0	174	239	#00AEEF
70	232	152	25	#E89819
71	121	156	132	#799C84
72	211	157	37	#D39D25
73	124	221	59	#7CDD3B
74	236	143	24	#EC8F18
75	242	80	80	#F25050
76	236	159	5	#EC9F05
77	255	144	0	#FF9000
78	233	152	13	#E9980D
79	248	147	0	#F89300
80	179	145	71	#B39147
81	247	73	73	#F74949
82	137	129	127	#89817F
83	36	147	210	#2493D2
84	232	158	1	#E89E01
85	117	146	124	#75927C
86	255	61	68	#FF3D44
87	224	132	25	#E08419
88	221	140	20	#DD8C14
89	244	136	0	#F48800
90	210	163	0	#D2A300
91	110	140	119	#6E8C77
92	211	130	26	#D3821A
93	241	90	34	#F15A22
94	230	129	0	#E68100
95	229	128	0	#E58000
96	212	140	2	#D48C02
97	153	186	15	#99BA0F
98	220	132	0	#DC8400
99	220	131	0	#DC8300
100	204	121	26	#CC791A
101	209	139	1	#D18B01
102	255	76	17	#FF4C11
103	122	114	111	#7A726F
104	198	122	24	#C67A18
105	103	129	111	#67816F
106	197	121	24	#C57918
107	113	113	113	#717171
108	33	121	183	#2179B7
109	211	120	0	#D37800
110	230	50	50	#E63232
111	187	142	0	#BB8E00
112	100	122	105	#647A69
113	187	116	20	#BB7414
114	185	107	26	#B96B1A
115	181	117	20	#B57514
116	105	106	107	#696A6B
117	105	106	106	#696A6A
118	96	185	36	#60B924
119	237	27	52	#ED1B34
120	182	112	21	#B67015
121	105	105	105	#696969
122	186	120	1	#BA7801
123	209	53	42	#D1352A
124	32	105	166	#2069A6
125	194	108	0	#C26C00
126	181	116	1	#B57401
127	204	51	38	#CC3326
128	211	44	37	#D32C25
129	88	171	32	#58AB20
130	191	97	0	#BF6100
131	167	102	19	#A76613
132	121	156	9	#799C09
133	160	108	15	#A06C0F
134	157	88	26	#9D581A
135	152	104	14	#98680E
136	88	90	92	#585A5C
137	165	103	0	#A56700
138	153	111	0	#996F00
139	161	102	0	#A16600
140	0	108	149	#006C95
141	77	91	81	#4D5B51
142	75	149	25	#4B9519
143	153	93	0	#995D00
144	100	137	6	#648906
145	75	88	78	#4B584E
146	133	96	10	#85600A
147	71	142	23	#478E17
148	29	73	133	#1D4985
149	82	74	72	#524A48
150	106	54	57	#6A3639
151	113	92	0	#715C00
152	153	51	0	#993300
153	33	64	105	#214069
154	110	57	26	#6E391A
155	161	28	2	#A11C02
156	121	66	0	#794200
157	99	81	3	#635103
158	61	61	61	#3D3D3D
159	54	113	14	#36710E
160	54	62	56	#363E38
161	61	102	0	#3D6600
162	86	70	3	#564603
163	98	59	0	#623B00
164	135	0	16	#870010
165	87	56	8	#573808
166	98	48	0	#623000
167	120	22	3	#781603
168	77	31	33	#4D1F21
169	50	43	41	#322B29
170	70	57	3	#463903
171	44	72	1	#2C4801
172	70	42	0	#462A00
173	29	23	20	#1D1714
174	0	0	0	#000000
175	0	0	0	#000000
176	0	0	0	#000000
177	0	0	0	#000000
178	0	0	0	#000000
179	0	0	0	#000000
180	0	0	0	#000000
181	0	0	0	#000000
182	0	0	0	#000000
183	0	0	0	#000000
184	0	0	0	#000000
185	0	0	0	#000000
186	0	0	0	#000000
187	0	0	0	#000000
188	0	0	0	#000000
189	0	0	0	#000000
190	0	0	0	#000000
191	0	0	0	#000000
192	0	0	0	#000000
193	0	0	0	#000000
194	0	0	0	#000000
195	0	0	0	#000000
196	0	0	0	#000000
197	0	0	0	#000000
198	0	0	0	#000000
199	0	0	0	#000000
200	0	0	0	#000000
201	0	0	0	#000000
202	0	0	0	#000000
203	0	0	0	#000000
204	0	0	0	#000000
205	0	0	0	#000000
206	0	0	0	#000000
207	0	0	0	#000000
208	0	0	0	#000000
209	0	0	0	#000000
210	0	0	0	#000000
211	0	0	0	#000000
212	0	0	0	#000000
213	0	0	0	#000000
214	0	0	0	#000000
215	0	0	0	#000000
216	0	0	0	#000000
217	0	0	0	#000000
218	0	0	0	#000000
219	0	0	0	#000000
220	0	0	0	#000000
221	0	0	0	#000000
222	0	0	0	#000000
223	0	0	0	#000000
224	0	0	0	#000000
225	0	0	0	#000000
226	0	0	0	#000000
227	0	0	0	#000000
228	0	0	0	#000000
229	0	0	0	#000000
230	0	0	0	#000000
231	0	0	0	#000000
232	0	0	0	#000000
233	0	0	0	#000000
234	0	0	0	#000000
235	0	0	0	#000000
236	0	0	0	#000000
237	0	0	0	#000000
238	0	0	0	#000000
239	0	0	0	#000000
240	0	0	0	#000000
241	0	0	0	#000000
242	0	0	0	#000000
243	0	0	0	#000000
244	0	0	0	#000000
245	0	0	0	#000000
246	221	221	221	#DDDDDD
247	187	187	187	#BBBBBB
248	170	170	170	#AAAAAA
249	136	136	136	#888888
250	119	119	119	#777777
251	85	85	85	#555555
252	68	68	68	#444444
253	34	34	34	#222222
254	17	17	17	#111111
255	0	0	0	#000000
