index	r	g	b	hex
0	255	255	255	#FFFFFF
1	192	0	11	#C0000B
2	97	2	7	#610207
3	97	2	8	#610208
4	62	11	14	#3E0B0E
5	251	0	22	#FB0016
6	158	0	12	#9E000C
7	249	203	208	#F9CBD0
8	218	0	26	#DA001A
9	255	6	41	#FF0629
10	209	28	51	#D11C33
11	227	1	38	#E30126
12	255	15	52	#FF0F34
13	255	25	58	#FF193A
14	225	23	54	#E11736
15	233	52	80	#E93450
16	246	133	149	#F68595
17	219	0	37	#DB0025
18	234	11	52	#EA0B34
19	240	17	56	#F01138
20	232	18	58	#E8123A
21	229	20	59	#E5143B
22	226	25	62	#E2193E
23	214	25	57	#D61939
24	234	29	65	#EA1D41
25	40	7	13	#28070D
26	207	47	76	#CF2F4C
27	39	11	16	#270B10
28	224	64	94	#E0405E
29	48	15	21	#300F15
30	247	178	190	#F7B2BE
31	191	2	39	#BF0227
32	222	3	46	#DE032E
33	225	9	52	#E10934
34	225	14	55	#E10E37
35	219	13	54	#DB0D36
36	223	16	57	#DF1039
37	222	19	60	#DE133C
38	224	20	60	#E0143C
39	224	21	62	#E0153E
40	222	21	62	#DE153E
41	222	21	59	#DE153B
42	222	22	62	#DE163E
43	223	23	63	#DF173F
44	222	24	63	#DE183F
45	222	25	65	#DE1941
46	222	29	68	#DE1D44
47	223	34	70	#DF2246
48	223	41	76	#DF294C
49	221	49	84	#DD3154
50	69	19	29	#45131D
51	15	5	7	#0F0507
52	44	15	21	#2C0F15
53	18	8	10	#12080A
54	205	6	51	#CD0633
55	212	14	57	#D40E39
56	218	20	62	#DA143E
57	215	22	63	#D7163F
58	211	28	67	#D31C43
59	27	9	13	#1B090D
60	225	83	116	#E15374
61	158	0	39	#9E0027
62	200	18	61	#C8123D
63	9	1	3	#090103
64	196	23	65	#C41741
65	201	51	88	#C93358
66	6	2	3	#060203
67	197	74	103	#C54A67
68	19	1	6	#130106
69	190	12	59	#BE0C3B
70	186	22	67	#BA1643
71	245	105	144	#F56990
72	246	224	230	#F6E0E6
73	255	237	242	#FFEDF2
74	207	132	154	#CF849A
75	216	149	169	#D895A9
76	111	0	36	#6F0024
77	101	0	33	#650021
78	98	0	32	#620020
79	97	0	31	#61001F
80	102	1	34	#660122
81	51	1	17	#330111
82	33	1	11	#21010B
83	20	1	7	#140107
84	200	108	137	#C86C89
85	253	147	181	#FD93B5
86	171	0	59	#AB003B
87	171	0	60	#AB003C
88	149	0	50	#950032
89	148	0	49	#940031
90	130	0	44	#82002C
91	129	0	44	#81002C
92	80	0	27	#50001B
93	61	0	21	#3D0015
94	145	1	50	#910132
95	141	1	49	#8D0131
96	127	1	44	#7F012C
97	121	1	43	#79012B
98	119	1	41	#770129
99	118	1	42	#76012A
100	113	1	39	#710127
101	110	1	39	#6E0127
102	105	1	36	#690124
103	100	1	35	#640123
104	93	1	32	#5D0120
105	91	1	32	#5B0120
106	86	1	29	#56011D
107	85	1	29	#55011D
108	82	1	28	#52011C
109	78	1	27	#4E011B
110	71	1	24	#470118
111	68	1	23	#440117
112	59	1	21	#3B0115
113	53	1	19	#350113
114	147	3	52	#930334
115	50	1	18	#320112
116	148	4	53	#940435
117	42	1	15	#2A010F
118	41	1	15	#29010F
119	38	1	14	#26010E
120	149	5	54	#950536
121	150	6	55	#960637
122	158	13	63	#9E0D3F
123	160	15	65	#A00F41
124	167	22	72	#A71648
125	169	24	74	#A9184A
126	170	25	75	#AA194B
127	173	28	78	#AD1C4E
128	186	39	88	#BA2758
129	206	48	103	#CE3067
130	245	125	166	#F57DA6
131	12	9	10	#0C090A
132	44	41	42	#2C292A
133	166	0	62	#A6003E
134	157	0	56	#9D0038
135	156	0	55	#9C0037
136	34	1	13	#22010D
137	172	7	68	#AC0744
138	172	7	67	#AC0743
139	172	8	68	#AC0844
140	160	10	63	#A00A3F
141	181	31	84	#B51F54
142	232	53	117	#E83575
143	232	54	117	#E83675
144	44	0	17	#2C0011
145	43	0	17	#2B0011
146	44	0	18	#2C0012
147	29	0	12	#1D000C
148	161	52	96	#A13460
149	221	189	202	#DDBDCA
150	208	168	186	#D0A8BA
151	169	94	131	#A95E83
152	128	26	80	#801A50
153	231	212	222	#E7D4DE
154	191	143	169	#BF8FA9
155	126	42	93	#7E2A5D
156	242	237	240	#F2EDF0
157	93	9	70	#5D0946
158	174	132	163	#AE84A3
159	205	204	205	#CDCCCD
160	195	179	199	#C3B3C7
161	106	102	124	#6A667C
162	2	2	4	#020204
163	62	62	85	#3E3E55
164	250	250	251	#FAFAFB
165	150	151	164	#9697A4
166	167	168	180	#A7A8B4
167	175	176	187	#AFB0BB
168	41	49	113	#293171
169	0	14	92	#000E5C
170	190	191	197	#BEBFC5
171	16	17	20	#101114
172	176	182	202	#B0B6CA
173	244	245	248	#F4F5F8
174	0	27	101	#001B65
175	10	14	24	#0A0E18
176	17	22	35	#111623
177	149	161	191	#95A1BF
178	160	171	199	#A0ABC7
179	180	189	211	#B4BDD3
180	53	78	135	#354E87
181	203	209	223	#CBD1DF
182	2	36	107	#02246B
183	13	47	114	#0D2F72
184	18	51	117	#123375
185	25	57	121	#193979
186	27	59	122	#1B3B7A
187	28	59	123	#1C3B7B
188	29	61	123	#1D3D7B
189	31	63	125	#1F3F7D
190	36	66	127	#24427F
191	60	88	143	#3C588F
192	6	8	12	#06080C
193	84	108	156	#546C9C
194	131	148	183	#8394B7
195	234	237	243	#EAEDF3
196	146	147	149	#929395
197	21	55	119	#153777
198	41	72	131	#294883
199	67	97	149	#436195
200	106	130	171	#6A82AB
201	0	50	122	#00327A
202	21	63	127	#153F7F
203	9	11	14	#090B0E
204	12	62	129	#0C3E81
205	146	168	197	#92A8C5
206	210	219	231	#D2DBE7
207	0	68	135	#004487
208	251	252	253	#FBFCFD
209	238	244	248	#EEF4F8
210	221	231	237	#DDE7ED
211	182	214	230	#B6D6E6
212	208	245	252	#D0F5FC
213	225	248	252	#E1F8FC
214	248	254	255	#F8FEFF
215	236	255	255	#ECFFFF
216	81	82	82	#515252
217	255	255	253	#FFFFFD
218	109	93	36	#6D5D24
219	144	129	72	#908148
220	181	165	108	#B5A56C
221	214	198	138	#D6C68A
222	166	145	87	#A69157
223	90	74	51	#5A4A33
224	79	64	43	#4F402B
225	215	161	106	#D7A16A
226	255	253	252	#FFFDFC
227	171	80	39	#AB5027
228	201	79	27	#C94F1B
229	127	57	30	#7F391E
230	113	54	32	#713620
231	118	84	72	#765448
232	94	32	20	#5E2014
233	29	5	2	#1D0502
234	255	244	243	#FFF4F3
235	51	3	0	#330300
236	237	91	86	#ED5B56
237	3	1	1	#030101
238	249	240	240	#F9F0F0
239	28	27	27	#1C1B1B
240	248	240	240	#F8F0F0
241	254	250	250	#FEFAFA
242	185	185	185	#B9B9B9
243	172	172	172	#ACACAC
244	74	74	74	#4A4A4A
245	57	57	57	#393939
246	52	52	52	#343434
247	51	51	51	#333333
248	46	46	46	#2E2E2E
249	34	34	34	#222222
250	14	14	14	#0E0E0E
251	9	9	9	#090909
252	5	5	5	#050505
253	3	3	3	#030303
254	1	1	1	#010101
255	0	0	0	#000000
