index	r	g	b	hex
0	255	255	255	#FFFFFF
1	102	102	153	#666699
2	1	1	1	#010101
3	211	235	244	#D3EBF4
4	132	204	232	#84CCE8
5	111	174	202	#6FAECA
6	107	108	102	#6B6C66
7	100	100	100	#646464
8	57	57	57	#393939
9	64	0	2	#400002
10	79	10	13	#4F0A0D
11	154	42	46	#9A2A2E
12	116	24	29	#74181D
13	255	85	100	#FF5564
14	221	0	26	#DD001A
15	123	69	80	#7B4550
16	101	11	32	#650B20
17	11	32	101	#0B2065
18	64	109	255	#406DFF
19	14	26	59	#0E1A3B
20	0	49	169	#0031A9
21	1	72	243	#0148F3
22	163	178	212	#A3B2D4
23	219	231	255	#DBE7FF
24	48	122	255	#307AFF
25	78	141	255	#4E8DFF
26	100	155	255	#649BFF
27	151	188	255	#97BCFF
28	188	212	255	#BCD4FF
29	202	221	255	#CADDFF
30	213	228	255	#D5E4FF
31	220	234	255	#DCEAFF
32	19	44	77	#132C4D
33	50	86	135	#325687
34	227	239	255	#E3EFFF
35	41	139	255	#298BFF
36	50	78	103	#324E67
37	74	124	149	#4A7C95
38	112	161	184	#70A1B8
39	133	205	233	#85CDE9
40	139	209	235	#8BD1EB
41	158	204	221	#9ECCDD
42	160	206	222	#A0CEDE
43	212	236	245	#D4ECF5
44	136	208	233	#88D0E9
45	144	213	236	#90D5EC
46	150	217	238	#96D9EE
47	169	212	225	#A9D4E1
48	221	242	248	#DDF2F8
49	156	223	240	#9CDFF0
50	215	239	245	#D7EFF5
51	217	240	246	#D9F0F6
52	165	230	243	#A5E6F3
53	180	221	228	#B4DDE4
54	177	239	247	#B1EFF7
55	228	248	250	#E4F8FA
56	193	231	233	#C1E7E9
57	235	253	252	#EBFDFC
58	204	239	236	#CCEFEC
59	212	246	239	#D4F6EF
60	50	59	52	#323B34
61	23	56	23	#173817
62	27	57	27	#1B391B
63	34	71	34	#224722
64	45	91	45	#2D5B2D
65	7	8	7	#070807
66	56	61	55	#383D37
67	27	54	19	#1B3613
68	22	47	14	#162F0E
69	19	39	12	#13270C
70	27	53	17	#1B3511
71	12	20	9	#0C1409
72	32	64	18	#204012
73	36	69	21	#244515
74	15	38	4	#0F2604
75	27	52	14	#1B340E
76	3	6	1	#030601
77	46	83	23	#2E5317
78	34	60	17	#223C11
79	36	63	19	#243F13
80	52	58	48	#343A30
81	55	100	12	#37640C
82	179	255	106	#B3FF6A
83	54	60	48	#363C30
84	59	61	57	#3B3D39
85	39	71	5	#274705
86	53	92	12	#355C0C
87	97	179	5	#61B305
88	64	107	13	#406B0D
89	49	82	12	#31520C
90	58	84	24	#3A5418
91	76	110	33	#4C6E21
92	87	126	38	#577E26
93	65	93	25	#415D19
94	142	232	6	#8EE806
95	179	255	66	#B3FF42
96	52	56	46	#34382E
97	17	19	13	#11130D
98	18	20	14	#12140E
99	47	50	41	#2F3229
100	48	51	42	#30332A
101	50	53	44	#32352C
102	52	55	46	#34372E
103	55	58	49	#373A31
104	57	60	51	#393C33
105	59	62	53	#3B3E35
106	61	64	55	#3D4037
107	66	69	60	#42453C
108	57	59	53	#393B35
109	58	60	54	#3A3C36
110	122	126	114	#7A7E72
111	121	125	113	#797D71
112	91	94	85	#5B5E55
113	82	84	78	#52544E
114	85	87	81	#555751
115	135	136	133	#878885
116	122	125	115	#7A7D73
117	20	22	15	#14160F
118	21	23	16	#151710
119	65	68	57	#414439
120	117	120	109	#75786D
121	116	119	108	#74776C
122	120	123	112	#787B70
123	102	104	97	#666861
124	99	101	94	#63655E
125	112	114	107	#70726B
126	119	122	110	#777A6E
127	124	127	115	#7C7F73
128	106	108	100	#6A6C64
129	114	116	108	#72746C
130	101	102	98	#656662
131	143	144	140	#8F908C
132	142	143	139	#8E8F8B
133	254	255	251	#FEFFFB
134	60	62	53	#3C3E35
135	241	251	202	#F1FBCA
136	63	64	58	#3F403A
137	64	65	59	#40413B
138	72	73	67	#484943
139	73	74	68	#494A44
140	87	88	82	#575852
141	106	107	101	#6A6B65
142	113	114	108	#71726C
143	111	112	106	#6F706A
144	109	110	104	#6D6E68
145	23	24	16	#171810
146	55	56	48	#373830
147	56	57	49	#383931
148	65	66	58	#41423A
149	64	65	57	#404139
150	66	67	59	#42433B
151	70	71	63	#46473F
152	108	109	102	#6C6D66
153	29	30	21	#1D1E15
154	253	254	239	#FDFEEF
155	236	240	155	#ECF09B
156	1	1	0	#010100
157	4	4	1	#040401
158	13	13	5	#0D0D05
159	26	26	18	#1A1A12
160	59	59	44	#3B3B2C
161	4	4	3	#040403
162	66	66	60	#42423C
163	147	147	141	#93938D
164	153	153	148	#999994
165	152	152	147	#989893
166	251	249	221	#FBF9DD
167	205	183	79	#CDB74F
168	251	229	123	#FBE57B
169	42	41	37	#2A2925
170	226	220	201	#E2DCC9
171	247	181	0	#F7B500
172	248	187	26	#F8BB1A
173	182	139	27	#B68B1B
174	255	208	86	#FFD056
175	24	19	8	#181308
176	171	156	123	#AB9C7B
177	160	147	119	#A09377
178	3	2	0	#030200
179	18	14	6	#120E06
180	152	140	116	#988C74
181	143	132	109	#8F846D
182	59	45	20	#3B2D14
183	50	38	17	#322611
184	31	24	11	#1F180B
185	207	177	121	#CFB179
186	40	29	11	#281D0B
187	113	93	60	#715D3C
188	108	89	58	#6C593A
189	105	87	58	#69573A
190	238	203	143	#EECB8F
191	138	119	89	#8A7759
192	149	132	103	#958467
193	135	121	97	#877961
194	118	106	86	#766A56
195	136	107	65	#886B41
196	162	133	88	#A28558
197	159	130	87	#9F8257
198	103	85	57	#675539
199	235	136	0	#EB8800
200	129	101	62	#81653E
201	156	127	86	#9C7F56
202	98	80	55	#625037
203	126	70	3	#7E4603
204	177	101	10	#B1650A
205	85	53	12	#55350C
206	223	142	39	#DF8E27
207	87	71	51	#574733
208	126	107	84	#7E6B54
209	117	100	79	#75644F
210	114	99	80	#726350
211	53	47	40	#352F28
212	10	7	4	#0A0704
213	76	61	46	#4C3D2E
214	48	39	30	#30271E
215	218	120	27	#DA781B
216	102	81	62	#66513E
217	93	76	60	#5D4C3C
218	78	64	51	#4E4033
