index	r	g	b	hex
0	255	255	255	#FFFFFF
1	221	0	26	#DD001A
2	123	69	80	#7B4550
3	101	11	32	#650B20
4	102	102	153	#666699
5	53	66	120	#354278
6	0	39	177	#0027B1
7	2	13	47	#020D2F
8	11	32	101	#0B2065
9	15	26	60	#0F1A3C
10	64	109	255	#406DFF
11	0	36	142	#00248E
12	0	68	241	#0044F1
13	0	47	139	#002F8B
14	211	226	255	#D3E2FF
15	219	231	255	#DBE7FF
16	0	60	165	#003CA5
17	3	93	255	#035DFF
18	13	100	255	#0D64FF
19	48	122	255	#307AFF
20	78	141	255	#4E8DFF
21	94	151	255	#5E97FF
22	105	158	255	#699EFF
23	106	158	255	#6A9EFF
24	150	187	255	#96BBFF
25	182	208	255	#B6D0FF
26	193	215	255	#C1D7FF
27	198	218	255	#C6DAFF
28	202	221	255	#CADDFF
29	215	229	255	#D7E5FF
30	221	233	255	#DDE9FF
31	206	224	255	#CEE0FF
32	157	197	255	#9DC5FF
33	228	239	255	#E4EFFF
34	33	123	239	#217BEF
35	220	235	255	#DCEBFF
36	225	238	255	#E1EEFF
37	41	139	255	#298BFF
38	230	241	255	#E6F1FF
39	33	46	48	#212E30
40	54	70	72	#364648
41	15	38	4	#0F2604
42	53	109	8	#356D08
43	94	188	0	#5EBC00
44	36	71	2	#244702
45	179	255	106	#B3FF6A
46	111	122	100	#6F7A64
47	64	117	0	#407500
48	40	71	0	#284700
49	215	255	157	#D7FF9D
50	242	255	223	#F2FFDF
51	140	231	0	#8CE700
52	90	148	0	#5A9400
53	159	255	13	#9FFF0D
54	144	232	12	#90E80C
55	98	153	12	#62990C
56	175	255	52	#AFFF34
57	180	255	68	#B4FF44
58	208	255	137	#D0FF89
59	212	255	148	#D4FF94
60	214	255	150	#D6FF96
61	230	255	193	#E6FFC1
62	233	255	200	#E9FFC8
63	243	255	224	#F3FFE0
64	66	98	12	#42620C
65	232	255	192	#E8FFC0
66	239	255	211	#EFFFD3
67	245	255	225	#F5FFE1
68	250	255	239	#FAFFEF
69	249	255	235	#F9FFEB
70	250	255	238	#FAFFEE
71	251	255	242	#FBFFF2
72	132	165	41	#84A529
73	239	255	198	#EFFFC6
74	251	255	241	#FBFFF1
75	254	255	251	#FEFFFB
76	1	1	0	#010100
77	255	255	241	#FFFFF1
78	255	253	241	#FFFDF1
79	205	183	79	#CDB74F
80	251	229	123	#FBE57B
81	255	247	206	#FFF7CE
82	255	252	238	#FFFCEE
83	255	253	243	#FFFDF3
84	255	249	223	#FFF9DF
85	255	251	235	#FFFBEB
86	255	253	244	#FFFDF4
87	255	206	33	#FFCE21
88	189	156	33	#BD9C21
89	247	181	0	#F7B500
90	255	227	152	#FFE398
91	255	230	162	#FFE6A2
92	255	233	172	#FFE9AC
93	255	239	196	#FFEFC4
94	255	246	222	#FFF6DE
95	173	123	0	#AD7B00
96	248	187	25	#F8BB19
97	181	135	25	#B58719
98	255	192	41	#FFC029
99	255	204	70	#FFCC46
100	255	209	88	#FFD158
101	255	226	149	#FFE295
102	255	241	204	#FFF1CC
103	255	242	209	#FFF2D1
104	255	245	219	#FFF5DB
105	255	245	222	#FFF5DE
106	114	85	25	#725519
107	137	126	103	#897E67
108	117	75	0	#754B00
109	235	136	0	#EB8800
110	85	52	7	#553407
111	255	207	144	#FFCF90
112	126	70	3	#7E4603
113	183	94	0	#B75E00
114	47	25	2	#2F1902
115	82	35	0	#522300
116	162	70	1	#A24601
117	145	63	1	#913F01
118	190	89	13	#BE590D
119	171	80	12	#AB500C
120	203	99	21	#CB6315
121	135	45	1	#872D01
122	255	115	66	#FF7342
123	206	49	0	#CE3100
124	255	225	220	#FFE1DC
125	255	229	226	#FFE5E2
126	255	58	41	#FF3A29
127	231	57	41	#E73929
128	255	180	174	#FFB4AE
129	255	236	235	#FFECEB
130	255	232	231	#FFE8E7
131	255	234	233	#FFEAE9
132	161	0	0	#A10000
133	108	0	0	#6C0000
134	255	1	1	#FF0101
135	38	4	4	#260404
136	109	19	19	#6D1313
137	255	52	52	#FF3434
138	255	53	53	#FF3535
139	229	51	51	#E53333
140	164	40	40	#A42828
141	165	41	41	#A52929
142	60	15	15	#3C0F0F
143	89	23	23	#591717
144	255	80	80	#FF5050
145	198	66	66	#C64242
146	163	57	57	#A33939
147	255	93	93	#FF5D5D
148	255	107	107	#FF6B6B
149	117	51	51	#753333
150	255	117	117	#FF7575
151	255	149	149	#FF9595
152	255	178	178	#FFB2B2
153	255	181	181	#FFB5B5
154	255	184	184	#FFB8B8
155	255	190	190	#FFBEBE
156	255	194	194	#FFC2C2
157	255	204	204	#FFCCCC
158	255	209	209	#FFD1D1
159	255	213	213	#FFD5D5
160	255	217	217	#FFD9D9
161	30	26	26	#1E1A1A
162	70	65	65	#464141
163	255	85	100	#FF5564
164	228	228	228	#E4E4E4
165	174	174	174	#AEAEAE
166	142	142	142	#8E8E8E
167	132	132	132	#848484
168	100	100	100	#646464
169	91	91	91	#5B5B5B
170	57	57	57	#393939
171	42	42	42	#2A2A2A
172	3	3	3	#030303
173	0	0	0	#000000
174	0	0	0	#000000
175	0	0	0	#000000
176	0	0	0	#000000
177	0	0	0	#000000
178	0	0	0	#000000
179	0	0	0	#000000
180	0	0	0	#000000
181	0	0	0	#000000
182	0	0	0	#000000
183	0	0	0	#000000
184	0	0	0	#000000
185	0	0	0	#000000
186	0	0	0	#000000
187	0	0	0	#000000
188	0	0	0	#000000
189	0	0	0	#000000
190	0	0	0	#000000
191	0	0	0	#000000
192	0	0	0	#000000
193	0	0	0	#000000
194	0	0	0	#000000
195	0	0	0	#000000
196	0	0	0	#000000
197	0	0	0	#000000
198	0	0	0	#000000
199	0	0	0	#000000
200	0	0	0	#000000
201	0	0	0	#000000
202	0	0	0	#000000
203	0	0	0	#000000
204	0	0	0	#000000
205	0	0	0	#000000
206	0	0	0	#000000
207	0	0	0	#000000
208	0	0	0	#000000
209	0	0	0	#000000
210	0	0	0	#000000
211	0	0	0	#000000
212	0	0	0	#000000
213	0	0	0	#000000
214	0	0	0	#000000
215	0	0	0	#000000
216	0	0	0	#000000
217	0	0	0	#000000
218	0	0	0	#000000
219	0	0	0	#000000
220	0	0	0	#000000
221	0	0	0	#000000
222	0	0	0	#000000
223	0	0	0	#000000
224	0	0	0	#000000
225	0	0	0	#000000
226	0	0	0	#000000
227	0	0	0	#000000
228	0	0	0	#000000
229	0	0	0	#000000
230	0	0	0	#000000
231	0	0	0	#000000
232	0	0	0	#000000
233	0	0	0	#000000
234	0	0	0	#000000
235	0	0	0	#000000
236	0	0	0	#000000
237	0	0	0	#000000
238	0	0	0	#000000
239	0	0	0	#000000
240	0	0	0	#000000
241	0	0	0	#000000
242	0	0	0	#000000
243	0	0	0	#000000
244	0	0	0	#000000
245	0	0	0	#000000
246	221	221	221	#DDDDDD
247	187	187	187	#BBBBBB
248	170	170	170	#AAAAAA
249	136	136	136	#888888
250	119	119	119	#777777
251	85	85	85	#555555
252	68	68	68	#444444
253	34	34	34	#222222
254	17	17	17	#111111
255	0	0	0	#000000
