index	r	g	b	hex
0	255	255	255	#FFFFFF
1	221	0	26	#DD001A
2	123	69	80	#7B4550
3	101	11	32	#650B20
4	53	66	120	#354278
5	0	39	177	#0027B1
6	2	13	47	#020D2F
7	11	32	101	#0B2065
8	15	26	60	#0F1A3C
9	64	109	255	#406DFF
10	0	36	142	#00248E
11	0	68	241	#0044F1
12	0	47	139	#002F8B
13	211	226	255	#D3E2FF
14	219	231	255	#DBE7FF
15	0	60	165	#003CA5
16	3	93	255	#035DFF
17	13	100	255	#0D64FF
18	48	122	255	#307AFF
19	78	141	255	#4E8DFF
20	94	151	255	#5E97FF
21	105	158	255	#699EFF
22	106	158	255	#6A9EFF
23	150	187	255	#96BBFF
24	182	208	255	#B6D0FF
25	193	215	255	#C1D7FF
26	198	218	255	#C6DAFF
27	202	221	255	#CADDFF
28	215	229	255	#D7E5FF
29	221	233	255	#DDE9FF
30	206	224	255	#CEE0FF
31	157	197	255	#9DC5FF
32	228	239	255	#E4EFFF
33	220	235	255	#DCEBFF
34	225	238	255	#E1EEFF
35	41	139	255	#298BFF
36	230	241	255	#E6F1FF
37	15	38	4	#0F2604
38	53	109	8	#356D08
39	94	188	0	#5EBC00
40	36	71	2	#244702
41	179	255	106	#B3FF6A
42	111	122	100	#6F7A64
43	64	117	0	#407500
44	40	71	0	#284700
45	215	255	157	#D7FF9D
46	242	255	223	#F2FFDF
47	140	231	0	#8CE700
48	90	148	0	#5A9400
49	159	255	13	#9FFF0D
50	144	232	12	#90E80C
51	98	153	12	#62990C
52	175	255	52	#AFFF34
53	180	255	68	#B4FF44
54	208	255	137	#D0FF89
55	212	255	148	#D4FF94
56	214	255	150	#D6FF96
57	230	255	193	#E6FFC1
58	233	255	200	#E9FFC8
59	243	255	224	#F3FFE0
60	66	98	12	#42620C
61	232	255	192	#E8FFC0
62	239	255	211	#EFFFD3
63	245	255	225	#F5FFE1
64	250	255	239	#FAFFEF
65	249	255	235	#F9FFEB
66	250	255	238	#FAFFEE
67	251	255	242	#FBFFF2
68	132	165	41	#84A529
69	239	255	198	#EFFFC6
70	251	255	241	#FBFFF1
71	254	255	251	#FEFFFB
72	255	255	241	#FFFFF1
73	255	253	241	#FFFDF1
74	255	247	206	#FFF7CE
75	255	252	238	#FFFCEE
76	255	253	243	#FFFDF3
77	255	249	223	#FFF9DF
78	255	251	235	#FFFBEB
79	255	253	244	#FFFDF4
80	189	156	33	#BD9C21
81	247	181	0	#F7B500
82	255	227	152	#FFE398
83	255	230	162	#FFE6A2
84	255	233	172	#FFE9AC
85	255	239	196	#FFEFC4
86	255	246	222	#FFF6DE
87	173	123	0	#AD7B00
88	248	187	25	#F8BB19
89	181	135	25	#B58719
90	255	192	41	#FFC029
91	255	204	70	#FFCC46
92	255	209	88	#FFD158
93	255	226	149	#FFE295
94	255	241	204	#FFF1CC
95	255	242	209	#FFF2D1
96	255	245	219	#FFF5DB
97	255	245	222	#FFF5DE
98	114	85	25	#725519
99	137	126	103	#897E67
100	117	75	0	#754B00
101	235	136	0	#EB8800
102	85	52	7	#553407
103	255	207	144	#FFCF90
104	126	70	3	#7E4603
105	183	94	0	#B75E00
106	47	25	2	#2F1902
107	255	225	220	#FFE1DC
108	255	229	226	#FFE5E2
109	255	58	41	#FF3A29
110	255	180	174	#FFB4AE
111	255	236	235	#FFECEB
112	255	232	231	#FFE8E7
113	255	234	233	#FFEAE9
114	161	0	0	#A10000
115	108	0	0	#6C0000
116	255	1	1	#FF0101
117	38	4	4	#260404
118	255	52	52	#FF3434
119	255	53	53	#FF3535
120	229	51	51	#E53333
121	60	15	15	#3C0F0F
122	255	80	80	#FF5050
123	163	57	57	#A33939
124	255	93	93	#FF5D5D
125	255	107	107	#FF6B6B
126	117	51	51	#753333
127	255	117	117	#FF7575
128	255	149	149	#FF9595
129	255	178	178	#FFB2B2
130	255	181	181	#FFB5B5
131	255	184	184	#FFB8B8
132	255	190	190	#FFBEBE
133	255	194	194	#FFC2C2
134	255	204	204	#FFCCCC
135	255	209	209	#FFD1D1
136	255	213	213	#FFD5D5
137	255	217	217	#FFD9D9
138	255	85	100	#FF5564
139	142	142	142	#8E8E8E
140	100	100	100	#646464
141	57	57	57	#393939
142	0	0	0	#000000
143	0	0	0	#000000
144	0	0	0	#000000
145	0	0	0	#000000
146	0	0	0	#000000
147	0	0	0	#000000
148	0	0	0	#000000
149	0	0	0	#000000
150	0	0	0	#000000
151	0	0	0	#000000
152	0	0	0	#000000
153	0	0	0	#000000
154	0	0	0	#000000
155	0	0	0	#000000
156	0	0	0	#000000
157	0	0	0	#000000
158	0	0	0	#000000
159	0	0	0	#000000
160	0	0	0	#000000
161	0	0	0	#000000
162	0	0	0	#000000
163	0	0	0	#000000
164	0	0	0	#000000
165	0	0	0	#000000
166	0	0	0	#000000
167	0	0	0	#000000
168	0	0	0	#000000
169	0	0	0	#000000
170	0	0	0	#000000
171	0	0	0	#000000
172	0	0	0	#000000
173	0	0	0	#000000
174	0	0	0	#000000
175	0	0	0	#000000
176	0	0	0	#000000
177	0	0	0	#000000
178	0	0	0	#000000
179	0	0	0	#000000
180	0	0	0	#000000
181	0	0	0	#000000
182	0	0	0	#000000
183	0	0	0	#000000
184	0	0	0	#000000
185	0	0	0	#000000
186	0	0	0	#000000
187	0	0	0	#000000
188	0	0	0	#000000
189	0	0	0	#000000
190	0	0	0	#000000
191	0	0	0	#000000
192	0	0	0	#000000
193	0	0	0	#000000
194	0	0	0	#000000
195	0	0	0	#000000
196	0	0	0	#000000
197	0	0	0	#000000
198	0	0	0	#000000
199	0	0	0	#000000
200	0	0	0	#000000
201	0	0	0	#000000
202	0	0	0	#000000
203	0	0	0	#000000
204	0	0	0	#000000
205	0	0	0	#000000
206	0	0	0	#000000
207	0	0	0	#000000
208	0	0	0	#000000
209	0	0	0	#000000
210	0	0	0	#000000
211	0	0	0	#000000
212	0	0	0	#000000
213	0	0	0	#000000
214	0	0	0	#000000
215	0	0	0	#000000
216	0	0	0	#000000
217	0	0	0	#000000
218	0	0	0	#000000
219	0	0	0	#000000
220	0	0	0	#000000
221	0	0	0	#000000
222	0	0	0	#000000
223	0	0	0	#000000
224	0	0	0	#000000
225	0	0	0	#000000
226	0	0	0	#000000
227	0	0	0	#000000
228	0	0	0	#000000
229	0	0	0	#000000
230	0	0	0	#000000
231	0	0	0	#000000
232	0	0	0	#000000
233	0	0	0	#000000
234	0	0	0	#000000
235	0	0	0	#000000
236	0	0	0	#000000
237	0	0	0	#000000
238	0	0	0	#000000
239	0	0	0	#000000
240	0	0	0	#000000
241	0	0	0	#000000
242	0	0	0	#000000
243	0	0	0	#000000
244	0	0	0	#000000
245	0	0	0	#000000
246	221	221	221	#DDDDDD
247	187	187	187	#BBBBBB
248	170	170	170	#AAAAAA
249	136	136	136	#888888
250	119	119	119	#777777
251	85	85	85	#555555
252	68	68	68	#444444
253	34	34	34	#222222
254	17	17	17	#111111
255	0	0	0	#000000
