index	r	g	b	hex
0	255	255	255	#FFFFFF
1	148	58	60	#943A3C
2	43	5	6	#2B0506
3	156	38	46	#9C262E
4	255	85	100	#FF5564
5	221	0	26	#DD001A
6	20	12	13	#140C0D
7	123	69	80	#7B4550
8	101	11	32	#650B20
9	12	4	12	#0C040C
10	64	59	69	#403B45
11	30	28	36	#1E1C24
12	54	52	60	#36343C
13	4	4	12	#04040C
14	53	66	120	#354278
15	0	39	177	#0027B1
16	2	13	47	#020D2F
17	11	32	101	#0B2065
18	15	26	60	#0F1A3C
19	64	109	255	#406DFF
20	0	36	142	#00248E
21	0	68	241	#0044F1
22	0	47	139	#002F8B
23	211	226	255	#D3E2FF
24	219	231	255	#DBE7FF
25	0	60	165	#003CA5
26	3	93	255	#035DFF
27	13	100	255	#0D64FF
28	48	122	255	#307AFF
29	78	141	255	#4E8DFF
30	94	151	255	#5E97FF
31	105	158	255	#699EFF
32	106	158	255	#6A9EFF
33	150	187	255	#96BBFF
34	182	208	255	#B6D0FF
35	193	215	255	#C1D7FF
36	198	218	255	#C6DAFF
37	202	221	255	#CADDFF
38	215	229	255	#D7E5FF
39	221	233	255	#DDE9FF
40	206	224	255	#CEE0FF
41	157	197	255	#9DC5FF
42	228	239	255	#E4EFFF
43	220	235	255	#DCEBFF
44	225	238	255	#E1EEFF
45	41	139	255	#298BFF
46	230	241	255	#E6F1FF
47	194	210	226	#C2D2E2
48	26	39	44	#1A272C
49	24	54	61	#18363D
50	0	32	39	#002027
51	0	67	79	#00434F
52	0	46	54	#002E36
53	1	101	115	#016573
54	7	79	89	#074F59
55	25	68	74	#19444A
56	116	129	131	#748183
57	96	141	145	#608D91
58	4	12	12	#040C0C
59	52	60	60	#343C3C
60	154	168	168	#9AA8A8
61	84	91	91	#545B5B
62	136	153	152	#889998
63	42	53	52	#2A3534
64	55	68	67	#374443
65	169	180	178	#A9B4B2
66	88	103	100	#586764
67	69	85	81	#455551
68	123	144	139	#7B908B
69	40	44	43	#282C2B
70	189	195	193	#BDC3C1
71	107	119	111	#6B776F
72	19	42	23	#132A17
73	5	20	7	#051407
74	4	12	4	#040C04
75	204	212	204	#CCD4CC
76	52	60	51	#343C33
77	15	38	4	#0F2604
78	56	70	47	#38462F
79	98	109	90	#626D5A
80	53	109	8	#356D08
81	158	212	116	#9ED474
82	94	188	0	#5EBC00
83	36	71	2	#244702
84	179	255	106	#B3FF6A
85	111	122	100	#6F7A64
86	64	117	0	#407500
87	40	71	0	#284700
88	215	255	157	#D7FF9D
89	242	255	223	#F2FFDF
90	140	231	0	#8CE700
91	90	148	0	#5A9400
92	159	255	13	#9FFF0D
93	144	232	12	#90E80C
94	98	153	12	#62990C
95	175	255	52	#AFFF34
96	180	255	68	#B4FF44
97	208	255	137	#D0FF89
98	212	255	148	#D4FF94
99	214	255	150	#D6FF96
100	230	255	193	#E6FFC1
101	233	255	200	#E9FFC8
102	243	255	224	#F3FFE0
103	66	98	12	#42620C
104	232	255	192	#E8FFC0
105	239	255	211	#EFFFD3
106	245	255	225	#F5FFE1
107	250	255	239	#FAFFEF
108	70	71	68	#464744
109	249	255	235	#F9FFEB
110	250	255	238	#FAFFEE
111	251	255	242	#FBFFF2
112	132	165	41	#84A529
113	239	255	198	#EFFFC6
114	251	255	241	#FBFFF1
115	254	255	251	#FEFFFB
116	46	53	16	#2E3510
117	95	98	74	#5F624A
118	35	36	28	#23241C
119	228	234	132	#E4EA84
120	60	60	43	#3C3C2B
121	108	108	87	#6C6C57
122	60	60	52	#3C3C34
123	68	68	59	#44443B
124	52	52	47	#34342F
125	236	236	221	#ECECDD
126	255	255	241	#FFFFF1
127	228	228	216	#E4E4D8
128	220	220	211	#DCDCD3
129	108	108	107	#6C6C6B
130	156	152	119	#9C9877
131	118	116	99	#767463
132	135	132	111	#87846F
133	168	165	147	#A8A593
134	255	253	241	#FFFDF1
135	255	247	206	#FFF7CE
136	255	252	238	#FFFCEE
137	255	253	243	#FFFDF3
138	252	227	119	#FCE377
139	223	206	137	#DFCE89
140	104	100	84	#686454
141	255	249	223	#FFF9DF
142	255	251	235	#FFFBEB
143	255	253	244	#FFFDF4
144	189	156	33	#BD9C21
145	206	179	81	#CEB351
146	153	148	129	#999481
147	215	212	201	#D7D4C9
148	133	124	97	#857C61
149	163	156	135	#A39C87
150	204	201	191	#CCC9BF
151	247	181	0	#F7B500
152	15	12	4	#0F0C04
153	255	227	152	#FFE398
154	255	230	162	#FFE6A2
155	255	233	172	#FFE9AC
156	255	239	196	#FFEFC4
157	145	139	123	#918B7B
158	255	246	222	#FFF6DE
159	173	123	0	#AD7B00
160	248	187	25	#F8BB19
161	181	135	25	#B58719
162	255	192	41	#FFC029
163	255	204	70	#FFCC46
164	255	209	88	#FFD158
165	255	226	149	#FFE295
166	255	241	204	#FFF1CC
167	255	242	209	#FFF2D1
168	255	245	219	#FFF5DB
169	193	188	175	#C1BCAF
170	255	245	222	#FFF5DE
171	114	85	25	#725519
172	193	144	48	#C19030
173	137	126	103	#897E67
174	117	75	0	#754B00
175	167	119	30	#A7771E
176	66	49	19	#423113
177	28	22	11	#1C160B
178	131	124	111	#837C6F
179	187	179	165	#BBB3A5
180	244	236	221	#F4ECDD
181	235	136	0	#EB8800
182	85	52	7	#553407
183	255	207	144	#FFCF90
184	90	78	62	#5A4E3E
185	126	70	3	#7E4603
186	212	204	194	#D4CCC2
187	120	107	92	#786B5C
188	183	94	0	#B75E00
189	47	25	2	#2F1902
190	97	57	18	#613912
191	237	228	219	#EDE4DB
192	177	124	74	#B17C4A
193	104	92	82	#685C52
194	228	220	213	#E4DCD5
195	128	88	56	#805838
196	174	80	17	#AE5011
197	127	115	107	#7F736B
198	92	60	41	#5C3C29
199	63	52	46	#3F342E
200	140	44	7	#8C2C07
201	252	116	68	#FC7444
202	204	52	4	#CC3404
203	54	42	38	#362A26
204	59	29	21	#3B1D15
205	76	36	27	#4C241B
206	255	225	220	#FFE1DC
207	116	32	22	#742016
208	255	229	226	#FFE5E2
209	255	58	41	#FF3A29
210	255	180	174	#FFB4AE
211	255	236	235	#FFECEB
212	255	232	231	#FFE8E7
213	255	234	233	#FFEAE9
214	161	0	0	#A10000
215	108	0	0	#6C0000
216	255	1	1	#FF0101
217	110	4	4	#6E0404
218	84	5	4	#540504
219	38	4	4	#260404
220	255	52	52	#FF3434
221	255	53	53	#FF3535
222	229	51	51	#E53333
223	60	15	15	#3C0F0F
224	14	4	4	#0E0404
225	255	80	80	#FF5050
226	163	57	57	#A33939
227	255	93	93	#FF5D5D
228	255	107	107	#FF6B6B
229	117	51	51	#753333
230	255	117	117	#FF7575
231	255	149	149	#FF9595
232	255	178	178	#FFB2B2
233	255	181	181	#FFB5B5
234	255	184	184	#FFB8B8
235	255	190	190	#FFBEBE
236	255	194	194	#FFC2C2
237	255	204	204	#FFCCCC
238	255	209	209	#FFD1D1
239	255	213	213	#FFD5D5
240	255	217	217	#FFD9D9
241	148	4	7	#940407
242	252	252	252	#FCFCFC
243	142	142	142	#8E8E8E
244	140	140	140	#8C8C8C
245	100	100	100	#646464
246	60	60	60	#3C3C3C
247	57	57	57	#393939
248	36	36	36	#242424
249	25	25	25	#191919
250	12	12	12	#0C0C0C
251	4	4	4	#040404
252	68	68	68	#444444
253	34	34	34	#222222
254	17	17	17	#111111
255	0	0	0	#000000
