index	r	g	b	hex
0	255	255	255	#FFFFFF
1	0	0	0	#000000
2	255	12	33	#FF0C21
3	202	11	26	#CA0B1A
4	71	6	12	#47060C
5	158	8	23	#9E0817
6	109	9	22	#6D0916
7	176	62	77	#B03E4D
8	194	16	44	#C2102C
9	178	15	41	#B20F29
10	165	10	39	#A50A27
11	219	189	194	#DBBDC2
12	255	8	68	#FF0844
13	185	38	75	#B9264B
14	200	57	96	#C83960
15	226	167	183	#E2A7B7
16	142	17	55	#8E1137
17	9	2	4	#090204
18	199	72	108	#C7486C
19	157	15	59	#9D0F3B
20	211	31	87	#D31F57
21	255	79	136	#FF4F88
22	216	89	128	#D85980
23	52	9	24	#340918
24	164	33	76	#A4214C
25	255	55	125	#FF377D
26	241	52	116	#F13474
27	10	4	6	#0A0406
28	19	8	12	#13080C
29	78	59	66	#4E3B42
30	126	101	110	#7E656E
31	37	6	18	#250612
32	255	74	145	#FF4A91
33	173	14	80	#AD0E50
34	109	9	51	#6D0933
35	136	13	64	#880D40
36	254	165	202	#FEA5CA
37	158	9	74	#9E094A
38	149	10	69	#950A45
39	255	109	174	#FF6DAE
40	206	134	165	#CE86A5
41	245	220	231	#F5DCE7
42	26	6	15	#1A060F
43	228	96	157	#E4609D
44	255	184	218	#FFB8DA
45	246	193	218	#F6C1DA
46	254	44	152	#FE2C98
47	14	4	9	#0E0409
48	6	2	4	#060204
49	178	66	122	#B2427A
50	231	137	186	#E789BA
51	254	214	235	#FED6EB
52	251	198	227	#FBC6E3
53	230	30	147	#E61E93
54	246	87	179	#F657B3
55	246	147	203	#F693CB
56	218	68	157	#DA449D
57	105	35	77	#69234D
58	244	83	179	#F453B3
59	248	226	239	#F8E2EF
60	215	51	152	#D73398
61	246	159	214	#F69FD6
62	169	79	137	#A94F89
63	216	152	193	#D898C1
64	248	188	227	#F8BCE3
65	140	126	135	#8C7E87
66	215	162	197	#D7A2C5
67	195	147	179	#C393B3
68	144	23	108	#90176C
69	235	121	199	#EB79C7
70	139	102	128	#8B6680
71	248	218	239	#F8DAEF
72	89	17	69	#591145
73	119	32	95	#77205F
74	60	19	48	#3C1330
75	202	74	167	#CA4AA7
76	142	55	118	#8E3776
77	215	111	186	#D76FBA
78	251	152	223	#FB98DF
79	242	159	218	#F29FDA
80	235	169	216	#EBA9D8
81	222	161	204	#DEA1CC
82	140	115	133	#8C7385
83	206	27	159	#CE1B9F
84	249	125	216	#F97DD8
85	249	133	218	#F985DA
86	249	185	233	#F9B9E9
87	227	197	219	#E3C5DB
88	246	84	211	#F654D3
89	238	180	226	#EEB4E2
90	239	82	210	#EF52D2
91	227	132	208	#E384D0
92	219	131	202	#DB83CA
93	248	158	231	#F89EE7
94	216	156	204	#D89CCC
95	242	227	239	#F2E3EF
96	227	22	194	#E316C2
97	246	169	233	#F6A9E9
98	226	125	212	#E27DD4
99	226	126	212	#E27ED4
100	224	128	211	#E080D3
101	244	158	231	#F49EE7
102	223	125	212	#DF7DD4
103	42	33	41	#2A2129
104	255	188	249	#FFBCF9
105	219	106	210	#DB6AD2
106	219	156	214	#DB9CD6
107	252	200	248	#FCC8F8
108	216	99	211	#D863D3
109	180	139	180	#B48BB4
110	204	191	204	#CCBFCC
111	248	244	248	#F8F4F8
112	254	252	254	#FEFCFE
113	203	202	203	#CBCACB
114	152	134	155	#98869B
115	237	231	238	#EDE7EE
116	94	49	102	#5E3166
117	128	85	145	#805591
118	167	80	204	#A750CC
119	118	41	156	#76299C
120	214	179	231	#D6B3E7
121	82	21	115	#521573
122	206	165	228	#CEA5E4
123	74	48	94	#4A305E
124	112	84	137	#705489
125	89	66	113	#594271
126	158	144	176	#9E90B0
127	137	110	181	#896EB5
128	45	28	82	#2D1C52
129	249	248	251	#F9F8FB
130	58	47	84	#3A2F54
131	95	81	126	#5F517E
132	101	85	143	#65558F
133	37	0	215	#2500D7
134	68	64	110	#44406E
135	0	0	2	#000002
136	80	82	122	#50527A
137	74	81	118	#4A5176
138	88	97	129	#586181
139	111	117	131	#6F7583
140	2	155	214	#029BD6
141	198	219	226	#C6DBE2
142	46	49	50	#2E3132
143	214	227	231	#D6E3E7
144	0	168	219	#00A8DB
145	184	208	215	#B8D0D7
146	49	150	175	#3196AF
147	125	144	149	#7D9095
148	171	228	241	#ABE4F1
149	150	193	202	#96C1CA
150	171	198	204	#ABC6CC
151	116	131	134	#748386
152	150	235	251	#96EBFB
153	170	206	212	#AACED4
154	105	123	126	#697B7E
155	46	52	53	#2E3435
156	130	176	183	#82B0B7
157	197	244	248	#C5F4F8
158	142	158	159	#8E9E9F
159	55	82	82	#375252
160	203	238	237	#CBEEED
161	152	167	164	#98A7A4
162	162	175	171	#A2AFAB
163	16	48	25	#103019
164	4	27	9	#041B09
165	0	113	17	#007111
166	0	168	15	#00A80F
167	23	28	23	#171C17
168	254	255	254	#FEFFFE
169	99	211	98	#63D362
170	143	223	136	#8FDF88
171	173	211	169	#ADD3A9
172	184	249	169	#B8F9A9
173	89	96	86	#596056
174	189	255	133	#BDFF85
175	55	98	12	#37620C
176	136	252	13	#88FC0D
177	80	141	12	#508D0C
178	249	254	241	#F9FEF1
179	180	181	176	#B4B5B0
180	140	149	81	#8C9551
181	46	47	37	#2E2F25
182	216	216	142	#D8D88E
183	8	8	6	#080806
184	208	208	170	#D0D0AA
185	12	12	11	#0C0C0B
186	189	189	178	#BDBDB2
187	227	227	219	#E3E3DB
188	180	180	176	#B4B4B0
189	254	254	252	#FEFEFC
190	122	122	121	#7A7A79
191	242	237	33	#F2ED21
192	123	117	41	#7B7529
193	239	234	176	#EFEAB0
194	223	202	100	#DFCA64
195	249	237	189	#F9EDBD
196	135	131	114	#878372
197	186	184	176	#BAB8B0
198	252	246	227	#FCF6E3
199	151	118	20	#977614
200	98	85	60	#62553C
201	164	163	161	#A4A3A1
202	238	228	210	#EEE4D2
203	163	152	137	#A39889
204	255	155	35	#FF9B23
205	96	61	23	#603D17
206	75	49	20	#4B3114
207	220	206	190	#DCCEBE
208	165	105	42	#A5692A
209	125	78	32	#7D4E20
210	52	34	15	#34220F
211	133	115	97	#857361
212	153	92	35	#995C23
213	144	86	33	#905621
214	141	85	33	#8D5521
215	139	83	33	#8B5321
216	143	86	35	#8F5623
217	140	84	34	#8C5422
218	131	80	32	#835020
219	153	94	39	#995E27
220	149	91	38	#955B26
221	137	84	35	#895423
222	122	75	31	#7A4B1F
223	142	85	35	#8E5523
224	178	163	150	#B2A396
225	193	185	178	#C1B9B2
226	223	186	161	#DFBAA1
227	144	101	74	#90654A
228	151	61	12	#973D0C
