index	r	g	b	hex
0	255	255	255	#FFFFFF
1	0	0	0	#000000
2	194	164	170	#C2A4AA
3	83	70	81	#534651
4	79	72	79	#4F484F
5	133	127	140	#857F8C
6	40	38	49	#282631
7	75	73	94	#4B495E
8	73	91	132	#495B84
9	0	51	153	#003399
10	155	172	201	#9BACC9
11	56	93	145	#385D91
12	106	150	204	#6A96CC
13	0	102	204	#0066CC
14	25	86	149	#195695
15	153	204	255	#99CCFF
16	122	129	135	#7A8187
17	43	81	105	#2B5169
18	92	136	163	#5C88A3
19	143	187	214	#8FBBD6
20	32	42	47	#202A2F
21	78	133	158	#4E859E
22	103	174	197	#67AEC5
23	85	128	141	#55808D
24	81	114	123	#51727B
25	35	60	66	#233C42
26	107	132	138	#6B848A
27	124	150	156	#7C969C
28	119	144	150	#779096
29	213	247	255	#D5F7FF
30	37	85	95	#25555F
31	132	164	171	#84A4AB
32	150	178	184	#96B2B8
33	98	116	120	#627478
34	210	220	222	#D2DCDE
35	71	92	96	#475C60
36	63	81	84	#3F5154
37	66	84	87	#425457
38	149	177	182	#95B1B6
39	156	184	189	#9CB8BD
40	114	152	155	#72989B
41	100	142	145	#648E91
42	44	163	168	#2CA3A8
43	73	184	188	#49B8BC
44	51	102	102	#336666
45	69	132	133	#458485
46	153	204	204	#99CCCC
47	144	175	175	#90AFAF
48	130	154	154	#829A9A
49	251	253	253	#FBFDFD
50	48	93	92	#305D5C
51	107	153	151	#6B9997
52	111	187	181	#6FBBB5
53	134	198	193	#86C6C1
54	230	245	243	#E6F5F3
55	142	210	199	#8ED2C7
56	161	217	208	#A1D9D0
57	187	227	221	#BBE3DD
58	199	232	227	#C7E8E3
59	209	237	233	#D1EDE9
60	218	239	236	#DAEFEC
61	127	163	157	#7FA39D
62	225	243	240	#E1F3F0
63	238	248	246	#EEF8F6
64	247	252	251	#F7FCFB
65	102	152	141	#66988D
66	159	204	194	#9FCCC2
67	117	207	184	#75CFB8
68	178	214	205	#B2D6CD
69	192	218	211	#C0DAD3
70	156	191	176	#9CBFB0
71	152	185	168	#98B9A8
72	210	227	216	#D2E3D8
73	136	158	139	#889E8B
74	172	187	174	#ACBBAE
75	114	132	116	#728474
76	72	80	73	#485049
77	198	217	200	#C6D9C8
78	224	234	225	#E0EAE1
79	172	203	174	#ACCBAE
80	157	169	158	#9DA99E
81	184	186	184	#B8BAB8
82	37	52	36	#253424
83	127	202	120	#7FCA78
84	32	43	26	#202B1A
85	83	100	68	#536444
86	51	102	0	#336600
87	102	147	58	#66933A
88	76	78	74	#4C4E4A
89	36	71	0	#244700
90	112	167	34	#70A722
91	215	218	211	#D7DAD3
92	17	23	7	#111707
93	120	175	14	#78AF0E
94	83	97	58	#53613A
95	102	153	0	#669900
96	4	6	0	#040600
97	108	150	23	#6C9617
98	15	20	4	#0F1404
99	108	124	75	#6C7C4B
100	97	99	93	#61635D
101	134	136	130	#868882
102	83	110	14	#536E0E
103	167	169	162	#A7A9A2
104	110	141	18	#6E8D12
105	112	113	109	#70716D
106	49	52	35	#313423
107	67	76	7	#434C07
108	36	39	17	#242711
109	14	15	7	#0E0F07
110	207	208	170	#CFD0AA
111	65	65	26	#41411A
112	255	255	204	#FFFFCC
113	146	146	145	#929291
114	148	134	0	#948600
115	136	123	36	#887B24
116	147	140	97	#938C61
117	148	132	53	#948435
118	255	204	0	#FFCC00
119	139	119	38	#8B7726
120	199	171	55	#C7AB37
121	103	91	37	#675B25
122	137	125	71	#897D47
123	102	93	56	#665D38
124	154	131	51	#9A8333
125	202	176	82	#CAB052
126	58	53	35	#3A3523
127	120	106	62	#786A3E
128	177	168	138	#B1A88A
129	117	111	92	#756F5C
130	141	134	112	#8D8670
131	147	119	43	#93772B
132	174	141	51	#AE8D33
133	152	127	54	#987F36
134	223	187	82	#DFBB52
135	188	156	70	#BC9C46
136	203	169	77	#CBA94D
137	157	131	61	#9D833D
138	151	130	69	#978245
139	135	119	72	#877748
140	140	123	76	#8C7B4C
141	222	200	141	#DEC88D
142	158	144	105	#9E9069
143	169	156	120	#A99C78
144	183	172	142	#B7AC8E
145	113	107	90	#716B5A
146	170	141	65	#AA8D41
147	79	68	39	#4F4427
148	252	250	245	#FCFAF5
149	179	174	163	#B3AEA3
150	204	153	51	#CC9933
151	136	106	48	#886A30
152	181	147	77	#B5934D
153	169	158	136	#A99E88
154	153	148	138	#99948A
155	255	177	33	#FFB121
156	175	124	28	#AF7C1C
157	198	143	42	#C68F2A
158	255	203	106	#FFCB6A
159	225	178	94	#E1B25E
160	255	205	117	#FFCD75
161	176	142	82	#B08E52
162	119	100	65	#776441
163	107	96	76	#6B604C
164	153	139	113	#998B71
165	247	180	72	#F7B448
166	255	190	86	#FFBE56
167	220	166	74	#DCA64A
168	255	197	100	#FFC564
169	247	191	100	#F7BF64
170	198	153	80	#C69950
171	205	162	92	#CDA25C
172	255	201	115	#FFC973
173	213	169	96	#D5A960
174	220	177	103	#DCB167
175	179	144	84	#B39054
176	255	208	129	#FFD081
177	207	169	105	#CFA969
178	120	100	66	#786442
179	165	153	134	#A59986
180	163	151	132	#A39784
181	162	150	131	#A29683
182	168	156	137	#A89C89
183	138	132	122	#8A847A
184	255	153	0	#FF9900
185	191	115	0	#BF7300
186	190	122	23	#BE7A17
187	253	163	31	#FDA31F
188	125	83	21	#7D5315
189	143	124	97	#8F7C61
190	161	149	131	#A19583
191	169	157	139	#A99D8B
192	167	155	137	#A79B89
193	216	210	202	#D8D2CA
194	212	206	198	#D4CEC6
195	194	135	62	#C2873E
196	189	131	60	#BD833C
197	138	96	46	#8A602E
198	139	98	47	#8B622F
199	247	128	1	#F78001
200	185	96	1	#B96001
201	209	106	0	#D16A00
202	204	102	0	#CC6600
203	153	76	0	#994C00
204	158	82	7	#9E5207
205	106	58	10	#6A3A0A
206	131	73	14	#83490E
207	118	66	13	#76420D
208	175	98	20	#AF6214
209	244	139	31	#F48B1F
210	183	104	23	#B76817
211	70	38	8	#462608
212	116	75	41	#744B29
213	185	160	140	#B9A08C
214	107	67	38	#6B4326
215	179	158	144	#B39E90
216	130	119	111	#82776F
217	87	84	82	#575452
218	141	94	63	#8D5E3F
219	227	219	214	#E3DBD6
220	153	51	1	#993301
221	197	187	182	#C5BBB6
222	132	126	124	#847E7C
223	230	55	4	#E63704
224	255	70	15	#FF460F
225	153	30	0	#991E00
226	109	21	0	#6D1500
227	178	58	30	#B23A1E
228	238	131	106	#EE836A
229	168	164	163	#A8A4A3
230	217	69	35	#D94523
231	175	169	168	#AFA9A8
232	202	20	0	#CA1400
