index	r	g	b	hex
0	255	255	255	#FFFFFF
1	0	0	21	#000015
2	0	0	17	#000011
3	0	0	11	#00000B
4	0	0	8	#000008
5	0	0	4	#000004
6	0	8	50	#000832
7	64	71	100	#404764
8	0	8	36	#000824
9	14	22	50	#0E1632
10	24	33	67	#182143
11	37	57	110	#25396E
12	56	76	129	#384C81
13	41	70	127	#29467F
14	0	31	89	#001F59
15	56	86	143	#38568F
16	230	232	235	#E6E8EB
17	0	75	171	#004BAB
18	0	28	64	#001C40
19	0	79	166	#004FA6
20	0	41	85	#002955
21	0	97	194	#0061C2
22	0	27	55	#001B37
23	43	90	137	#2B5A89
24	20	40	61	#14283D
25	167	210	255	#A7D2FF
26	75	80	85	#4B5055
27	220	224	228	#DCE0E4
28	236	238	240	#ECEEF0
29	0	62	118	#003E76
30	0	39	75	#00274B
31	0	18	35	#001223
32	18	143	255	#128FFF
33	56	115	171	#3873AB
34	0	90	166	#005AA6
35	0	82	151	#005297
36	24	74	116	#184A74
37	165	187	206	#A5BBCE
38	0	117	209	#0075D1
39	0	45	78	#002D4E
40	8	60	101	#083C65
41	22	88	139	#16588B
42	40	110	165	#286EA5
43	10	19	26	#0A131A
44	38	47	54	#262F36
45	29	102	154	#1D669A
46	6	13	18	#060D12
47	45	91	122	#2D5B7A
48	13	26	35	#0D1A23
49	21	42	56	#152A38
50	9	18	24	#091218
51	12	22	29	#0C161D
52	26	44	57	#1A2C39
53	31	52	67	#1F3443
54	62	69	74	#3E454A
55	75	82	87	#4B5257
56	0	119	192	#0077C0
57	1	59	94	#013B5E
58	13	115	177	#0D73B1
59	23	147	223	#1793DF
60	10	64	97	#0A4061
61	46	133	186	#2E85BA
62	62	168	233	#3EA8E9
63	61	152	210	#3D98D2
64	61	152	207	#3D98CF
65	8	16	21	#081015
66	64	115	146	#407392
67	109	177	219	#6DB1DB
68	62	96	117	#3E6075
69	110	139	157	#6E8B9D
70	71	79	84	#474F54
71	73	81	86	#495156
72	109	120	127	#6D787F
73	0	92	146	#005C92
74	13	93	138	#0D5D8A
75	23	119	175	#1777AF
76	14	64	93	#0E405D
77	24	85	120	#185578
78	62	144	191	#3E90BF
79	61	138	183	#3D8AB7
80	61	131	172	#3D83AC
81	10	20	26	#0A141A
82	109	162	193	#6DA2C1
83	123	138	147	#7B8A93
84	151	167	176	#97A7B0
85	4	91	137	#045B89
86	17	34	43	#11222B
87	61	71	76	#3D474C
88	168	176	180	#A8B0B4
89	12	100	141	#0C648D
90	13	26	32	#0D1A20
91	11	22	27	#0B161B
92	20	33	39	#142127
93	12	72	96	#0C4860
94	69	134	160	#4586A0
95	70	135	161	#4687A1
96	187	194	197	#BBC2C5
97	136	141	143	#888D8F
98	70	135	159	#46879F
99	56	100	116	#386474
100	51	91	105	#335B69
101	52	92	106	#345C6A
102	52	91	105	#345B69
103	131	198	222	#83C6DE
104	69	137	160	#4589A0
105	52	93	105	#345D69
106	45	74	82	#2D4A52
107	60	70	73	#3C4649
108	67	77	80	#434D50
109	47	59	62	#2F3B3E
110	32	40	42	#20282A
111	0	88	108	#00586C
112	45	74	80	#2D4A50
113	45	55	57	#2D3739
114	58	68	70	#3A4446
115	44	75	81	#2C4B51
116	47	59	61	#2F3B3D
117	68	79	81	#444F51
118	46	59	61	#2E3B3D
119	32	41	42	#20292A
120	32	40	41	#202829
121	70	75	75	#464B4B
122	208	210	210	#D0D2D2
123	184	227	220	#B8E3DC
124	62	63	61	#3E3F3D
125	216	217	207	#D8D9CF
126	255	255	154	#FFFF9A
127	43	43	37	#2B2B25
128	208	207	193	#D0CFC1
129	44	43	33	#2C2B21
130	151	148	121	#979479
131	170	167	140	#AAA78C
132	200	198	179	#C8C6B3
133	38	37	30	#26251E
134	40	39	32	#282720
135	181	179	164	#B5B3A4
136	204	202	186	#CCCABA
137	113	109	84	#716D54
138	132	128	103	#848067
139	101	98	84	#656254
140	45	44	39	#2D2C27
141	99	95	79	#635F4F
142	118	114	98	#767262
143	163	161	152	#A3A198
144	107	97	61	#6B613D
145	22	17	0	#161100
146	190	185	168	#BEB9A8
147	146	131	87	#928357
148	59	57	51	#3B3933
149	173	170	161	#ADAAA1
150	211	203	182	#D3CBB6
151	173	169	159	#ADA99F
152	233	228	215	#E9E4D7
153	104	100	91	#68645B
154	33	26	12	#211A0C
155	64	61	55	#403D37
156	17	13	6	#110D06
157	190	177	153	#BEB199
158	120	112	97	#787061
159	60	56	49	#3C3831
160	205	197	182	#CDC5B6
161	216	208	194	#D8D0C2
162	193	186	173	#C1BAAD
163	174	169	160	#AEA9A0
164	221	214	202	#DDD6CA
165	56	52	46	#38342E
166	156	155	154	#9C9B9A
167	71	69	68	#474544
168	181	179	178	#B5B3B2
169	180	178	177	#B4B2B1
170	72	69	68	#484544
171	123	120	119	#7B7877
172	22	0	0	#160000
173	72	69	69	#484545
174	123	119	119	#7B7777
