index	r	g	b	hex
0	255	255	255	#FFFFFF
1	255	254	254	#FFFEFE
2	250	227	176	#FAE3B0
3	47	36	19	#2F2413
4	238	191	120	#EEBF78
5	137	68	10	#89440A
6	199	123	60	#C77B3C
7	254	114	40	#FE7228
8	255	0	0	#FF0000
9	246	105	105	#F66969
10	246	106	106	#F66A6A
11	246	107	107	#F66B6B
12	246	108	108	#F66C6C
13	246	109	109	#F66D6D
14	246	110	110	#F66E6E
15	246	113	113	#F67171
16	246	114	114	#F67272
17	246	115	115	#F67373
18	247	119	119	#F77777
19	247	120	120	#F77878
20	247	121	121	#F77979
21	247	122	122	#F77A7A
22	247	123	123	#F77B7B
23	247	126	126	#F77E7E
24	247	127	127	#F77F7F
25	247	128	128	#F78080
26	247	129	129	#F78181
27	247	131	131	#F78383
28	247	132	132	#F78484
29	247	133	133	#F78585
30	248	134	134	#F88686
31	248	135	135	#F88787
32	248	137	137	#F88989
33	248	138	138	#F88A8A
34	248	141	141	#F88D8D
35	248	142	142	#F88E8E
36	248	146	146	#F89292
37	248	149	149	#F89595
38	249	150	150	#F99696
39	249	155	155	#F99B9B
40	249	159	159	#F99F9F
41	249	161	161	#F9A1A1
42	249	163	163	#F9A3A3
43	249	166	166	#F9A6A6
44	250	167	167	#FAA7A7
45	250	169	169	#FAA9A9
46	250	171	171	#FAABAB
47	250	175	175	#FAAFAF
48	250	180	180	#FAB4B4
49	250	182	182	#FAB6B6
50	251	184	184	#FBB8B8
51	251	186	186	#FBBABA
52	251	188	188	#FBBCBC
53	251	191	191	#FBBFBF
54	251	192	192	#FBC0C0
55	251	193	193	#FBC1C1
56	251	194	194	#FBC2C2
57	251	196	196	#FBC4C4
58	251	197	197	#FBC5C5
59	252	200	200	#FCC8C8
60	252	201	201	#FCC9C9
61	252	202	202	#FCCACA
62	252	203	203	#FCCBCB
63	252	204	204	#FCCCCC
64	252	205	205	#FCCDCD
65	252	206	206	#FCCECE
66	252	208	208	#FCD0D0
67	252	209	209	#FCD1D1
68	252	211	211	#FCD3D3
69	252	212	212	#FCD4D4
70	253	215	215	#FDD7D7
71	252	214	214	#FCD6D6
72	253	217	217	#FDD9D9
73	253	218	218	#FDDADA
74	253	219	219	#FDDBDB
75	253	220	220	#FDDCDC
76	253	223	223	#FDDFDF
77	253	226	226	#FDE2E2
78	253	227	227	#FDE3E3
79	253	228	228	#FDE4E4
80	253	229	229	#FDE5E5
81	254	232	232	#FEE8E8
82	254	234	234	#FEEAEA
83	254	236	236	#FEECEC
84	254	239	239	#FEEFEF
