index	r	g	b	hex
0	255	255	255	#FFFFFF
1	37	37	37	#252525
2	165	77	81	#A54D51
3	213	107	112	#D56B70
4	21	25	37	#151925
5	108	127	186	#6C7FBA
6	36	42	62	#242A3E
7	57	68	99	#394463
8	162	171	182	#A2ABB6
9	226	231	237	#E2E7ED
10	0	94	163	#005EA3
11	51	78	89	#334E59
12	80	118	133	#507685
13	81	119	134	#517786
14	50	78	88	#324E58
15	51	79	89	#334F59
16	102	152	170	#6698AA
17	80	119	133	#507785
18	103	152	170	#6798AA
19	147	183	196	#93B7C4
20	103	153	170	#6799AA
21	146	183	195	#92B7C3
22	117	146	140	#75928C
23	146	175	168	#92AFA8
24	255	242	195	#FFF2C3
25	254	152	0	#FE9800
26	142	98	34	#8E6222
27	158	113	49	#9E7131
28	191	143	75	#BF8F4B
29	255	206	133	#FFCE85
30	219	166	96	#DBA660
31	228	175	104	#E4AF68
32	187	135	79	#BB874F
33	231	175	117	#E7AF75
34	254	203	152	#FECB98
35	136	84	39	#885427
36	202	153	111	#CA996F
37	156	93	56	#9C5D38
38	129	70	48	#814630
39	41	16	15	#29100F
40	146	56	54	#923836
41	136	52	50	#883432
42	73	28	27	#491C1B
43	115	44	43	#732C2B
44	83	32	31	#53201F
45	125	48	47	#7D302F
46	156	67	66	#9C4342
47	254	254	254	#FEFEFE
48	237	237	237	#EDEDED
49	220	220	220	#DCDCDC
50	205	205	205	#CDCDCD
51	186	186	186	#BABABA
52	173	173	173	#ADADAD
53	169	169	169	#A9A9A9
54	158	158	158	#9E9E9E
55	142	142	142	#8E8E8E
56	126	126	126	#7E7E7E
57	88	88	88	#585858
58	83	83	83	#535353
59	78	78	78	#4E4E4E
60	44	44	44	#2C2C2C
61	38	38	38	#262626
62	0	0	0	#000000
63	0	0	0	#000000
64	0	0	0	#000000
65	0	0	0	#000000
66	0	0	0	#000000
67	0	0	0	#000000
68	0	0	0	#000000
69	0	0	0	#000000
70	0	0	0	#000000
71	0	0	0	#000000
72	0	0	0	#000000
73	0	0	0	#000000
74	0	0	0	#000000
75	0	0	0	#000000
76	0	0	0	#000000
77	0	0	0	#000000
78	0	0	0	#000000
79	0	0	0	#000000
80	0	0	0	#000000
81	0	0	0	#000000
82	0	0	0	#000000
83	0	0	0	#000000
84	0	0	0	#000000
85	0	0	0	#000000
86	0	0	0	#000000
87	0	0	0	#000000
88	0	0	0	#000000
89	0	0	0	#000000
90	0	0	0	#000000
91	0	0	0	#000000
92	0	0	0	#000000
93	0	0	0	#000000
94	0	0	0	#000000
95	0	0	0	#000000
96	0	0	0	#000000
97	0	0	0	#000000
98	0	0	0	#000000
99	0	0	0	#000000
100	0	0	0	#000000
101	0	0	0	#000000
102	0	0	0	#000000
103	0	0	0	#000000
104	0	0	0	#000000
105	0	0	0	#000000
106	0	0	0	#000000
107	0	0	0	#000000
108	0	0	0	#000000
109	0	0	0	#000000
110	0	0	0	#000000
111	0	0	0	#000000
112	0	0	0	#000000
113	0	0	0	#000000
114	0	0	0	#000000
115	0	0	0	#000000
116	0	0	0	#000000
117	0	0	0	#000000
118	0	0	0	#000000
119	0	0	0	#000000
120	0	0	0	#000000
121	0	0	0	#000000
122	0	0	0	#000000
123	0	0	0	#000000
124	0	0	0	#000000
125	0	0	0	#000000
126	0	0	0	#000000
127	0	0	0	#000000
128	0	0	0	#000000
129	0	0	0	#000000
