index	r	g	b	hex
0	255	255	255	#FFFFFF
1	255	255	255	#FFFFFF
2	151	176	191	#97B0BF
3	114	64	34	#724022
4	102	5	5	#660505
5	101	21	3	#651503
6	37	36	34	#252422
7	27	13	7	#1B0D07
8	12	41	50	#0C2932
9	4	2	3	#040203
10	28	24	26	#1C181A
11	48	42	45	#302A2D
12	69	61	65	#453D41
13	50	47	49	#322F31
14	4	3	4	#040304
15	16	15	16	#100F10
16	30	29	30	#1E1D1E
17	8	7	9	#080709
18	34	33	35	#222123
19	26	26	27	#1A1A1B
20	17	19	28	#11131C
21	42	48	67	#2A3043
22	45	49	61	#2D313D
23	58	63	78	#3A3F4E
24	35	40	51	#232833
25	25	26	28	#191A1C
26	30	36	44	#1E242C
27	31	36	42	#1F242A
28	32	38	45	#20262D
29	16	21	26	#10151A
30	18	23	28	#12171C
31	20	24	28	#14181C
32	22	25	28	#16191C
33	27	30	33	#1B1E21
34	27	28	29	#1B1C1D
35	25	33	40	#192128
36	22	28	33	#161C21
37	25	31	36	#191F24
38	16	21	25	#101519
39	17	22	26	#11161A
40	18	23	27	#12171B
41	34	42	48	#222A30
42	20	24	27	#14181B
43	22	26	29	#161A1D
44	0	9	15	#00090F
45	20	26	30	#141A1E
46	28	35	40	#1C2328
47	14	17	19	#0E1113
48	27	35	40	#1B2328
49	63	68	71	#3F4447
50	3	60	92	#033C5C
51	4	70	108	#04466C
52	7	93	141	#075D8D
53	29	36	40	#1D2428
54	15	131	193	#0F83C1
55	45	167	224	#2DA7E0
56	139	204	230	#8BCCE6
57	51	133	162	#3385A2
58	46	128	154	#2E809A
59	77	99	106	#4D636A
60	56	133	151	#388597
61	85	155	162	#559BA2
62	109	185	175	#6DB9AF
63	91	110	107	#5B6E6B
64	111	130	127	#6F827F
65	56	80	76	#38504C
66	35	56	52	#233834
67	0	10	7	#000A07
68	37	44	42	#252C2A
69	27	94	54	#1B5E36
70	61	182	110	#3DB66E
71	9	67	31	#09431F
72	7	51	24	#073318
73	12	71	35	#0C4723
74	20	84	44	#14542C
75	40	127	73	#287F49
76	68	163	104	#44A368
77	6	34	15	#06220F
78	16	51	28	#10331C
79	40	124	67	#287C43
80	5	30	13	#051E0D
81	14	83	36	#0E5324
82	13	73	31	#0D491F
83	21	114	49	#157231
84	9	47	20	#092F14
85	25	29	26	#191D1A
86	0	21	0	#001500
87	23	102	24	#176618
88	101	110	98	#656E62
89	1	3	0	#010300
90	2	3	1	#020301
91	155	206	104	#9BCE68
92	77	82	72	#4D5248
93	87	96	64	#576040
94	75	77	69	#4B4D45
95	89	96	66	#596042
96	159	166	136	#9FA688
97	84	85	76	#54554C
98	79	82	38	#4F5226
99	129	131	79	#81834F
100	23	23	13	#17170D
101	255	255	184	#FFFFB8
102	255	255	200	#FFFFC8
103	83	83	68	#535344
104	52	52	50	#343432
105	55	54	38	#373626
106	92	91	77	#5C5B4D
107	112	107	69	#706B45
108	230	204	57	#E6CC39
109	41	40	35	#292823
110	78	65	19	#4E4113
111	232	202	95	#E8CA5F
112	142	124	60	#8E7C3C
113	100	88	50	#645832
114	200	181	120	#C8B578
115	65	51	13	#41330D
116	98	81	31	#62511F
117	109	90	38	#6D5A26
118	41	35	18	#292312
119	199	185	146	#C7B992
120	24	17	0	#181100
121	116	96	43	#74602B
122	167	141	75	#A78D4B
123	27	25	20	#1B1914
124	36	25	1	#241901
125	122	85	5	#7A5505
126	121	84	5	#795405
127	88	62	4	#583E04
128	117	82	6	#755206
129	47	37	15	#2F250F
130	191	163	100	#BFA364
131	120	83	5	#785305
132	191	133	10	#BF850A
133	79	55	6	#4F3706
134	13	9	1	#0D0901
135	67	47	6	#432F06
136	8	6	2	#080602
137	84	68	36	#544424
138	81	66	35	#514223
139	106	71	7	#6A4707
140	52	42	23	#342A17
141	54	44	25	#362C19
142	254	207	125	#FECF7D
143	94	77	46	#5E4D2E
144	214	137	13	#D6890D
145	47	31	5	#2F1F05
146	125	90	34	#7D5A22
147	54	40	18	#362812
148	42	39	34	#2A2722
149	166	111	26	#A66F1A
150	186	135	62	#BA873E
151	65	50	28	#41321C
152	150	107	48	#966B30
153	79	57	31	#4F391F
154	33	24	13	#21180D
155	93	62	29	#5D3E1D
156	132	94	50	#845E32
157	62	39	16	#3E2710
158	61	39	16	#3D2710
159	63	40	17	#3F2811
160	64	42	19	#402A13
161	116	76	35	#744C23
162	33	16	0	#211000
163	49	30	13	#311E0D
164	56	35	15	#38230F
165	79	45	16	#4F2D10
166	197	115	46	#C5732E
167	82	49	22	#523116
168	80	48	22	#503016
169	149	84	36	#955424
170	32	20	11	#20140B
171	74	53	37	#4A3525
172	17	13	10	#110D0A
173	138	71	24	#8A4718
174	91	37	3	#5B2503
175	178	81	17	#B25111
176	117	67	36	#754324
177	146	86	49	#925631
178	34	21	13	#22150D
179	27	10	0	#1B0A00
180	220	85	11	#DC550B
181	128	51	8	#803308
182	152	71	25	#984719
183	77	39	18	#4D2712
184	81	41	19	#512913
185	97	51	26	#61331A
186	114	61	31	#723D1F
187	110	59	30	#6E3B1E
188	86	47	24	#562F18
189	145	79	41	#914F29
190	138	76	40	#8A4C28
191	31	17	9	#1F1109
192	120	67	36	#784324
193	111	62	33	#6F3E21
194	129	72	39	#814827
195	123	70	39	#7B4627
196	33	21	14	#21150E
197	107	44	10	#6B2C0A
198	115	53	21	#733515
199	79	39	18	#4F2712
200	84	42	20	#542A14
201	106	56	29	#6A381D
202	103	55	29	#67371D
203	38	28	23	#261C17
204	62	20	0	#3E1400
205	91	39	16	#5B2710
206	160	75	37	#A04B25
207	153	74	36	#994A24
208	67	40	27	#43281B
209	38	23	16	#261710
210	16	11	9	#100B09
211	36	29	26	#241D1A
212	109	30	0	#6D1E00
213	148	56	22	#943816
214	97	73	64	#614940
215	81	19	0	#511300
216	8	2	0	#080200
217	122	33	4	#7A2104
218	59	44	39	#3B2C27
219	175	49	13	#AF310D
220	78	16	2	#4E1002
221	105	22	3	#691603
222	71	15	3	#470F03
223	147	33	7	#932107
224	40	9	2	#280902
225	160	42	16	#A02A10
226	120	43	27	#782B1B
227	66	25	16	#421910
228	73	12	1	#490C01
229	101	18	2	#651202
230	137	91	83	#895B53
