index	r	g	b	hex
0	255	255	255	#FFFFFF
1	251	251	251	#FBFBFB
2	251	166	171	#FBA6AB
3	229	0	17	#E50011
4	105	0	6	#690006
5	150	23	32	#961720
6	70	57	58	#46393A
7	167	0	26	#A7001A
8	243	29	68	#F31D44
9	201	98	116	#C96274
10	174	0	63	#AE003F
11	230	56	196	#E638C4
12	107	0	96	#6B0060
13	84	71	83	#544753
14	251	124	246	#FB7CF6
15	33	28	138	#211C8A
16	64	64	69	#404045
17	53	53	57	#353539
18	89	90	96	#595A60
19	174	190	248	#AEBEF8
20	184	185	188	#B8B9BC
21	145	151	160	#9197A0
22	0	120	251	#0078FB
23	105	176	251	#69B0FB
24	0	125	248	#007DF8
25	0	109	212	#006DD4
26	0	76	144	#004C90
27	0	31	58	#001F3A
28	73	98	117	#496275
29	51	79	96	#334F60
30	0	143	224	#008FE0
31	0	130	196	#0082C4
32	0	57	84	#003954
33	86	191	234	#56BFEA
34	0	157	217	#009DD9
35	94	209	251	#5ED1FB
36	0	184	246	#00B8F6
37	44	127	151	#2C7F97
38	0	208	251	#00D0FB
39	0	222	251	#00DEFB
40	87	224	241	#57E0F1
41	0	251	251	#00FBFB
42	22	251	251	#16FBFB
43	120	251	251	#78FBFB
44	0	211	174	#00D3AE
45	97	209	173	#61D1AD
46	67	93	84	#435D54
47	43	60	54	#2B3C36
48	74	102	92	#4A665C
49	91	119	109	#5B776D
50	114	140	130	#728C82
51	0	12	5	#000C05
52	0	141	73	#008D49
53	0	61	29	#003D1D
54	0	204	63	#00CC3F
55	0	85	25	#005519
56	0	125	14	#007D0E
57	0	194	11	#00C20B
58	0	45	0	#002D00
59	0	144	4	#009004
60	0	143	2	#008F02
61	0	119	0	#007700
62	0	87	0	#005700
63	76	202	62	#4CCA3E
64	14	89	0	#0E5900
65	92	159	71	#5C9F47
66	155	251	120	#9BFB78
67	92	246	0	#5CF600
68	75	178	0	#4BB200
69	48	110	0	#306E00
70	210	235	0	#D2EB00
71	167	170	0	#A7AA00
72	0	0	0	#000000
73	0	0	0	#000000
74	2	2	0	#020200
75	0	0	0	#000000
76	0	0	0	#000000
77	7	7	2	#070702
78	5	5	1	#050501
79	3	3	0	#030300
80	8	8	3	#080803
81	11	11	5	#0B0B05
82	6	6	2	#060602
83	1	1	0	#010100
84	9	9	4	#090904
85	12	12	6	#0C0C06
86	4	4	1	#040401
87	7	7	3	#070703
88	10	10	5	#0A0A05
89	11	11	6	#0B0B06
90	8	8	4	#080804
91	5	5	2	#050502
92	2	2	0	#020200
93	0	0	0	#000000
94	9	9	5	#090905
95	6	6	3	#060603
96	3	3	1	#030301
97	7	7	4	#070704
98	0	0	0	#000000
99	1	1	0	#010100
100	248	246	170	#F8F6AA
101	250	233	0	#FAE900
102	184	175	62	#B8AF3E
103	12	11	5	#0C0B05
104	13	12	6	#0D0C06
105	14	13	7	#0E0D07
106	15	14	8	#0F0E08
107	138	118	24	#8A7618
108	9	8	3	#090803
109	10	9	4	#0A0904
110	11	10	5	#0B0A05
111	12	11	6	#0C0B06
112	13	12	7	#0D0C07
113	6	5	1	#060501
114	7	6	2	#070602
115	8	7	3	#080703
116	9	8	4	#090804
117	10	9	5	#0A0905
118	11	10	6	#0B0A06
119	251	197	0	#FBC500
120	4	3	0	#040300
121	5	4	1	#050401
122	6	5	2	#060502
123	7	6	3	#070603
124	8	7	4	#080704
125	9	8	5	#090805
126	186	165	104	#BAA568
127	215	150	0	#D79600
128	154	110	0	#9A6E00
129	251	195	60	#FBC33C
130	246	168	0	#F6A800
131	171	111	0	#AB6F00
132	2	1	0	#020100
133	3	2	0	#030200
134	4	3	1	#040301
135	5	4	2	#050402
136	216	136	0	#D88800
137	120	89	35	#785923
138	152	91	0	#985B00
139	215	194	163	#D7C2A3
140	239	172	84	#EFAC54
141	159	115	58	#9F733A
142	172	91	0	#AC5B00
143	96	66	29	#60421D
144	251	130	0	#FB8200
145	156	80	0	#9C5000
146	217	128	26	#D9801A
147	186	129	66	#BA8142
148	251	190	124	#FBBE7C
149	0	0	0	#000000
150	0	0	0	#000000
151	232	174	117	#E8AE75
152	1	0	0	#010000
153	2	1	0	#020100
154	251	114	0	#FB7200
155	71	33	2	#472102
156	194	117	55	#C27537
157	174	138	109	#AE8A6D
158	103	84	68	#675444
159	156	79	23	#9C4F17
160	91	54	28	#5B361C
161	217	133	72	#D98548
162	164	100	54	#A46436
163	213	143	93	#D58F5D
164	99	31	0	#631F00
165	251	216	202	#FBD8CA
166	250	65	3	#FA4103
167	15	10	9	#0F0A09
168	27	22	21	#1B1615
169	162	39	15	#A2270F
170	231	142	125	#E78E7D
171	44	0	0	#2C0000
172	126	0	0	#7E0000
173	0	0	0	#000000
174	0	0	0	#000000
175	0	0	0	#000000
176	84	74	74	#544A4A
177	74	66	66	#4A4242
178	148	141	141	#948D8D
179	39	37	37	#272525
180	119	118	118	#777676
181	232	232	232	#E8E8E8
182	230	230	230	#E6E6E6
183	219	219	219	#DBDBDB
184	190	190	190	#BEBEBE
185	172	172	172	#ACACAC
186	135	135	135	#878787
187	111	111	111	#6F6F6F
188	79	79	79	#4F4F4F
189	74	74	74	#4A4A4A
190	63	63	63	#3F3F3F
191	0	0	0	#000000
192	0	0	0	#000000
193	251	251	251	#FBFBFB
194	0	0	0	#000000
195	0	0	0	#000000
196	0	0	0	#000000
197	0	0	0	#000000
198	0	0	0	#000000
199	0	0	0	#000000
200	0	0	0	#000000
201	0	0	0	#000000
202	0	0	0	#000000
203	0	0	0	#000000
204	0	0	0	#000000
205	0	0	0	#000000
206	0	0	0	#000000
207	0	0	0	#000000
208	0	0	0	#000000
209	0	0	0	#000000
210	0	0	0	#000000
211	0	0	0	#000000
212	0	0	0	#000000
213	0	0	0	#000000
214	0	0	0	#000000
215	0	0	0	#000000
216	0	0	0	#000000
217	0	0	0	#000000
218	0	0	0	#000000
219	0	0	0	#000000
220	0	0	0	#000000
221	0	0	0	#000000
222	0	0	0	#000000
223	0	0	0	#000000
224	0	0	0	#000000
225	0	0	0	#000000
226	0	0	0	#000000
227	0	0	0	#000000
228	0	0	0	#000000
229	0	0	0	#000000
230	0	0	0	#000000
231	0	0	0	#000000
232	0	0	0	#000000
233	0	0	0	#000000
234	0	0	0	#000000
235	0	0	0	#000000
236	0	0	0	#000000
237	0	0	0	#000000
238	0	0	0	#000000
239	0	0	0	#000000
240	0	0	0	#000000
241	0	0	0	#000000
242	0	0	0	#000000
243	0	0	0	#000000
244	0	0	0	#000000
245	0	0	0	#000000
246	221	221	221	#DDDDDD
247	187	187	187	#BBBBBB
248	170	170	170	#AAAAAA
249	136	136	136	#888888
250	119	119	119	#777777
251	85	85	85	#555555
252	68	68	68	#444444
253	34	34	34	#222222
254	17	17	17	#111111
255	0	0	0	#000000
