index	r	g	b	hex
0	255	255	255	#FFFFFF
1	2	2	1	#020201
2	8	8	5	#080805
3	12	12	8	#0C0C08
4	6	6	4	#060604
5	3	3	2	#030302
6	22	22	15	#16160F
7	16	16	11	#10100B
8	13	13	9	#0D0D09
9	10	10	7	#0A0A07
10	7	7	5	#070705
11	11	11	8	#0B0B08
12	4	4	3	#040403
13	5	5	4	#050504
14	39	38	26	#27261A
15	37	36	25	#252419
16	41	40	28	#29281C
17	38	37	26	#26251A
18	33	32	22	#212016
19	30	29	20	#1E1D14
20	31	30	21	#1F1E15
21	35	34	24	#232218
22	32	31	22	#201F16
23	37	36	26	#25241A
24	27	26	18	#1B1A12
25	24	23	16	#181710
26	52	50	35	#343223
27	28	27	19	#1C1B13
28	50	48	34	#323022
29	25	24	17	#191811
30	54	52	37	#363425
31	51	49	35	#333123
32	29	28	20	#1D1C14
33	26	25	18	#1A1912
34	31	30	22	#1F1E16
35	20	19	13	#14130D
36	44	42	29	#2C2A1D
37	45	43	30	#2D2B1E
38	21	20	14	#15140E
39	46	44	31	#2E2C1F
40	40	38	27	#28261B
41	63	60	43	#3F3C2B
42	47	45	32	#2F2D20
43	44	42	30	#2C2A1E
44	41	39	28	#29271C
45	22	21	15	#16150F
46	64	61	44	#403D2C
47	48	46	33	#302E21
48	42	40	29	#2A281D
49	65	62	45	#413E2D
50	49	47	34	#312F22
51	69	66	48	#454230
52	23	22	16	#171610
53	67	64	47	#43402F
54	45	43	32	#2D2B20
55	25	24	18	#191812
56	16	15	10	#100F0A
57	36	34	24	#242218
58	18	17	12	#12110C
59	58	55	39	#3A3727
60	59	56	40	#3B3828
61	53	50	36	#353224
62	73	69	50	#494532
63	57	54	39	#393627
64	54	51	37	#363325
65	19	18	13	#13120D
66	61	58	42	#3D3A2A
67	58	55	40	#3A3728
68	55	52	38	#373426
69	62	59	43	#3E3B2B
70	63	60	44	#3F3C2C
71	56	53	39	#383527
72	60	57	42	#3C392A
73	57	54	40	#393628
74	20	19	14	#14130E
75	22	21	16	#161510
76	48	45	32	#302D20
77	15	14	10	#0F0E0A
78	34	32	23	#222017
79	66	62	45	#423E2D
80	50	47	34	#322F22
81	70	66	48	#464230
82	67	63	46	#433F2E
83	35	33	24	#232118
84	71	67	49	#474331
85	68	64	47	#44402F
86	52	49	36	#343124
87	69	65	48	#454130
88	54	51	38	#363326
89	51	48	36	#333024
90	17	16	12	#11100C
91	38	36	27	#26241B
92	19	18	14	#13120E
93	26	24	17	#1A1811
94	60	56	41	#3C3829
95	44	41	30	#2C291E
96	63	59	44	#3F3B2C
97	46	43	32	#2E2B20
98	48	45	34	#302D22
99	31	29	22	#1F1D16
100	33	31	24	#211F18
101	10	9	6	#0A0906
102	12	11	8	#0C0B08
103	42	39	29	#2A271D
104	43	40	30	#2B281E
105	57	53	40	#393528
106	40	37	28	#28251C
107	42	39	30	#2A271E
108	28	26	20	#1C1A14
109	14	13	10	#0E0D0A
110	16	15	12	#100F0C
111	36	33	25	#242119
112	37	34	26	#25221A
113	39	36	28	#27241C
114	25	23	18	#191712
115	255	220	144	#FFDC90
116	32	29	22	#201D16
117	34	31	24	#221F18
118	9	8	6	#090806
119	4	3	2	#040302
120	6	5	4	#060504
121	43	38	35	#2B2623
122	45	40	37	#2D2825
123	41	36	34	#292422
124	39	34	33	#272221
125	120	103	103	#786767
126	87	76	76	#574C4C
127	139	122	122	#8B7A7A
128	161	149	149	#A19595
129	252	0	255	#FC00FF
130	255	255	255	#FFFFFF
131	0	0	0	#000000
132	0	0	0	#000000
133	0	0	0	#000000
134	0	0	0	#000000
135	0	0	0	#000000
136	0	0	0	#000000
137	0	0	0	#000000
138	0	0	0	#000000
139	0	0	0	#000000
140	0	0	0	#000000
141	0	0	0	#000000
142	0	0	0	#000000
143	0	0	0	#000000
144	0	0	0	#000000
145	0	0	0	#000000
146	0	0	0	#000000
147	0	0	0	#000000
148	0	0	0	#000000
149	0	0	0	#000000
150	0	0	0	#000000
151	0	0	0	#000000
152	0	0	0	#000000
153	0	0	0	#000000
154	0	0	0	#000000
155	0	0	0	#000000
156	0	0	0	#000000
157	0	0	0	#000000
158	0	0	0	#000000
159	0	0	0	#000000
160	0	0	0	#000000
161	0	0	0	#000000
162	0	0	0	#000000
163	0	0	0	#000000
164	0	0	0	#000000
165	0	0	0	#000000
166	0	0	0	#000000
167	0	0	0	#000000
168	0	0	0	#000000
169	0	0	0	#000000
170	0	0	0	#000000
171	0	0	0	#000000
172	0	0	0	#000000
173	0	0	0	#000000
174	0	0	0	#000000
175	0	0	0	#000000
176	0	0	0	#000000
177	0	0	0	#000000
178	0	0	0	#000000
179	0	0	0	#000000
180	0	0	0	#000000
181	0	0	0	#000000
182	0	0	0	#000000
183	0	0	0	#000000
184	0	0	0	#000000
185	0	0	0	#000000
186	0	0	0	#000000
187	0	0	0	#000000
188	0	0	0	#000000
189	0	0	0	#000000
190	0	0	0	#000000
191	0	0	0	#000000
192	0	0	0	#000000
193	0	0	0	#000000
194	0	0	0	#000000
195	0	0	0	#000000
196	0	0	0	#000000
197	0	0	0	#000000
198	0	0	0	#000000
199	0	0	0	#000000
200	0	0	0	#000000
201	0	0	0	#000000
202	0	0	0	#000000
203	0	0	0	#000000
204	0	0	0	#000000
205	0	0	0	#000000
206	0	0	0	#000000
207	0	0	0	#000000
208	0	0	0	#000000
209	0	0	0	#000000
210	0	0	0	#000000
211	0	0	0	#000000
212	0	0	0	#000000
213	0	0	0	#000000
214	0	0	0	#000000
215	0	0	0	#000000
216	0	0	0	#000000
217	0	0	0	#000000
218	0	0	0	#000000
219	0	0	0	#000000
220	0	0	0	#000000
221	0	0	0	#000000
222	0	0	0	#000000
223	0	0	0	#000000
224	0	0	0	#000000
225	0	0	0	#000000
226	0	0	0	#000000
227	0	0	0	#000000
228	0	0	0	#000000
229	0	0	0	#000000
230	0	0	0	#000000
231	0	0	0	#000000
232	0	0	0	#000000
233	0	0	0	#000000
234	0	0	0	#000000
235	0	0	0	#000000
236	0	0	0	#000000
237	0	0	0	#000000
238	0	0	0	#000000
239	0	0	0	#000000
240	0	0	0	#000000
241	0	0	0	#000000
242	0	0	0	#000000
243	0	0	0	#000000
244	0	0	0	#000000
245	0	0	0	#000000
246	221	221	221	#DDDDDD
247	187	187	187	#BBBBBB
248	170	170	170	#AAAAAA
249	136	136	136	#888888
250	119	119	119	#777777
251	85	85	85	#555555
252	68	68	68	#444444
253	34	34	34	#222222
254	17	17	17	#111111
255	0	0	0	#000000
