index	r	g	b	hex
0	255	255	255	#FFFFFF
1	0	0	0	#000000
2	233	45	62	#E92D3E
3	23	2	7	#170207
4	108	22	46	#6C162E
5	62	13	26	#3E0D1A
6	160	34	67	#A02243
7	142	31	61	#8E1F3D
8	233	45	146	#E92D92
9	0	0	10	#00000A
10	141	141	143	#8D8D8F
11	32	61	189	#203DBD
12	72	106	255	#486AFF
13	192	204	255	#C0CCFF
14	109	132	220	#6D84DC
15	178	185	201	#B2B9C9
16	76	88	112	#4C5870
17	101	115	144	#657390
18	234	236	240	#EAECF0
19	4	12	22	#040C16
20	28	62	103	#1C3E67
21	16	35	59	#10233B
22	42	92	152	#2A5C98
23	38	82	135	#265287
24	49	99	156	#31639C
25	136	190	251	#88BEFB
26	0	49	99	#003163
27	156	206	255	#9CCEFF
28	76	86	95	#4C565F
29	225	234	242	#E1EAF2
30	99	156	206	#639CCE
31	117	130	141	#75828D
32	140	155	168	#8C9BA8
33	172	187	200	#ACBBC8
34	166	179	190	#A6B3BE
35	206	221	234	#CEDDEA
36	131	146	158	#83929E
37	177	196	211	#B1C4D3
38	205	220	232	#CDDCE8
39	16	119	171	#1077AB
40	22	109	153	#166D99
41	20	99	139	#14638B
42	50	171	232	#32ABE8
43	51	153	204	#3399CC
44	61	86	97	#3D5661
45	163	188	199	#A3BCC7
46	7	99	136	#076388
47	19	131	176	#1383B0
48	33	122	157	#217A9D
49	46	130	164	#2E82A4
50	86	184	224	#56B8E0
51	97	177	209	#61B1D1
52	52	94	111	#345E6F
53	99	157	180	#639DB4
54	103	148	167	#6794A7
55	139	200	224	#8BC8E0
56	57	176	221	#39B0DD
57	115	211	248	#73D3F8
58	111	204	240	#6FCCF0
59	115	207	242	#73CFF2
60	78	140	164	#4E8CA4
61	115	205	240	#73CDF0
62	116	202	234	#74CAEA
63	117	203	235	#75CBEB
64	117	202	234	#75CAEA
65	174	229	249	#AEE5F9
66	107	190	217	#6BBED9
67	147	222	246	#93DEF6
68	89	173	194	#59ADC2
69	179	232	246	#B3E8F6
70	14	43	49	#0E2B31
71	46	68	72	#2E4448
72	74	106	111	#4A6A6F
73	4	20	22	#041416
74	16	54	59	#10363B
75	42	141	152	#2A8D98
76	200	249	255	#C8F9FF
77	51	191	204	#33BFCC
78	35	132	141	#23848D
79	45	160	171	#2DA0AB
80	28	96	103	#1C6067
81	38	126	135	#267E87
82	123	223	232	#7BDFE8
83	110	165	170	#6EA5AA
84	75	92	92	#4B5C5C
85	217	255	255	#D9FFFF
86	162	178	178	#A2B2B2
87	243	255	255	#F3FFFF
88	54	132	124	#36847C
89	69	161	152	#45A198
90	57	221	192	#39DDC0
91	0	136	0	#008800
92	0	119	0	#007700
93	0	102	0	#006600
94	0	85	0	#005500
95	44	49	41	#2C3129
96	24	62	0	#183E00
97	75	78	73	#4B4E49
98	43	48	39	#2B3027
99	51	102	0	#336600
100	60	64	55	#3C4037
101	215	219	210	#D7DBD2
102	73	76	69	#494C45
103	81	84	77	#51544D
104	71	117	0	#477500
105	16	20	10	#10140A
106	19	23	13	#13170D
107	32	34	29	#20221D
108	61	64	56	#3D4038
109	86	89	81	#565951
110	87	90	82	#575A52
111	97	100	92	#61645C
112	134	137	129	#868981
113	71	107	0	#476B00
114	127	190	0	#7FBE00
115	102	153	0	#669900
116	6	9	0	#060900
117	4	6	0	#040600
118	134	136	130	#868882
119	107	109	102	#6B6D66
120	105	107	100	#696B64
121	153	155	148	#999B94
122	149	151	144	#959790
123	167	169	162	#A7A9A2
124	210	212	205	#D2D4CD
125	252	255	0	#FCFF00
126	184	186	39	#B8BA27
127	253	255	74	#FDFF4A
128	255	253	11	#FFFD0B
129	255	255	57	#FFFF39
130	255	255	85	#FFFF55
131	255	255	136	#FFFF88
132	255	204	0	#FFCC00
133	255	207	0	#FFCF00
134	207	164	0	#CFA400
135	159	126	0	#9F7E00
136	197	167	60	#C5A73C
137	204	153	0	#CC9900
138	158	120	18	#9E7812
139	153	102	0	#996600
140	123	83	0	#7B5300
141	98	65	0	#624100
142	255	193	73	#FFC149
143	255	153	0	#FF9900
144	253	151	0	#FD9700
145	229	137	0	#E58900
146	185	111	0	#B96F00
147	171	103	0	#AB6700
148	255	188	87	#FFBC57
149	144	113	68	#907144
150	255	207	134	#FFCF86
151	179	145	94	#B3915E
152	178	144	94	#B2905E
153	132	99	57	#846339
154	223	120	0	#DF7800
155	226	113	0	#E27100
156	225	113	0	#E17100
157	204	102	0	#CC6600
158	203	101	0	#CB6500
159	174	89	0	#AE5900
160	125	62	0	#7D3E00
161	102	51	0	#663300
162	26	13	0	#1A0D00
163	12	6	0	#0C0600
164	3	2	1	#030201
165	206	165	123	#CEA57B
166	255	206	156	#FFCE9C
167	206	97	0	#CE6100
168	166	78	0	#A64E00
169	203	98	3	#CB6203
170	153	51	0	#993300
171	82	27	0	#521B00
172	123	40	0	#7B2800
173	149	42	0	#952A00
174	153	30	0	#991E00
175	109	21	0	#6D1500
176	35	7	0	#230700
177	23	6	2	#170602
178	255	54	8	#FF3608
179	108	37	22	#6C2516
180	62	22	13	#3E160D
181	160	57	34	#A03922
182	142	51	31	#8E331F
183	41	5	0	#290500
184	23	3	0	#170300
185	202	20	0	#CA1400
186	242	33	35	#F22123
187	208	23	25	#D01719
188	138	0	0	#8A0000
189	104	0	0	#680000
190	76	0	0	#4C0000
191	51	0	0	#330000
192	208	23	28	#D0171C
193	204	25	29	#CC191D
194	106	5	5	#6A0505
195	104	6	6	#680606
196	232	26	26	#E81A1A
197	107	12	10	#6B0C0A
198	106	11	10	#6A0B0A
199	255	66	66	#FF4242
200	7	6	6	#070606
201	144	134	134	#908686
202	247	247	247	#F7F7F7
203	239	239	239	#EFEFEF
204	204	204	204	#CCCCCC
205	189	189	189	#BDBDBD
206	140	140	140	#8C8C8C
207	110	110	110	#6E6E6E
208	102	102	102	#666666
209	68	68	68	#444444
210	20	20	20	#141414
211	8	8	8	#080808
212	7	7	7	#070707
213	0	0	0	#000000
214	0	0	0	#000000
215	0	0	0	#000000
216	0	0	0	#000000
217	0	0	0	#000000
218	0	0	0	#000000
219	0	0	0	#000000
220	0	0	0	#000000
221	0	0	0	#000000
222	0	0	0	#000000
223	0	0	0	#000000
224	0	0	0	#000000
225	0	0	0	#000000
226	0	0	0	#000000
227	0	0	0	#000000
228	0	0	0	#000000
229	0	0	0	#000000
230	0	0	0	#000000
231	0	0	0	#000000
232	0	0	0	#000000
233	0	0	0	#000000
234	0	0	0	#000000
235	0	0	0	#000000
236	0	0	0	#000000
237	0	0	0	#000000
