index	r	g	b	hex
0	255	255	255	#FFFFFF
1	229	242	255	#E5F2FF
2	234	228	230	#EAE4E6
3	225	225	225	#E1E1E1
4	177	227	245	#B1E3F5
5	177	223	246	#B1DFF6
6	215	215	215	#D7D7D7
7	255	193	174	#FFC1AE
8	207	207	207	#CFCFCF
9	198	198	198	#C6C6C6
10	136	192	254	#88C0FE
11	98	208	246	#62D0F6
12	182	182	182	#B6B6B6
13	177	177	177	#B1B1B1
14	227	166	132	#E3A684
15	175	175	173	#AFAFAD
16	227	176	115	#E3B073
17	171	171	171	#ABABAB
18	189	157	162	#BD9DA2
19	159	159	159	#9F9F9F
20	150	150	150	#969696
21	51	146	242	#3392F2
22	136	143	159	#888F9F
23	151	139	132	#978B84
24	139	139	139	#8B8B8B
25	21	162	213	#15A2D5
26	227	128	33	#E38021
27	34	96	255	#2260FF
28	12	160	212	#0CA0D4
29	9	160	212	#09A0D4
30	227	112	37	#E37025
31	5	158	211	#059ED3
32	0	151	223	#0097DF
33	124	124	124	#7C7C7C
34	0	159	212	#009FD4
35	123	123	123	#7B7B7B
36	241	87	40	#F15728
37	0	157	211	#009DD3
38	57	111	198	#396FC6
39	0	155	209	#009BD1
40	129	118	111	#81766F
41	227	114	14	#E3720E
42	106	113	135	#6A7187
43	9	141	194	#098DC2
44	12	135	188	#0C87BC
45	0	134	193	#0086C1
46	18	124	177	#127CB1
47	48	96	174	#3060AE
48	48	94	170	#305EAA
49	21	118	171	#1576AB
50	48	92	167	#305CA7
51	0	123	184	#007BB8
52	2	128	172	#0280AC
53	48	90	163	#305AA3
54	24	112	165	#1870A5
55	24	105	170	#1869AA
56	25	104	169	#1968A9
57	21	106	171	#156AAB
58	33	99	165	#2163A5
59	27	102	168	#1B66A8
60	48	88	160	#3058A0
61	31	99	166	#1F63A6
62	28	101	167	#1C65A7
63	25	103	168	#1967A8
64	18	107	171	#126BAB
65	35	97	163	#2361A3
66	33	97	164	#2161A4
67	23	103	168	#1767A8
68	18	105	170	#1269AA
69	13	108	172	#0D6CAC
70	36	94	161	#245EA1
71	35	94	162	#235EA2
72	26	106	159	#1A6A9F
73	48	86	156	#30569C
74	36	93	161	#245DA1
75	41	89	158	#29599E
76	40	89	158	#28599E
77	39	89	158	#27599E
78	4	109	173	#046DAD
79	184	0	101	#B80065
80	48	84	153	#305499
81	42	86	157	#2A569D
82	40	88	157	#28589D
83	41	86	157	#29569D
84	42	85	155	#2A559B
85	29	100	153	#1D6499
86	0	109	173	#006DAD
87	97	90	93	#615A5D
88	48	82	149	#305295
89	45	82	152	#2D5298
90	196	82	0	#C45200
91	44	82	148	#2C5294
92	91	91	91	#5B5B5B
93	47	80	146	#2F5092
94	44	81	148	#2C5194
95	172	0	100	#AC0064
96	44	81	147	#2C5193
97	47	79	143	#2F4F8F
98	1	88	177	#0158B1
99	0	113	153	#007199
100	40	80	144	#285090
101	76	83	104	#4C5368
102	60	73	130	#3C4982
103	47	77	139	#2F4D8B
104	47	76	139	#2F4C8B
105	36	87	137	#245789
106	164	0	95	#A4005F
107	47	75	136	#2F4B88
108	38	83	136	#265388
109	37	76	140	#254C8C
110	47	73	132	#2F4984
111	83	83	83	#535353
112	47	71	129	#2F4781
113	47	69	125	#2F457D
114	48	69	123	#30457B
115	47	68	122	#2F447A
116	47	67	122	#2F437A
117	146	0	85	#920055
118	47	65	118	#2F4176
119	32	71	126	#20477E
120	228	0	0	#E40000
121	42	65	118	#2A4176
122	37	66	119	#254277
123	49	61	110	#313D6E
124	34	66	119	#224277
125	34	66	118	#224276
126	49	60	108	#313C6C
127	34	65	118	#224176
128	72	72	72	#484848
129	34	65	117	#224175
130	33	65	116	#214174
131	33	64	115	#214073
132	25	66	121	#194279
133	33	64	114	#214072
134	33	63	114	#213F72
135	25	65	120	#194178
136	25	65	118	#194176
137	24	64	119	#184077
138	1	88	118	#015876
139	32	62	112	#203E70
140	23	64	119	#174077
141	0	68	138	#00448A
142	32	62	111	#203E6F
143	23	63	119	#173F77
144	24	63	117	#183F75
145	73	62	68	#493E44
146	32	61	110	#203D6E
147	31	61	110	#1F3D6E
148	31	60	109	#1F3C6D
149	31	60	107	#1F3C6B
150	30	59	106	#1E3B6A
151	30	58	105	#1E3A69
152	30	58	103	#1E3A67
153	120	0	70	#780046
154	30	57	103	#1E3967
155	29	57	102	#1D3966
156	29	56	102	#1D3866
157	29	56	101	#1D3865
158	29	55	100	#1D3764
159	28	55	98	#1C3762
160	114	0	66	#720042
161	60	60	60	#3C3C3C
162	28	54	97	#1C3661
163	115	0	63	#73003F
164	28	53	96	#1C3560
165	28	53	95	#1C355F
166	27	52	94	#1B345E
167	27	52	93	#1B345D
168	27	52	92	#1B345C
169	27	51	92	#1B335C
170	106	0	62	#6A003E
171	26	51	91	#1A335B
172	26	50	90	#1A325A
173	26	50	89	#1A3259
174	20	55	90	#14375A
175	19	55	90	#13375A
176	26	49	88	#1A3158
177	24	49	89	#183159
178	19	54	89	#133659
179	25	49	87	#193157
180	25	48	87	#193057
181	25	48	86	#193056
182	18	53	88	#123558
183	17	53	88	#113558
184	21	61	74	#153D4A
185	17	52	87	#113457
186	16	51	86	#103356
187	15	51	87	#0F3357
188	95	0	55	#5F0037
189	70	0	80	#460050
190	15	50	85	#0F3255
191	0	48	97	#003061
192	16	57	70	#103946
193	87	0	51	#570033
194	80	0	47	#50002F
195	5	44	78	#052C4E
196	5	42	80	#052A50
197	5	42	79	#052A4F
198	37	38	48	#252630
199	4	41	78	#04294E
200	3	41	78	#03294E
201	3	40	77	#03284D
202	5	40	74	#05284A
203	5	40	73	#052849
204	2	39	77	#02274D
205	2	39	76	#02274C
206	4	39	73	#042749
207	1	38	75	#01264B
208	0	40	74	#00284A
209	0	38	76	#00264C
210	3	38	72	#032648
211	3	38	71	#032647
212	0	39	73	#002749
213	0	37	75	#00254B
214	2	37	70	#022546
215	1	36	70	#012446
216	1	36	69	#012445
217	0	35	69	#002345
218	3	33	63	#03213F
219	0	36	60	#00243C
220	29	29	29	#1D1D1D
221	1	33	47	#01212F
222	0	36	41	#002429
223	0	25	49	#001931
224	0	29	43	#001D2B
225	0	23	45	#00172D
226	40	0	22	#280016
227	1	22	23	#011617
228	27	0	15	#1B000F
229	0	19	21	#001315
230	10	10	10	#0A0A0A
231	0	12	12	#000C0C
232	0	13	8	#000D08
233	5	5	5	#050505
234	0	6	6	#000606
235	0	7	3	#000703
236	0	0	0	#000000
237	0	0	0	#000000
238	0	0	0	#000000
239	0	0	0	#000000
240	0	0	0	#000000
241	0	0	0	#000000
242	0	0	0	#000000
243	0	0	0	#000000
244	0	0	0	#000000
245	0	0	0	#000000
246	221	221	221	#DDDDDD
247	187	187	187	#BBBBBB
248	170	170	170	#AAAAAA
249	136	136	136	#888888
250	119	119	119	#777777
251	85	85	85	#555555
252	68	68	68	#444444
253	34	34	34	#222222
254	17	17	17	#111111
255	0	0	0	#000000
