index	r	g	b	hex
0	255	255	255	#FFFFFF
1	2	2	2	#020202
2	22	35	36	#162324
3	19	30	31	#131E1F
4	21	33	34	#152122
5	23	36	37	#172425
6	20	31	32	#141F20
7	22	34	35	#162223
8	96	156	159	#609C9F
9	95	154	157	#5F9A9D
10	90	146	149	#5A9295
11	64	104	106	#40686A
12	61	99	101	#3D6365
13	55	89	91	#37595B
14	63	102	104	#3F6668
15	60	97	99	#3C6163
16	59	95	97	#3B5F61
17	56	90	92	#385A5C
18	54	87	89	#365759
19	31	50	51	#1F3233
20	28	45	46	#1C2D2E
21	58	93	95	#3A5D5F
22	33	53	54	#213536
23	30	48	49	#1E3031
24	25	40	41	#192829
25	32	51	52	#203334
26	29	46	47	#1D2E2F
27	24	38	39	#182627
28	34	54	55	#223637
29	31	49	50	#1F3132
30	26	41	42	#1A292A
31	100	158	161	#649EA1
32	28	44	45	#1C2C2D
33	25	39	40	#192728
34	106	162	165	#6AA2A5
35	154	192	194	#9AC0C2
36	169	201	203	#A9C9CB
37	84	137	139	#54898B
38	82	134	136	#528688
39	81	132	134	#518486
40	79	129	131	#4F8183
41	78	127	129	#4E7F81
42	76	124	126	#4C7C7E
43	73	119	121	#497779
44	72	117	119	#487577
45	67	109	111	#436D6F
46	49	80	81	#315051
47	46	75	76	#2E4B4C
48	88	143	145	#588F91
49	74	120	122	#4A787A
50	70	113	115	#467173
51	68	110	112	#446E70
52	66	107	109	#426B6D
53	48	78	79	#304E4F
54	45	73	74	#2D494A
55	39	63	64	#273F40
56	37	60	61	#253C3D
57	34	55	56	#223738
58	50	81	82	#325152
59	49	79	80	#314F50
60	47	76	77	#2F4C4D
61	44	71	72	#2C4748
62	41	66	67	#294243
63	36	58	59	#243A3B
64	53	85	86	#355556
65	46	74	75	#2E4A4B
66	43	69	70	#2B4546
67	40	64	65	#284041
68	37	59	60	#253B3C
69	35	56	57	#233839
70	115	169	171	#73A9AB
71	138	182	184	#8AB6B8
72	16	26	26	#101A1A
73	18	29	29	#121D1D
74	13	21	21	#0D1515
75	15	24	24	#0F1818
76	10	16	16	#0A1010
77	12	19	19	#0C1313
78	14	22	22	#0E1616
79	16	25	25	#101919
80	9	14	14	#090E0E
81	10	15	15	#0A0F0F
82	8	12	12	#080C0C
83	6	9	9	#060909
84	4	6	6	#040606
85	7	10	10	#070A0A
86	3	4	4	#030404
87	4	5	5	#040505
88	5	7	1	#050701
89	19	26	4	#131A04
90	14	19	3	#0E1303
91	32	43	6	#202B06
92	73	98	14	#49620E
93	122	162	24	#7AA218
94	114	152	22	#729816
95	103	137	20	#678914
96	97	129	19	#618113
97	67	89	13	#43590D
98	40	54	8	#283608
99	36	48	7	#243007
100	55	73	11	#37490B
101	50	67	10	#32430A
102	83	110	17	#536E11
103	64	85	13	#40550D
104	58	77	12	#3A4D0C
105	34	45	7	#222D07
106	43	57	9	#2B3909
107	30	40	7	#1E2807
108	12	16	3	#0C1003
109	16	21	4	#101504
110	18	24	3	#121803
111	6	8	1	#060801
112	45	59	8	#2D3B08
113	49	64	9	#314009
114	22	29	4	#161D04
115	155	204	29	#9BCC1D
116	142	188	27	#8EBC1B
117	128	170	24	#80AA18
118	100	132	19	#648413
119	89	118	17	#597611
120	59	78	11	#3B4E0B
121	160	211	31	#A0D31F
122	156	206	30	#9CCE1E
123	146	193	28	#92C11C
124	138	182	27	#8AB61B
125	133	176	26	#85B01A
126	120	159	23	#789F17
127	118	156	23	#769C17
128	117	155	23	#759B17
129	113	149	22	#719516
130	92	122	18	#5C7A12
131	87	115	17	#577311
132	82	108	16	#526C10
133	77	102	15	#4D660F
134	62	82	12	#3E520C
135	47	62	9	#2F3E09
136	153	201	30	#99C91E
